wikidata_id,name,candidate_affiliation,possible_box_count,citizenship_support,native_language_support,spoken_written_language_support,writing_language_support,checked_box_count,score_share
http://www.wikidata.org/entity/Q19277251,Charles Joseph de Mayer,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q19277251,Charles Joseph de Mayer,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2959544,Charles Laffillé,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2959544,Charles Laffillé,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2959602,Charles Le Carpentier,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2959602,Charles Le Carpentier,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2618388,Charles Louis Cadet de Gassicourt,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2618388,Charles Louis Cadet de Gassicourt,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q41618439,Charles Marie Théveneau,French,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q26681,Charles Marie de La Condamine,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q26681,Charles Marie de La Condamine,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q48658501,Charles Nanteuil,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q48658501,Charles Nanteuil,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q965322,Charles Palissot de Montenoy,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q965322,Charles Palissot de Montenoy,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q1065745,Charles Paul Landon,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q1065745,Charles Paul Landon,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q55876416,Charles Philippe Toussaint Guiraudet,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q55876416,Charles Philippe Toussaint Guiraudet,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q982034,Charles Pinot Duclos,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q982034,Charles Pinot Duclos,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q2960049,Charles Porée,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2960049,Charles Porée,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2960336,Charles Théveneau de Morande,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2960336,Charles Théveneau de Morande,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q116778,Charles Victor de Bonstetten,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q116778,Charles Victor de Bonstetten,German,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q116778,Charles Victor de Bonstetten,Swiss,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q715027,Charles d'Éon de Beaumont,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q715027,Charles d'Éon de Beaumont,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q725718,Charles de Brosses,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q725718,Charles de Brosses,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q2960572,Charles de Fieux de Mouhy,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q2960572,Charles de Fieux de Mouhy,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q2279426,Charles de Lacretelle,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2279426,Charles de Lacretelle,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q21936814,Charles de Longchamps,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q21936814,Charles de Longchamps,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2960678,Charles de Pougens,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q2960678,Charles de Pougens,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q876867,Charles de Villers,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q876867,Charles de Villers,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q2960729,Charles de Villette,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q2960729,Charles de Villette,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q1231575,Charles Étienne Louis Camus,Anglophone,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q1231575,Charles Étienne Louis Camus,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q1231575,Charles Étienne Louis Camus,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2957906,Charles-Albert Demoustier,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2957906,Charles-Albert Demoustier,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q20076182,Charles-Antoine Chabanon de Maugris,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q20076182,Charles-Antoine Chabanon de Maugris,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q3666315,Charles-Antoine Jombert,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q3666315,Charles-Antoine Jombert,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q1063337,Charles-Antoine Leclerc de La Bruère,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q1063337,Charles-Antoine Leclerc de La Bruère,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2957975,Charles-Augustin Vandermonde,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2957975,Charles-Augustin Vandermonde,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q119893,Charles-Benjamin de Lubières,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q119893,Charles-Benjamin de Lubières,Swiss,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q35384049,Charles-Claude-Florent Thorel de Campigneulles,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q35384049,Charles-Claude-Florent Thorel de Campigneulles,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q15430610,Charles-Etienne Gaucher,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q15430610,Charles-Etienne Gaucher,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q378572,Charles-François Dumouriez,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q378572,Charles-François Dumouriez,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2958046,Charles-François François,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2958046,Charles-François François,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2958058,Charles-François Racot de Grandval,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2958058,Charles-François Racot de Grandval,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2958070,Charles-François Tiphaigne de La Roche,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2958070,Charles-François Tiphaigne de La Roche,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2958064,Charles-François de Flahaut de La Billarderie,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2958064,Charles-François de Flahaut de La Billarderie,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q1685423,Charles-François de Ladoucette,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q1685423,Charles-François de Ladoucette,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q73890,Charles-Frédéric Reinhard,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q73890,Charles-Frédéric Reinhard,French,4,False,True,True,False,2,0.5
http://www.wikidata.org/entity/Q73890,Charles-Frédéric Reinhard,German,4,True,False,True,True,3,0.75
http://www.wikidata.org/entity/Q2958085,Charles-Gabriel Porée,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2958085,Charles-Gabriel Porée,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2958086,Charles-Gaspard de Toustain de Richebourg,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2958086,Charles-Gaspard de Toustain de Richebourg,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2958096,Charles-Georges Fenouillot de Falbaire de Quingey,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2958096,Charles-Georges Fenouillot de Falbaire de Quingey,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q8327735,Charles-Gilbert Morel de Vindé,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q8327735,Charles-Gilbert Morel de Vindé,French,3,False,True,True,False,2,0.6667
http://www.wikidata.org/entity/Q5083191,Charles-Guillaume-Frédéric Dumas,French,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q2421209,Charles-Hugues Le Febvre de Saint-Marc,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2421209,Charles-Hugues Le Febvre de Saint-Marc,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q27509352,Charles-Jacques Saillant,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q27509352,Charles-Jacques Saillant,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q129022,Charles-Jean-François Hénault,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q129022,Charles-Jean-François Hénault,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q1063413,Charles-Joseph Panckoucke,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q1063413,Charles-Joseph Panckoucke,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q462657,Charles-Joseph de Ligne,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q462657,Charles-Joseph de Ligne,Low Countries,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q546959,Charles-Julien Lioult de Chênedollé,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q546959,Charles-Julien Lioult de Chênedollé,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q2958217,Charles-Louis de Beausobre,French,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q2958220,Charles-Louis de Sevelinges,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2958220,Charles-Louis de Sevelinges,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q160499,Charles-Maurice de Talleyrand-Périgord,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q160499,Charles-Maurice de Talleyrand-Périgord,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2408093,Charles-Nicolas Cochin,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2408093,Charles-Nicolas Cochin,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q17715794,Charles-Nicolas Simonon,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q17715794,Charles-Nicolas Simonon,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q17715794,Charles-Nicolas Simonon,Low Countries,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q17715794,Charles-Nicolas Simonon,Walloon,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q1063422,Charles-Nicolas-Joseph-Justin Favart,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q1063422,Charles-Nicolas-Joseph-Justin Favart,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q921462,Charles-Philippe Ronsin,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q921462,Charles-Philippe Ronsin,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2960005,Charles-Philippe d'Albert de Luynes,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2960005,Charles-Philippe d'Albert de Luynes,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q431528,Charles-Pierre Colardeau,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q431528,Charles-Pierre Colardeau,French,3,False,True,True,False,2,0.6667
http://www.wikidata.org/entity/Q38620548,Charles-Pierre Ducancel,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q38620548,Charles-Pierre Ducancel,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q981902,Charles-Simon Favart,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q981902,Charles-Simon Favart,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q2958327,Charles-Yves Cousin d'Avallon,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2958327,Charles-Yves Cousin d'Avallon,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q20640805,Charles-Étienne Bourgevin de Vialart,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q20640805,Charles-Étienne Bourgevin de Vialart,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2958352,Charles-Étienne Pesselier,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2958352,Charles-Étienne Pesselier,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q275947,Charlotte Aïssé,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q275947,Charlotte Aïssé,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q14542080,Charlotte Bourette,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q14542080,Charlotte Bourette,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q63639,Charlotte Buff,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q63639,Charlotte Buff,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q63639,Charlotte Buff,Germany,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q88299332,"Charlotte Chaumet, dame d’Ormoy",France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q88299332,"Charlotte Chaumet, dame d’Ormoy",French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q441757,Charlotte Lennox,Anglophone,3,True,False,True,True,3,1.0
http://www.wikidata.org/entity/Q441757,Charlotte Lennox,British,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q441757,Charlotte Lennox,French,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q2961027,Charlotte de Bournon,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q2961027,Charlotte de Bournon,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q434212,Charlotte de Robespierre,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q434212,Charlotte de Robespierre,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2960925,Charlotte-Catherine Cosson de La Cressonnière,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2960925,Charlotte-Catherine Cosson de La Cressonnière,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q273009,Charlotte-Sophie d'Oldenbourg,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q273009,Charlotte-Sophie d'Oldenbourg,Germany,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q1080928,Christian Ludwig Seebaß,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q1080928,Christian Ludwig Seebaß,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q1080928,Christian Ludwig Seebaß,Germany,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q551456,Chrétien Guillaume de Lamoignon de Malesherbes,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q551456,Chrétien Guillaume de Lamoignon de Malesherbes,French,3,False,True,True,False,2,0.6667
http://www.wikidata.org/entity/Q927033,Chrétien-Frédéric Schwan,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q927033,Chrétien-Frédéric Schwan,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q927033,Chrétien-Frédéric Schwan,Germany,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2967451,Chrétien-Siméon Le Prévost d'Iray,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2967451,Chrétien-Siméon Le Prévost d'Iray,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q21467312,Claire-Marie Mazarelli de Saint-Chamond,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q21467312,Claire-Marie Mazarelli de Saint-Chamond,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2975165,Clairval,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2975165,Clairval,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q449489,Clara Reeve,Anglophone,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q449489,Clara Reeve,British,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q449489,Clara Reeve,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q19952141,Claude André Vuillaume,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q19952141,Claude André Vuillaume,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q1096309,Claude Carloman de Rulhière,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q1096309,Claude Carloman de Rulhière,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q43764576,Claude Coqueley de Chaussepierre,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q43764576,Claude Coqueley de Chaussepierre,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q994181,Claude Fauriel,Anglophone,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q994181,Claude Fauriel,Basque,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q994181,Claude Fauriel,Breton,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q994181,Claude Fauriel,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q994181,Claude Fauriel,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q994181,Claude Fauriel,Italian,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q994181,Claude Fauriel,Occitan,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q994181,Claude Fauriel,Portuguese,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q994181,Claude Fauriel,Romanian/Moldavian,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q994181,Claude Fauriel,Spanish,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q2977393,Claude Fournier l'Américain,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2977393,Claude Fournier l'Américain,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2977397,Claude François Beaulieu,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2977397,Claude François Beaulieu,French,3,False,True,True,False,2,0.6667
http://www.wikidata.org/entity/Q2977416,Claude François du Verdier de La Sorinière,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2977416,Claude François du Verdier de La Sorinière,French,3,False,True,True,False,2,0.6667
http://www.wikidata.org/entity/Q2977427,Claude Fyot de Mimeure,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2977427,Claude Fyot de Mimeure,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2977480,Claude Godard d'Aucour de Saint-Just,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2977480,Claude Godard d'Aucour de Saint-Just,French,3,False,True,True,False,2,0.6667
http://www.wikidata.org/entity/Q24982149,Claude Godart d'Aucour,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q24982149,Claude Godart d'Aucour,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q290839,Claude Guimond de La Touche,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q290839,Claude Guimond de La Touche,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2977548,Claude Hochet,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2977548,Claude Hochet,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q207660,Claude Joseph Rouget de Lisle,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q207660,Claude Joseph Rouget de Lisle,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q1096895,Claude Louis Michel de Sacy,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q1096895,Claude Louis Michel de Sacy,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2977955,Claude Philippe Viville,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2977955,Claude Philippe Viville,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q1708179,Claude Villaret,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q1708179,Claude Villaret,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q1097234,Claude Yvon,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q1097234,Claude Yvon,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2978291,Claude d'Arvisenet,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2978291,Claude d'Arvisenet,French,3,False,True,True,False,2,0.6667
http://www.wikidata.org/entity/Q27652820,Claude de Loynes d'Autroche,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q27652820,Claude de Loynes d'Autroche,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q190302,Claude-Adrien Helvétius,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q190302,Claude-Adrien Helvétius,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q1096293,Claude-Adrien Nonnotte,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q1096293,Claude-Adrien Nonnotte,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q19629547,Claude-Antoine Guyot-Desherbiers,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q19629547,Claude-Antoine Guyot-Desherbiers,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2976661,Claude-Auguste Dorion,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2976661,Claude-Auguste Dorion,French,3,False,True,True,False,2,0.6667
http://www.wikidata.org/entity/Q16917961,Claude-Camille-François d'Albon,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q16917961,Claude-Camille-François d'Albon,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2976705,Claude-François de Lezay-Marnésia,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q2976705,Claude-François de Lezay-Marnésia,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q63154834,Claude-François-Félix Boulenger de Rivery,France,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q98837260,Claude-Frédéric-Henri Mazoyer,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q98837260,Claude-Frédéric-Henri Mazoyer,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q18214467,Claude-Henri Couanier des Landes,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q18214467,Claude-Henri Couanier des Landes,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q1392588,Claude-Henri Watelet,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q1392588,Claude-Henri Watelet,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2976734,Claude-Henri de Fusée de Voisenon,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q2976734,Claude-Henri de Fusée de Voisenon,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q82934,Claude-Henri de Rouvroy de Saint-Simon,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q82934,Claude-Henri de Rouvroy de Saint-Simon,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q15968169,Claude-Ignace Brugière de Barante,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q15968169,Claude-Ignace Brugière de Barante,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q63486278,Claude-Jeanne Chompré Defrance,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q63486278,Claude-Jeanne Chompré Defrance,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q361456,Claude-Joseph Dorat,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q361456,Claude-Joseph Dorat,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q2976792,Claude-Marie Le Laé,Breton,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2976792,Claude-Marie Le Laé,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2976792,Claude-Marie Le Laé,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q125960612,Claude-Marie Pillet,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q125960612,Claude-Marie Pillet,Italian,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q2976784,Claude-Marie-Louis-Emmanuel Carbon de Flins Des Oliviers,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2976784,Claude-Marie-Louis-Emmanuel Carbon de Flins Des Oliviers,French,3,False,True,True,False,2,0.6667
http://www.wikidata.org/entity/Q2976799,Claude-Mathieu Olivier,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2976799,Claude-Mathieu Olivier,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q122616747,Claude-Philbert Simien Despréaux,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q122616747,Claude-Philbert Simien Despréaux,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2976835,Claude-Pierre Goujet,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2976835,Claude-Pierre Goujet,French,3,False,True,True,False,2,0.6667
http://www.wikidata.org/entity/Q2976825,Claude-Pierre Patu,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2976825,Claude-Pierre Patu,French,3,False,True,True,False,2,0.6667
http://www.wikidata.org/entity/Q733161,Claude-Prosper Jolyot de Crébillon,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q733161,Claude-Prosper Jolyot de Crébillon,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q2627488,Claude-Étienne Savary,Arabic,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q2627488,Claude-Étienne Savary,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2627488,Claude-Étienne Savary,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q132874259,Claudine Berthier de Grandry,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q132874259,Claudine Berthier de Grandry,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q435585,Claudine Guérin de Tencin,France,4,True,False,False,False,1,0.25
