wikidata_id,name,source_row_count,birth_year_values,birth_place_values,occupation_raw,citizenship_ids,native_language_ids,spoken_written_language_ids,writing_language_ids,gender_ids,ethnic_group_ids,occupation_ids,occupation_labels,writerly_occupation_ids,nonwriter_occupation_ids,entity_label_languages,entity_description_languages,duplicate_row_count,wikipedia_sitelink_count,european_label_count,european_description_count,has_duplicate_wikidata_id,name_is_qid,birth_place_is_qid,viaf_has_conflict,has_frwiki,has_enwiki,has_dewiki,has_itwiki,has_eswiki,has_plwiki,has_ruwiki,has_ukwiki,has_nlwiki,has_ptwiki,has_svwiki,has_dawiki,gender_category,occupation_raw_tokens,place_evidence_role_count,mapped_place_role_count,place_candidate_affiliation_count,best_place_candidate_affiliation,top_place_candidate_affiliations,top_place_checked_role_count,second_place_checked_role_count,top_place_score_share,top_place_candidate_tie_count,place_affiliation_review_status,place_affiliation_category
http://www.wikidata.org/entity/Q1685538,Jean-Frédéric Bernard,2,1680 | 1683,Velaux,écrivain ou écrivaine,Q142,,Q150,Q150,Q6581097,,Q36180 | Q40881196,imprimeur-libraire ou imprimeuse-libraire | écrivain ou écrivaine,Q36180,Q40881196,da | de | en | es | fr | it | nl | pt | sv,de | en | es | fr | nl | sv,2,4,9,6,True,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,male,écrivain ou écrivaine,3,3,5,France,France,3,2,1.0,1,moderate_place,France
http://www.wikidata.org/entity/Q956537,Jean-Frédéric Waldeck,1,1766,Prague,écrivain ou écrivaine,Q142,,Q150,,Q6581097,,Q1028181 | Q11900058 | Q12356615 | Q15296811 | Q16947657 | Q1734662 | Q36180 | Q3621491 | Q5697103,antiquaire | archéologue | artiste peintre | cartographe | dessinateur ou dessinatrice | explorateur ou exploratrice | lithographe | voyageur ou voyageuse | écrivain ou écrivaine,Q36180,Q1028181 | Q11900058 | Q12356615 | Q15296811 | Q16947657 | Q1734662 | Q3621491 | Q5697103,da | de | en | es | fr | it | nl | pl | pt | ru | sv,de | en | fr | it | nl,1,9,11,5,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,male,écrivain ou écrivaine,2,2,6,,Austrian/Habsburg | Czech | Czech/Slovak | France | German | Germany,1,1,0.5,6,mixed_place_top_score,mixed_or_ambiguous
http://www.wikidata.org/entity/Q50317265,Jean-Frédéric-Auguste Lemière de Corvey,1,1771,Rennes,"dramaturge, écrivain ou écrivaine",Q142,,Q150,,Q6581097,,Q214917 | Q36180 | Q36834,compositeur ou compositrice | dramaturge | écrivain ou écrivaine,Q214917 | Q36180,Q36834,de | en | es | fr | it | nl | pt | sv,da | en | es | fr | it | pt | ru | sv | uk,1,2,8,9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,male,dramaturge | écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q20926525,Jean-Gabriel Dentu,1,1770,Paris,écrivain ou écrivaine,Q142,,Q150,,Q6581097,,Q175151 | Q2516866 | Q36180 | Q998550,imprimeur ou imprimeuse | libraire | écrivain ou écrivaine | éditeur ou éditrice,Q36180,Q175151 | Q2516866 | Q998550,da | de | en | es | fr | it | nl | pl | pt | sv,en | fr | nl,1,1,10,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,3,3,1,France,France,3,0,1.0,1,strong_place,France
http://www.wikidata.org/entity/Q3184275,Jean-Gaspard Dubois-Fontanelle,1,1737,Grenoble,dramaturge,Q142,Q150,Q150,,Q6581097,,Q1930187 | Q214917 | Q333634,dramaturge | journaliste | traducteur ou traductrice,Q1930187 | Q214917,Q333634,da | de | en | es | fr | it | nl | pl | pt | sv,en | es | fr | it | nl | pt | sv | uk,1,3,10,8,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,male,dramaturge,3,3,1,France,France,3,0,1.0,1,strong_place,France
http://www.wikidata.org/entity/Q110816574,Jean-Henri Guy,1,1765,Villeneuve-Saint-Georges,librettiste,Q142,,,,Q6581097,,Q8178443,librettiste,Q8178443,,de | en | fr,de,1,0,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,male,librettiste,1,1,1,France,France,1,0,1.0,1,single_place_signal,France
http://www.wikidata.org/entity/Q122999,Jean-Henri Lambert,1,1728,Mulhouse,écrivain ou écrivaine,Q142 | Q3456410,Q150,Q150 | Q188,,Q6581097,,Q11063 | Q169470 | Q170790 | Q36180 | Q4964182,astronome | mathématicien ou mathématicienne | philosophe | physicien ou physicienne | écrivain ou écrivaine,Q36180,Q11063 | Q169470 | Q170790 | Q4964182,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,de | en | fr | it | nl | pl | sv,1,50,12,7,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,male,écrivain ou écrivaine,2,2,4,,German | Germany,2,2,1.0,2,mixed_place_top_score,mixed_or_ambiguous
http://www.wikidata.org/entity/Q1684896,Jean-Henri Maubert de Gouvest,1,1721,Rouen,écrivain ou écrivaine,Q142,,Q150,,Q6581097,,Q1930187 | Q36180,journaliste | écrivain ou écrivaine,Q1930187 | Q36180,,da | de | en | es | fr | it | nl | pl | pt | sv,de | en | it | nl,1,2,10,4,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,2,2,3,France,France,2,1,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q3166096,Jean-Henri-Ferdinand Lamartelière,1,1761,Ferrette,"dramaturge, écrivain ou écrivaine",Q142,,Q150 | Q188,,Q6581097,,Q212238 | Q214917 | Q333634 | Q36180,dramaturge | fonctionnaire | traducteur ou traductrice | écrivain ou écrivaine,Q214917 | Q36180,Q212238 | Q333634,da | de | en | es | fr | it | nl | pt | sv,en | es | fr | it | nl | pt,1,2,9,6,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,male,dramaturge | écrivain ou écrivaine,2,2,2,France,France,2,1,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q322977,Jean-Jacques Bachelier,1,1724,Paris,écrivain ou écrivaine,Q142,Q150,Q150,,Q6581097,,Q1028181 | Q1162163 | Q24056480 | Q36180,artiste peintre | directeur ou directrice | peintre sur porcelaine | écrivain ou écrivaine,Q36180,Q1028181 | Q1162163 | Q24056480,da | de | en | es | fr | it | nl | pt | ru | sv | uk,de | en | es | fr | it | nl | ru,1,10,11,7,False,False,False,False,True,True,True,True,True,False,True,True,False,False,True,False,male,écrivain ou écrivaine,3,3,1,France,France,3,0,1.0,1,strong_place,France
http://www.wikidata.org/entity/Q2418816,Jean-Jacques Barthélemy,1,1716,Cassis,écrivain ou écrivaine,Q142,,Q150,Q150,Q6581097,,Q13418253 | Q15632632 | Q2004963 | Q2566598 | Q36180 | Q3621491 | Q4773904,anthropologue | archéologue | numismate | philologue | religieux ou religieuse catholique | écrivain ou écrivaine | épigraphiste,Q36180,Q13418253 | Q15632632 | Q2004963 | Q2566598 | Q3621491 | Q4773904,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,de | en | fr | it | nl | pl | pt | sv,1,23,12,8,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,male,écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q3166185,Jean-Jacques Boisard,1,1744,Caen,"poète ou poétesse, écrivain ou écrivaine",Q142,,Q150,Q150,Q6581097,,Q36180 | Q49757,poète ou poétesse | écrivain ou écrivaine,Q36180 | Q49757,,da | de | en | es | fr | it | nl | ru | sv,da | en | es | fr | it | nl | pt | ru | sv,1,3,9,9,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,male,poète ou poétesse | écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q3166244,Jean-Jacques Duval d'Eprémesnil,1,1745,Pondichéry,pamphlétaire,Q142,Q150,Q150,,Q6581097,,Q16254673 | Q185351 | Q82955,juriste | pamphlétaire | personnalité politique,Q16254673,Q185351 | Q82955,da | de | en | es | fr | it | nl | pl | pt | sv,de | en | fr | nl | pl | pt | sv,1,6,10,7,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,male,pamphlétaire,3,3,2,France,France,2,1,0.6667,1,tentative_place,France
http://www.wikidata.org/entity/Q1393531,Jean-Jacques Lefranc de Pompignan,1,1709,Montauban,"dramaturge, poète ou poétesse, écrivain ou écrivaine",Q142,,Q150,Q150,Q6581097,,Q214917 | Q333634 | Q36180 | Q49757,dramaturge | poète ou poétesse | traducteur ou traductrice | écrivain ou écrivaine,Q214917 | Q36180 | Q49757,Q333634,da | de | en | es | fr | it | nl | pl | pt | ru | sv,da | de | en | fr | nl | sv,1,11,11,6,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,male,dramaturge | poète ou poétesse | écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q120747045,Jean-Jacques Pujol,1,1733,Murviel-lès-Béziers,écrivain ou écrivaine,Q142,,Q14185 | Q150,Q14185,Q6581097,,Q1595570 | Q36180 | Q40348 | Q72683543,avocat ou avocate | historien local | viguier | écrivain ou écrivaine,Q36180,Q1595570 | Q40348 | Q72683543,en | fr,en,1,0,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q6527,Jean-Jacques Rousseau,1,1712,Genève,"essayiste, dramaturge, autobiographe, épistolier ou épistolière, romancier ou romancière",Q142 | Q23366230,Q150,Q150,Q150,Q6581097,,Q11774202 | Q1231865 | Q1238570 | Q1350157 | Q14915627 | Q18805 | Q18814623 | Q214917 | Q21680663 | Q2374149 | Q3589290 | Q4964182 | Q6625963 | Q744738,autobiographe | botaniste | compositeur ou compositrice de musique classique | critique de musique | dramaturge | encyclopédiste | essayiste | musicologue | naturaliste | philosophe | politologue | pédagogue | romancier ou romancière | épistolier ou épistolière,Q11774202 | Q1350157 | Q18814623 | Q214917 | Q3589290 | Q6625963,Q1231865 | Q1238570 | Q14915627 | Q18805 | Q21680663 | Q2374149 | Q4964182 | Q744738,da | de | en | es | fr | it | nl | pl | ru | sv | uk,da | de | en | es | fr | it | nl | pl | pt | ru | sv,1,160,11,11,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,male,autobiographe | dramaturge | essayiste | romancier ou romancière | épistolier ou épistolière,3,3,4,France,France,3,1,1.0,1,strong_place,France
http://www.wikidata.org/entity/Q51597755,Jean-Joseph Granet,1,1685,Aix-en-Provence,écrivain ou écrivaine,Q142,,Q150,,Q6581097,,Q201788 | Q36180 | Q40348 | Q51598761,avocat ou avocate | censeur royal | historien ou historienne | écrivain ou écrivaine,Q36180,Q201788 | Q40348 | Q51598761,de | en | es | fr | it | nl | pt,en | es | fr | nl,1,0,7,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q1684939,Jean-Joseph Menuret,2,1733 | 1739,Montélimar,écrivain ou écrivaine,Q142,,Q150,Q150,Q6581097,,Q36180 | Q39631 | Q744738,encyclopédiste | médecin | écrivain ou écrivaine,Q36180,Q39631 | Q744738,da | de | en | es | fr | it | nl | pl | pt | sv,de | en | fr | nl,2,7,10,4,True,False,False,True,True,True,True,False,True,False,False,False,False,True,False,False,male,écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q3166527,Jean-Joseph Regnault-Warin,1,1773,Bar-le-Duc,"dramaturge, écrivain ou écrivaine",Q142,Q150,Q150,Q150,Q6581097,,Q1607826 | Q1930187 | Q214917 | Q36180 | Q6051619,dramaturge | journaliste | publiciste | écrivain ou écrivaine | éditeur ou éditrice,Q1930187 | Q214917 | Q36180 | Q6051619,Q1607826,da | de | en | es | fr | it | nl | pl | pt | sv,de | en | es | fr | it | nl | pt | sv | uk,1,4,10,9,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,male,dramaturge | écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q276675,Jean-Joseph Vadé,1,1720,Ham,"chansonnier, poète ou poétesse, écrivain ou écrivaine, dramaturge",Q142,,Q150,Q150,Q6581097,,Q13391399 | Q177220 | Q214917 | Q36180 | Q36834 | Q49757,chansonnier | chanteur ou chanteuse | compositeur ou compositrice | dramaturge | poète ou poétesse | écrivain ou écrivaine,Q13391399 | Q214917 | Q36180 | Q49757,Q177220 | Q36834,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,de | en | fr | it | nl,1,10,12,5,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,male,chansonnier | dramaturge | poète ou poétesse | écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q41591750,Jean-Julien Trélis,1,1757,Alès,poète ou poétesse,Q142,,,,Q6581097,,Q49757,poète ou poétesse,Q49757,,da | de | en | es | fr | it | nl | pt | sv,da | en | es | fr | it | nl | pt | sv | uk,1,1,9,9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,male,poète ou poétesse,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q464513,Jean-Lambert Tallien,1,1767,Paris,écrivain ou écrivaine,Q142,Q150,Q150,,Q6581097,,Q1930187 | Q201788 | Q36180 | Q82955,historien ou historienne | journaliste | personnalité politique | écrivain ou écrivaine,Q1930187 | Q36180,Q201788 | Q82955,da | de | en | es | fr | it | nl | pl | pt | ru | sv,de | en | fr | it | nl | pl | pt,1,22,11,7,False,False,False,False,True,True,True,True,True,True,True,False,True,False,True,False,male,écrivain ou écrivaine,3,3,1,France,France,3,0,1.0,1,strong_place,France
http://www.wikidata.org/entity/Q104628323,Jean-Laurent Garcin,1,1733,Neuchâtel,poète ou poétesse,Q39,,Q150,Q150,Q6581097,,Q152002 | Q2374149 | Q49757 | Q6673651,botaniste | homme ou femme de lettres | pasteur | poète ou poétesse,Q49757,Q152002 | Q2374149 | Q6673651,de | en | es | fr | it | nl | pt | sv,it | nl,1,0,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,male,poète ou poétesse,2,2,1,Swiss,Swiss,2,0,1.0,1,tentative_place,Swiss
http://www.wikidata.org/entity/Q1684952,Jean-Louis Aubert,1,1731,Paris,"poète ou poétesse, écrivain ou écrivaine, fabuliste",Q142,,Q150,Q150,Q6581097,,Q121594 | Q1930187 | Q250867 | Q3064032 | Q36180 | Q49757,fabuliste | journaliste | poète ou poétesse | professeur | prêtre catholique | écrivain ou écrivaine,Q1930187 | Q3064032 | Q36180 | Q49757,Q121594 | Q250867,da | de | en | es | fr | it | nl | pl | pt | ru | sv,de | en | es | fr | it | nl,1,6,11,6,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,male,fabuliste | poète ou poétesse | écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q104092014,Jean-Louis Boucharlat,1,1775,Lyon,"poète ou poétesse, écrivain ou écrivaine",Q142,,Q150,Q150,Q6581097,,Q170790 | Q2144983 | Q36180 | Q49757,mathématicien ou mathématicienne | poète ou poétesse | répétiteur ou répétitrice | écrivain ou écrivaine,Q36180 | Q49757,Q170790 | Q2144983,de | en | es | fr | it | nl | pl | pt | sv,de | en | fr | it | nl | pt,1,0,9,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,male,poète ou poétesse | écrivain ou écrivaine,3,3,1,France,France,3,0,1.0,1,strong_place,France
http://www.wikidata.org/entity/Q3166659,Jean-Louis Brousse-Desfaucherets,1,1742,Paris,"librettiste, dramaturge",Q142,,Q150,,Q6581097,,Q214917 | Q8178443,dramaturge | librettiste,Q214917 | Q8178443,,da | de | en | es | fr | it | nl | sv,en | fr | nl,1,3,8,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,male,dramaturge | librettiste,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q3166686,Jean-Louis Carra,1,1742,Pont-de-Veyle,écrivain ou écrivaine,Q142,Q150,Q150,,Q6581097,,Q1930187 | Q333634 | Q36180 | Q82955,journaliste | personnalité politique | traducteur ou traductrice | écrivain ou écrivaine,Q1930187 | Q36180,Q333634 | Q82955,da | de | en | es | fr | it | nl | pl | pt | ru | sv,de | en | fr | it | nl | pl | pt | sv,1,5,11,8,False,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,male,écrivain ou écrivaine,3,3,1,France,France,3,0,1.0,1,strong_place,France
http://www.wikidata.org/entity/Q30715046,Jean-Louis Dupain-Triel,1,1722,Paris,"poète ou poétesse, écrivain ou écrivaine",Q142,,Q150,,Q6581097,,Q11569986 | Q1607826 | Q1734662 | Q36180 | Q49757 | Q81096 | Q901402,cartographe | graveur ou graveuse d'estampes | géographe | ingénieur | poète ou poétesse | écrivain ou écrivaine | éditeur ou éditrice,Q36180 | Q49757,Q11569986 | Q1607826 | Q1734662 | Q81096 | Q901402,da | de | en | es | fr | it | nl | pt | sv,en | es | fr | it | nl | pt,1,0,9,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,male,poète ou poétesse | écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q3166835,Jean-Louis Lacroix de Niré,1,1766,Paris,"poète ou poétesse, écrivain ou écrivaine",Q142,Q150,Q150,,Q6581097,,Q333634 | Q36180 | Q49757,poète ou poétesse | traducteur ou traductrice | écrivain ou écrivaine,Q36180 | Q49757,Q333634,da | de | en | es | fr | it | nl | sv,da | en | es | fr | it | nl | pt | sv | uk,1,1,8,9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,male,poète ou poétesse | écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q649515,Jean-Louis Laya,1,1761,Paris,"dramaturge, écrivain ou écrivaine",Q142,Q150,Q150,Q150,Q6581097,,Q214917 | Q36180 | Q4263842,critique littéraire | dramaturge | écrivain ou écrivaine,Q214917 | Q36180 | Q4263842,,da | de | en | es | fr | it | nl | pt | ru | sv,de | en | fr | it | nl | sv,1,7,10,6,False,False,False,False,True,True,True,True,False,False,True,False,False,False,True,False,male,dramaturge | écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q3166842,Jean-Louis Le Barbier,1,1743,Rouen,écrivain ou écrivaine,Q142,Q150,Q150,,Q6581097,,Q1028181 | Q36180,artiste peintre | écrivain ou écrivaine,Q36180,Q1028181,da | de | en | es | fr | it | nl | pt | sv,da | de | en | es | fr | it | nl | pt | sv,1,1,9,9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q3166863,Jean-Louis Lombard,1,1723,Strasbourg,écrivain ou écrivaine,Q142,Q150,Q150,,Q6581097,,Q36180,écrivain ou écrivaine,Q36180,,da | de | en | es | fr | it | nl | pt | sv,en | es | fr | it | nl | pt | ru | uk,1,1,9,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,2,2,3,France,France,2,1,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q3167025,Jean-Louis Wagnière,1,1739,Rueyres,biographe,Q142,,Q150,,Q6581097,,Q82955 | Q864380,biographe | personnalité politique,Q864380,Q82955,da | de | en | es | fr | it | nl | pt | sv,de | en | nl | uk,1,4,9,4,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,male,biographe,2,2,2,,France | Swiss,1,1,0.5,2,mixed_place_top_score,mixed_or_ambiguous
http://www.wikidata.org/entity/Q55836246,Jean-Louis-Hubert-Simon Deperthes,1,1730,Reims,écrivain ou écrivaine,Q142,,Q150,Q150,Q6581097,,Q36180 | Q40348,avocat ou avocate | écrivain ou écrivaine,Q36180,Q40348,da | de | en | es | fr | it | nl | pt | sv,es | fr | it | nl,1,1,9,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,1,1,1,France,France,1,0,1.0,1,single_place_signal,France
http://www.wikidata.org/entity/Q16645286,Jean-Marie Chassaignon,1,1743,Lyon,écrivain ou écrivaine,Q142,,Q150,,Q6581097,,Q36180,écrivain ou écrivaine,Q36180,,da | de | en | es | fr | it | nl | sv,en | es | fr | it | nl | pt | ru | uk,1,1,8,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q278020,Jean-Marie Collot d'Herbois,1,1749,Paris,dramaturge,Q142,,Q150,Q150,Q6581097,,Q214917 | Q2259451 | Q33999 | Q82955,acteur ou actrice | acteur ou actrice de théâtre | dramaturge | personnalité politique,Q214917,Q2259451 | Q33999 | Q82955,da | de | en | es | fr | it | nl | pl | pt | ru | sv,de | en | es | fr | it | nl | pl | pt,1,21,11,8,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True,False,male,dramaturge,3,3,1,France,France,3,0,1.0,1,strong_place,France
http://www.wikidata.org/entity/Q3167718,Jean-Marie Le Barbier de Tinan,1,1771,Strasbourg,écrivain ou écrivaine,Q142,,Q150,,Q6581097,,Q36180 | Q47064,militaire | écrivain ou écrivaine,Q36180,Q47064,da | de | en | es | fr | it | nl | pt | sv,en | fr | nl,1,1,9,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,2,2,3,France,France,2,1,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q529109,Jean-Marie Roland de La Platière,1,1734,Thizy,écrivain ou écrivaine,Q142,,Q150,Q150,Q6581097,,Q188094 | Q36180 | Q6673651 | Q82955,homme ou femme de lettres | personnalité politique | économiste | écrivain ou écrivaine,Q36180,Q188094 | Q6673651 | Q82955,da | de | en | es | fr | it | nl | pl | pt | ru | sv,da | de | en | es | fr | it | nl | pt | sv | uk,1,25,11,10,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True,False,male,écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q21993508,Jean-Marie le Lay,1,1749,Locquirec,écrivain ou écrivaine,Q142,,Q12107,,Q6581097,,Q250867 | Q36180,prêtre catholique | écrivain ou écrivaine,Q36180,Q250867,da | de | en | es | fr | it | nl | pt | sv,en | fr | nl,1,0,9,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q370382,Jean-Marie-Bernard Clément,1,1742,Dijon,"dramaturge, écrivain ou écrivaine",Q142,Q150,Q150 | Q397,,Q6581097,,Q14467526 | Q1930187 | Q214917 | Q333634 | Q36180 | Q4263842,critique littéraire | dramaturge | journaliste | linguiste | traducteur ou traductrice | écrivain ou écrivaine,Q1930187 | Q214917 | Q36180 | Q4263842,Q14467526 | Q333634,da | de | en | es | fr | it | nl | pl | pt | ru | sv,de | en | nl,1,6,11,3,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,male,dramaturge | écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q24010946,Jean-Michel-Pascal Buhan,1,1770,Bordeaux,"dramaturge, poète ou poétesse",Q142,,Q150,,Q6581097,,Q214917 | Q40348 | Q49757,avocat ou avocate | dramaturge | poète ou poétesse,Q214917 | Q49757,Q40348,da | de | en | es | fr | it | nl | pt | sv,en | nl,1,3,9,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,male,dramaturge | poète ou poétesse,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q3168192,Jean-Nicolas Bassenge,1,1758,Liège,poète ou poétesse,Q142 | Q158835,Q150,Q150,,Q6581097,,Q49757 | Q82955,personnalité politique | poète ou poétesse,Q49757,Q82955,da | de | en | es | fr | it | nl | pl | sv,da | de | en | es | fr | nl | pl | pt | sv | uk,1,3,9,10,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,male,poète ou poétesse,2,2,3,,France | German | Low Countries,2,2,1.0,3,mixed_place_top_score,mixed_or_ambiguous
http://www.wikidata.org/entity/Q1355203,Jean-Nicolas Bouilly,1,1763,manoir de la Coudraye,"librettiste, dramaturge, poète ou poétesse, écrivain ou écrivaine, auteur ou autrice de littérature pour la jeunesse",Q142,,Q150,Q150,Q6581097,,Q214917 | Q36180 | Q40348 | Q4853732 | Q49757 | Q8178443 | Q82955,auteur ou autrice de littérature pour la jeunesse | avocat ou avocate | dramaturge | librettiste | personnalité politique | poète ou poétesse | écrivain ou écrivaine,Q214917 | Q36180 | Q4853732 | Q49757 | Q8178443,Q40348 | Q82955,da | de | en | es | fr | it | nl | pt | ru | sv,da | de | en | fr | it | nl | sv,1,12,10,7,False,False,False,False,True,True,True,True,True,False,True,False,False,True,True,True,male,auteur ou autrice de littérature pour la jeunesse | dramaturge | librettiste | poète ou poétesse | écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q3168202,Jean-Nicolas Dufort de Cheverny,1,1731,Paris,mémorialiste,Q142,,Q150,,Q6581097,,Q11774156,mémorialiste,Q11774156,,da | de | en | es | fr | it | nl | pt | sv,es | fr | nl,1,1,9,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,male,mémorialiste,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q3168217,Jean-Nicolas Quatremère de Roissy,1,1754,Paris,écrivain ou écrivaine,Q142,Q150,Q150,Q150,Q6581097,,Q333634 | Q36180,traducteur ou traductrice | écrivain ou écrivaine,Q36180,Q333634,da | de | en | es | fr | it | nl | sv,fr | nl,1,1,8,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q3168191,Jean-Nicolas-Marcellin Guérineau de Saint-Péravy,1,1735,Janville,poète ou poétesse,Q142,Q150,Q150,,Q6581097,,Q188094 | Q1930187 | Q49757,journaliste | poète ou poétesse | économiste,Q1930187 | Q49757,Q188094,da | de | en | es | fr | it | nl | pl | pt | sv,en | fr | nl,1,1,10,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,male,poète ou poétesse,2,2,3,France,France,2,1,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q3168190,Jean-Nicolas-Marie Deguerle,1,1766,Issoudun,écrivain ou écrivaine,Q142,Q150,Q150,Q150,Q6581097,,Q15991187 | Q333634 | Q36180,grammairien | traducteur ou traductrice | écrivain ou écrivaine,Q36180,Q15991187 | Q333634,da | de | en | es | fr | it | nl | pt | sv,de | en | fr | it | nl,1,2,9,5,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q3168321,Jean-Paul-André Razins de Saint-Marc,1,1728,Saint-Selve,"librettiste, dramaturge",Q142,,Q150,,Q6581097,,Q214917 | Q8178443,dramaturge | librettiste,Q214917 | Q8178443,,da | de | en | es | fr | it | nl | sv,en | fr | nl,1,2,8,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,male,dramaturge | librettiste,2,2,1,France,France,2,0,1.0,1,tentative_place,France
