wikidata_id,name,language_edition,has_article,wikipedia_sitelink_count,gender_category,affiliation_category,place_affiliation_category,best_place_candidate_affiliation,top_place_candidate_affiliations,place_affiliation_review_status,top_candidate_affiliations,affiliation_review_status,has_duplicate_wikidata_id,viaf_has_conflict
http://www.wikidata.org/entity/Q1684691,Jean-Baptiste Vivien de Châteaubrun,itwiki,True,8,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q1684691,Jean-Baptiste Vivien de Châteaubrun,eswiki,True,8,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q1684691,Jean-Baptiste Vivien de Châteaubrun,plwiki,False,8,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q1684691,Jean-Baptiste Vivien de Châteaubrun,ruwiki,True,8,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q1684691,Jean-Baptiste Vivien de Châteaubrun,ukwiki,False,8,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q1684691,Jean-Baptiste Vivien de Châteaubrun,nlwiki,False,8,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q1684691,Jean-Baptiste Vivien de Châteaubrun,ptwiki,False,8,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q1684691,Jean-Baptiste Vivien de Châteaubrun,svwiki,False,8,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q1684691,Jean-Baptiste Vivien de Châteaubrun,dawiki,False,8,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q675780,Jean-Baptiste Willermoz,frwiki,True,12,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q675780,Jean-Baptiste Willermoz,enwiki,True,12,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q675780,Jean-Baptiste Willermoz,dewiki,True,12,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q675780,Jean-Baptiste Willermoz,itwiki,True,12,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q675780,Jean-Baptiste Willermoz,eswiki,True,12,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q675780,Jean-Baptiste Willermoz,plwiki,False,12,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q675780,Jean-Baptiste Willermoz,ruwiki,True,12,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q675780,Jean-Baptiste Willermoz,ukwiki,False,12,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q675780,Jean-Baptiste Willermoz,nlwiki,True,12,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q675780,Jean-Baptiste Willermoz,ptwiki,True,12,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q675780,Jean-Baptiste Willermoz,svwiki,False,12,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q675780,Jean-Baptiste Willermoz,dawiki,False,12,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q122854341,Jean-Baptiste de Beccarie de Pavie,frwiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q122854341,Jean-Baptiste de Beccarie de Pavie,enwiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q122854341,Jean-Baptiste de Beccarie de Pavie,dewiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q122854341,Jean-Baptiste de Beccarie de Pavie,itwiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q122854341,Jean-Baptiste de Beccarie de Pavie,eswiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q122854341,Jean-Baptiste de Beccarie de Pavie,plwiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q122854341,Jean-Baptiste de Beccarie de Pavie,ruwiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q122854341,Jean-Baptiste de Beccarie de Pavie,ukwiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q122854341,Jean-Baptiste de Beccarie de Pavie,nlwiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q122854341,Jean-Baptiste de Beccarie de Pavie,ptwiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q122854341,Jean-Baptiste de Beccarie de Pavie,svwiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q122854341,Jean-Baptiste de Beccarie de Pavie,dawiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q28439536,Jean-Baptiste de Junquières,frwiki,True,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q28439536,Jean-Baptiste de Junquières,enwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q28439536,Jean-Baptiste de Junquières,dewiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q28439536,Jean-Baptiste de Junquières,itwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q28439536,Jean-Baptiste de Junquières,eswiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q28439536,Jean-Baptiste de Junquières,plwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q28439536,Jean-Baptiste de Junquières,ruwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q28439536,Jean-Baptiste de Junquières,ukwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q28439536,Jean-Baptiste de Junquières,nlwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q28439536,Jean-Baptiste de Junquières,ptwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q28439536,Jean-Baptiste de Junquières,svwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q28439536,Jean-Baptiste de Junquières,dawiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q3164514,Jean-Baptiste de La Noue,frwiki,True,5,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q3164514,Jean-Baptiste de La Noue,enwiki,True,5,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q3164514,Jean-Baptiste de La Noue,dewiki,True,5,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q3164514,Jean-Baptiste de La Noue,itwiki,True,5,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q3164514,Jean-Baptiste de La Noue,eswiki,False,5,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q3164514,Jean-Baptiste de La Noue,plwiki,False,5,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q3164514,Jean-Baptiste de La Noue,ruwiki,False,5,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q3164514,Jean-Baptiste de La Noue,ukwiki,False,5,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q3164514,Jean-Baptiste de La Noue,nlwiki,False,5,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q3164514,Jean-Baptiste de La Noue,ptwiki,False,5,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q3164514,Jean-Baptiste de La Noue,svwiki,False,5,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q3164514,Jean-Baptiste de La Noue,dawiki,False,5,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q82122,Jean-Baptiste de Lamarck,frwiki,True,89,male,Anglophone,France,France,France,tentative_place,Anglophone,tentative,False,False
http://www.wikidata.org/entity/Q82122,Jean-Baptiste de Lamarck,enwiki,True,89,male,Anglophone,France,France,France,tentative_place,Anglophone,tentative,False,False
http://www.wikidata.org/entity/Q82122,Jean-Baptiste de Lamarck,dewiki,True,89,male,Anglophone,France,France,France,tentative_place,Anglophone,tentative,False,False
http://www.wikidata.org/entity/Q82122,Jean-Baptiste de Lamarck,itwiki,True,89,male,Anglophone,France,France,France,tentative_place,Anglophone,tentative,False,False
http://www.wikidata.org/entity/Q82122,Jean-Baptiste de Lamarck,eswiki,True,89,male,Anglophone,France,France,France,tentative_place,Anglophone,tentative,False,False
http://www.wikidata.org/entity/Q82122,Jean-Baptiste de Lamarck,plwiki,True,89,male,Anglophone,France,France,France,tentative_place,Anglophone,tentative,False,False
http://www.wikidata.org/entity/Q82122,Jean-Baptiste de Lamarck,ruwiki,True,89,male,Anglophone,France,France,France,tentative_place,Anglophone,tentative,False,False
http://www.wikidata.org/entity/Q82122,Jean-Baptiste de Lamarck,ukwiki,True,89,male,Anglophone,France,France,France,tentative_place,Anglophone,tentative,False,False
http://www.wikidata.org/entity/Q82122,Jean-Baptiste de Lamarck,nlwiki,True,89,male,Anglophone,France,France,France,tentative_place,Anglophone,tentative,False,False
http://www.wikidata.org/entity/Q82122,Jean-Baptiste de Lamarck,ptwiki,True,89,male,Anglophone,France,France,France,tentative_place,Anglophone,tentative,False,False
http://www.wikidata.org/entity/Q82122,Jean-Baptiste de Lamarck,svwiki,True,89,male,Anglophone,France,France,France,tentative_place,Anglophone,tentative,False,False
http://www.wikidata.org/entity/Q82122,Jean-Baptiste de Lamarck,dawiki,True,89,male,Anglophone,France,France,France,tentative_place,Anglophone,tentative,False,False
http://www.wikidata.org/entity/Q3164519,Jean-Baptiste de Milcent,frwiki,True,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3164519,Jean-Baptiste de Milcent,enwiki,True,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3164519,Jean-Baptiste de Milcent,dewiki,False,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3164519,Jean-Baptiste de Milcent,itwiki,False,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3164519,Jean-Baptiste de Milcent,eswiki,False,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3164519,Jean-Baptiste de Milcent,plwiki,False,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3164519,Jean-Baptiste de Milcent,ruwiki,False,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3164519,Jean-Baptiste de Milcent,ukwiki,False,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3164519,Jean-Baptiste de Milcent,nlwiki,False,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3164519,Jean-Baptiste de Milcent,ptwiki,False,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3164519,Jean-Baptiste de Milcent,svwiki,False,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3164519,Jean-Baptiste de Milcent,dawiki,False,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q472399,Jean-Baptiste de Mirabaud,frwiki,True,6,male,French,France,France,France,strong_place,French,tentative,False,False
http://www.wikidata.org/entity/Q472399,Jean-Baptiste de Mirabaud,enwiki,True,6,male,French,France,France,France,strong_place,French,tentative,False,False
http://www.wikidata.org/entity/Q472399,Jean-Baptiste de Mirabaud,dewiki,True,6,male,French,France,France,France,strong_place,French,tentative,False,False
http://www.wikidata.org/entity/Q472399,Jean-Baptiste de Mirabaud,itwiki,True,6,male,French,France,France,France,strong_place,French,tentative,False,False
http://www.wikidata.org/entity/Q472399,Jean-Baptiste de Mirabaud,eswiki,False,6,male,French,France,France,France,strong_place,French,tentative,False,False
http://www.wikidata.org/entity/Q472399,Jean-Baptiste de Mirabaud,plwiki,False,6,male,French,France,France,France,strong_place,French,tentative,False,False
http://www.wikidata.org/entity/Q472399,Jean-Baptiste de Mirabaud,ruwiki,False,6,male,French,France,France,France,strong_place,French,tentative,False,False
http://www.wikidata.org/entity/Q472399,Jean-Baptiste de Mirabaud,ukwiki,False,6,male,French,France,France,France,strong_place,French,tentative,False,False
http://www.wikidata.org/entity/Q472399,Jean-Baptiste de Mirabaud,nlwiki,False,6,male,French,France,France,France,strong_place,French,tentative,False,False
http://www.wikidata.org/entity/Q472399,Jean-Baptiste de Mirabaud,ptwiki,False,6,male,French,France,France,France,strong_place,French,tentative,False,False
http://www.wikidata.org/entity/Q472399,Jean-Baptiste de Mirabaud,svwiki,False,6,male,French,France,France,France,strong_place,French,tentative,False,False
http://www.wikidata.org/entity/Q472399,Jean-Baptiste de Mirabaud,dawiki,False,6,male,French,France,France,France,strong_place,French,tentative,False,False
http://www.wikidata.org/entity/Q1089021,Jean-Baptiste de Montyon,frwiki,True,10,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q1089021,Jean-Baptiste de Montyon,enwiki,True,10,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q1089021,Jean-Baptiste de Montyon,dewiki,True,10,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q1089021,Jean-Baptiste de Montyon,itwiki,True,10,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q1089021,Jean-Baptiste de Montyon,eswiki,True,10,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q1089021,Jean-Baptiste de Montyon,plwiki,False,10,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q1089021,Jean-Baptiste de Montyon,ruwiki,True,10,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q1089021,Jean-Baptiste de Montyon,ukwiki,False,10,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q1089021,Jean-Baptiste de Montyon,nlwiki,False,10,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q1089021,Jean-Baptiste de Montyon,ptwiki,False,10,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q1089021,Jean-Baptiste de Montyon,svwiki,True,10,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q1089021,Jean-Baptiste de Montyon,dawiki,False,10,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q5928631,Jean-Baptiste de Secondat,frwiki,True,3,male,mixed_or_ambiguous,France,France,France,tentative_place,Anglophone | France | French,mixed_top_score,False,True
http://www.wikidata.org/entity/Q5928631,Jean-Baptiste de Secondat,enwiki,True,3,male,mixed_or_ambiguous,France,France,France,tentative_place,Anglophone | France | French,mixed_top_score,False,True
http://www.wikidata.org/entity/Q5928631,Jean-Baptiste de Secondat,dewiki,False,3,male,mixed_or_ambiguous,France,France,France,tentative_place,Anglophone | France | French,mixed_top_score,False,True
http://www.wikidata.org/entity/Q5928631,Jean-Baptiste de Secondat,itwiki,False,3,male,mixed_or_ambiguous,France,France,France,tentative_place,Anglophone | France | French,mixed_top_score,False,True
http://www.wikidata.org/entity/Q5928631,Jean-Baptiste de Secondat,eswiki,True,3,male,mixed_or_ambiguous,France,France,France,tentative_place,Anglophone | France | French,mixed_top_score,False,True
http://www.wikidata.org/entity/Q5928631,Jean-Baptiste de Secondat,plwiki,False,3,male,mixed_or_ambiguous,France,France,France,tentative_place,Anglophone | France | French,mixed_top_score,False,True
http://www.wikidata.org/entity/Q5928631,Jean-Baptiste de Secondat,ruwiki,False,3,male,mixed_or_ambiguous,France,France,France,tentative_place,Anglophone | France | French,mixed_top_score,False,True
http://www.wikidata.org/entity/Q5928631,Jean-Baptiste de Secondat,ukwiki,False,3,male,mixed_or_ambiguous,France,France,France,tentative_place,Anglophone | France | French,mixed_top_score,False,True
http://www.wikidata.org/entity/Q5928631,Jean-Baptiste de Secondat,nlwiki,False,3,male,mixed_or_ambiguous,France,France,France,tentative_place,Anglophone | France | French,mixed_top_score,False,True
http://www.wikidata.org/entity/Q5928631,Jean-Baptiste de Secondat,ptwiki,False,3,male,mixed_or_ambiguous,France,France,France,tentative_place,Anglophone | France | French,mixed_top_score,False,True
http://www.wikidata.org/entity/Q5928631,Jean-Baptiste de Secondat,svwiki,False,3,male,mixed_or_ambiguous,France,France,France,tentative_place,Anglophone | France | French,mixed_top_score,False,True
http://www.wikidata.org/entity/Q5928631,Jean-Baptiste de Secondat,dawiki,False,3,male,mixed_or_ambiguous,France,France,France,tentative_place,Anglophone | France | French,mixed_top_score,False,True
http://www.wikidata.org/entity/Q786579,Jean-Baptiste-Antoine Suard,frwiki,True,10,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q786579,Jean-Baptiste-Antoine Suard,enwiki,True,10,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q786579,Jean-Baptiste-Antoine Suard,dewiki,True,10,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q786579,Jean-Baptiste-Antoine Suard,itwiki,True,10,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q786579,Jean-Baptiste-Antoine Suard,eswiki,True,10,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q786579,Jean-Baptiste-Antoine Suard,plwiki,False,10,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q786579,Jean-Baptiste-Antoine Suard,ruwiki,True,10,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q786579,Jean-Baptiste-Antoine Suard,ukwiki,False,10,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q786579,Jean-Baptiste-Antoine Suard,nlwiki,True,10,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q786579,Jean-Baptiste-Antoine Suard,ptwiki,False,10,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q786579,Jean-Baptiste-Antoine Suard,svwiki,True,10,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q786579,Jean-Baptiste-Antoine Suard,dawiki,False,10,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q41795910,Jean-Baptiste-Charles Vial,frwiki,True,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q41795910,Jean-Baptiste-Charles Vial,enwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q41795910,Jean-Baptiste-Charles Vial,dewiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q41795910,Jean-Baptiste-Charles Vial,itwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q41795910,Jean-Baptiste-Charles Vial,eswiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q41795910,Jean-Baptiste-Charles Vial,plwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q41795910,Jean-Baptiste-Charles Vial,ruwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q41795910,Jean-Baptiste-Charles Vial,ukwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q41795910,Jean-Baptiste-Charles Vial,nlwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q41795910,Jean-Baptiste-Charles Vial,ptwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q41795910,Jean-Baptiste-Charles Vial,svwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q41795910,Jean-Baptiste-Charles Vial,dawiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q3163769,Jean-Baptiste-Christophe Grainville,frwiki,True,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3163769,Jean-Baptiste-Christophe Grainville,enwiki,True,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3163769,Jean-Baptiste-Christophe Grainville,dewiki,False,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3163769,Jean-Baptiste-Christophe Grainville,itwiki,False,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3163769,Jean-Baptiste-Christophe Grainville,eswiki,False,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3163769,Jean-Baptiste-Christophe Grainville,plwiki,False,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3163769,Jean-Baptiste-Christophe Grainville,ruwiki,False,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3163769,Jean-Baptiste-Christophe Grainville,ukwiki,False,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3163769,Jean-Baptiste-Christophe Grainville,nlwiki,False,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3163769,Jean-Baptiste-Christophe Grainville,ptwiki,False,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3163769,Jean-Baptiste-Christophe Grainville,svwiki,False,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q3163769,Jean-Baptiste-Christophe Grainville,dawiki,False,3,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q15556300,Jean-Baptiste-Denis Després,frwiki,True,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q15556300,Jean-Baptiste-Denis Després,enwiki,True,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q15556300,Jean-Baptiste-Denis Després,dewiki,False,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q15556300,Jean-Baptiste-Denis Després,itwiki,True,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q15556300,Jean-Baptiste-Denis Després,eswiki,False,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q15556300,Jean-Baptiste-Denis Després,plwiki,False,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q15556300,Jean-Baptiste-Denis Després,ruwiki,False,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q15556300,Jean-Baptiste-Denis Després,ukwiki,False,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q15556300,Jean-Baptiste-Denis Després,nlwiki,False,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q15556300,Jean-Baptiste-Denis Després,ptwiki,False,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q15556300,Jean-Baptiste-Denis Després,svwiki,False,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q15556300,Jean-Baptiste-Denis Després,dawiki,False,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q3170544,Jean-Baptiste-Gaspard Roux de Rochelle,frwiki,True,4,male,French,France,France,France,tentative_place,French,tentative,True,True
http://www.wikidata.org/entity/Q3170544,Jean-Baptiste-Gaspard Roux de Rochelle,enwiki,True,4,male,French,France,France,France,tentative_place,French,tentative,True,True
http://www.wikidata.org/entity/Q3170544,Jean-Baptiste-Gaspard Roux de Rochelle,dewiki,True,4,male,French,France,France,France,tentative_place,French,tentative,True,True
http://www.wikidata.org/entity/Q3170544,Jean-Baptiste-Gaspard Roux de Rochelle,itwiki,False,4,male,French,France,France,France,tentative_place,French,tentative,True,True
http://www.wikidata.org/entity/Q3170544,Jean-Baptiste-Gaspard Roux de Rochelle,eswiki,False,4,male,French,France,France,France,tentative_place,French,tentative,True,True
http://www.wikidata.org/entity/Q3170544,Jean-Baptiste-Gaspard Roux de Rochelle,plwiki,False,4,male,French,France,France,France,tentative_place,French,tentative,True,True
http://www.wikidata.org/entity/Q3170544,Jean-Baptiste-Gaspard Roux de Rochelle,ruwiki,False,4,male,French,France,France,France,tentative_place,French,tentative,True,True
http://www.wikidata.org/entity/Q3170544,Jean-Baptiste-Gaspard Roux de Rochelle,ukwiki,False,4,male,French,France,France,France,tentative_place,French,tentative,True,True
http://www.wikidata.org/entity/Q3170544,Jean-Baptiste-Gaspard Roux de Rochelle,nlwiki,False,4,male,French,France,France,France,tentative_place,French,tentative,True,True
