wikidata_id,person_id,name,candidate_affiliation,supporting_evidence_count,available_mapped_evidence_count,total_evidence_fields,score_over_total_fields,score_over_available_fields,supporting_evidence_fields,available_mapped_evidence_fields,score_formula,available_score_formula,citizenship_available,citizenship_support,citizenship_candidate_affiliations,native_language_available,native_language_support,native_language_candidate_affiliations,spoken_written_language_available,spoken_written_language_support,spoken_written_language_candidate_affiliations,writing_language_available,writing_language_support,writing_language_candidate_affiliations,birth_place_available,birth_place_support,birth_place_candidate_affiliations,death_place_available,death_place_support,death_place_candidate_affiliations,residence_available,residence_support,residence_candidate_affiliations,work_location_available,work_location_support,work_location_candidate_affiliations
http://www.wikidata.org/entity/Q116870,Q116870,Jean Louis Delolme,France,1,4,8,0.125,0.25,birth_place,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Swiss,False,False,,True,False,French,False,False,,True,True,France | Swiss,True,False,Swiss,False,False,,False,False,
http://www.wikidata.org/entity/Q116870,Q116870,Jean Louis Delolme,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Swiss,False,False,,True,True,French,False,False,,True,False,France | Swiss,True,False,Swiss,False,False,,False,False,
http://www.wikidata.org/entity/Q116870,Q116870,Jean Louis Delolme,Swiss,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,Swiss,False,False,,True,False,French,False,False,,True,True,France | Swiss,True,True,Swiss,False,False,,False,False,
http://www.wikidata.org/entity/Q1169592,Q1169592,Alphonse de Beauchamp,France,2,4,8,0.25,0.5,citizenship | death_place,citizenship | spoken_written_language | writing_language | death_place,2 / 8,2 / 4,True,True,France,False,False,,True,False,French,True,False,French,False,False,,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q1169592,Q1169592,Alphonse de Beauchamp,French,2,4,8,0.25,0.5,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | death_place,2 / 8,2 / 4,True,False,France,False,False,,True,True,French,True,True,French,False,False,,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q117075,Q117075,Marie Huber,France,2,4,8,0.25,0.5,birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,2 / 8,2 / 4,True,False,Swiss,False,False,,True,False,French,False,False,,True,True,France | Swiss,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q117075,Q117075,Marie Huber,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Swiss,False,False,,True,True,French,False,False,,True,False,France | Swiss,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q117075,Q117075,Marie Huber,Swiss,2,4,8,0.25,0.5,citizenship | birth_place,citizenship | spoken_written_language | birth_place | death_place,2 / 8,2 / 4,True,True,Swiss,False,False,,True,False,French,False,False,,True,True,France | Swiss,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q11715326,Q11715326,Jacek Idzi Przybylski,Anglophone,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Polish,False,False,,True,True,Anglophone | French | Polish | Portuguese,False,False,,True,False,Austrian/Habsburg | Germany | Polish,True,False,Austrian/Habsburg | Germany | Polish,False,False,,False,False,
http://www.wikidata.org/entity/Q11715326,Q11715326,Jacek Idzi Przybylski,Austrian/Habsburg,2,4,8,0.25,0.5,birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,2 / 8,2 / 4,True,False,Polish,False,False,,True,False,Anglophone | French | Polish | Portuguese,False,False,,True,True,Austrian/Habsburg | Germany | Polish,True,True,Austrian/Habsburg | Germany | Polish,False,False,,False,False,
http://www.wikidata.org/entity/Q11715326,Q11715326,Jacek Idzi Przybylski,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Polish,False,False,,True,True,Anglophone | French | Polish | Portuguese,False,False,,True,False,Austrian/Habsburg | Germany | Polish,True,False,Austrian/Habsburg | Germany | Polish,False,False,,False,False,
http://www.wikidata.org/entity/Q11715326,Q11715326,Jacek Idzi Przybylski,Germany,2,4,8,0.25,0.5,birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,2 / 8,2 / 4,True,False,Polish,False,False,,True,False,Anglophone | French | Polish | Portuguese,False,False,,True,True,Austrian/Habsburg | Germany | Polish,True,True,Austrian/Habsburg | Germany | Polish,False,False,,False,False,
http://www.wikidata.org/entity/Q11715326,Q11715326,Jacek Idzi Przybylski,Polish,4,4,8,0.5,1.0,citizenship | spoken_written_language | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,4 / 8,4 / 4,True,True,Polish,False,False,,True,True,Anglophone | French | Polish | Portuguese,False,False,,True,True,Austrian/Habsburg | Germany | Polish,True,True,Austrian/Habsburg | Germany | Polish,False,False,,False,False,
http://www.wikidata.org/entity/Q11715326,Q11715326,Jacek Idzi Przybylski,Portuguese,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Polish,False,False,,True,True,Anglophone | French | Polish | Portuguese,False,False,,True,False,Austrian/Habsburg | Germany | Polish,True,False,Austrian/Habsburg | Germany | Polish,False,False,,False,False,
http://www.wikidata.org/entity/Q117543679,Q117543679,Q117543679,French,1,3,8,0.125,0.3333,spoken_written_language,spoken_written_language | birth_place | work_location,1 / 8,1 / 3,False,False,,False,False,,True,True,French | German,False,False,,True,False,Germany,False,False,,False,False,,True,False,Germany
http://www.wikidata.org/entity/Q117543679,Q117543679,Q117543679,German,1,3,8,0.125,0.3333,spoken_written_language,spoken_written_language | birth_place | work_location,1 / 8,1 / 3,False,False,,False,False,,True,True,French | German,False,False,,True,False,Germany,False,False,,False,False,,True,False,Germany
http://www.wikidata.org/entity/Q117543679,Q117543679,Q117543679,Germany,2,3,8,0.25,0.6667,birth_place | work_location,spoken_written_language | birth_place | work_location,2 / 8,2 / 3,False,False,,False,False,,True,False,French | German,False,False,,True,True,Germany,False,False,,False,False,,True,True,Germany
http://www.wikidata.org/entity/Q11763880,Q11763880,Ludwik Osiński,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Polish,False,False,,True,True,French | German | Polish,False,False,,True,False,Polish,True,False,Germany | Polish | Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q11763880,Q11763880,Ludwik Osiński,German,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Polish,False,False,,True,True,French | German | Polish,False,False,,True,False,Polish,True,False,Germany | Polish | Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q11763880,Q11763880,Ludwik Osiński,Germany,1,4,8,0.125,0.25,death_place,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Polish,False,False,,True,False,French | German | Polish,False,False,,True,False,Polish,True,True,Germany | Polish | Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q11763880,Q11763880,Ludwik Osiński,Polish,4,4,8,0.5,1.0,citizenship | spoken_written_language | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,4 / 8,4 / 4,True,True,Polish,False,False,,True,True,French | German | Polish,False,False,,True,True,Polish,True,True,Germany | Polish | Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q11763880,Q11763880,Ludwik Osiński,Russian,1,4,8,0.125,0.25,death_place,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Polish,False,False,,True,False,French | German | Polish,False,False,,True,False,Polish,True,True,Germany | Polish | Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q117802108,Q117802108,Louis-Guillaume Papin,France,3,3,8,0.375,1.0,citizenship | birth_place | death_place,citizenship | birth_place | death_place,3 / 8,3 / 3,True,True,France,False,False,,False,False,,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q117920201,Q117920201,Jean-Baptiste-Nicolas de Lisle,France,2,4,8,0.25,0.5,citizenship | birth_place,citizenship | spoken_written_language | writing_language | birth_place,2 / 8,2 / 4,True,True,France,False,False,,True,False,French,True,False,French,True,True,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q117920201,Q117920201,Jean-Baptiste-Nicolas de Lisle,French,2,4,8,0.25,0.5,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place,2 / 8,2 / 4,True,False,France,False,False,,True,True,French,True,True,French,True,False,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q11806,Q11806,John Adams,Anglophone,8,8,8,1.0,1.0,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | residence | work_location,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | residence | work_location,8 / 8,8 / 8,True,True,Anglophone | British,True,True,Anglophone,True,True,Anglophone | French,True,True,Anglophone | French,True,True,Anglophone | British,True,True,Anglophone,True,True,Anglophone,True,True,Anglophone | British
http://www.wikidata.org/entity/Q11806,Q11806,John Adams,British,3,8,8,0.375,0.375,citizenship | birth_place | work_location,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | residence | work_location,3 / 8,3 / 8,True,True,Anglophone | British,True,False,Anglophone,True,False,Anglophone | French,True,False,Anglophone | French,True,True,Anglophone | British,True,False,Anglophone,True,False,Anglophone,True,True,Anglophone | British
http://www.wikidata.org/entity/Q11806,Q11806,John Adams,French,2,8,8,0.25,0.25,spoken_written_language | writing_language,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | residence | work_location,2 / 8,2 / 8,True,False,Anglophone | British,True,False,Anglophone,True,True,Anglophone | French,True,True,Anglophone | French,True,False,Anglophone | British,True,False,Anglophone,True,False,Anglophone,True,False,Anglophone | British
http://www.wikidata.org/entity/Q11812,Q11812,Thomas Jefferson,Anglophone,7,7,8,0.875,1.0,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | residence,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | residence,7 / 8,7 / 7,True,True,Anglophone,True,True,Anglophone,True,True,Anglophone | French | Greek | Italian,True,True,Anglophone | French,True,True,Anglophone | British,True,True,Anglophone,True,True,Anglophone | France,False,False,
http://www.wikidata.org/entity/Q11812,Q11812,Thomas Jefferson,British,1,7,8,0.125,0.1429,birth_place,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | residence,1 / 8,1 / 7,True,False,Anglophone,True,False,Anglophone,True,False,Anglophone | French | Greek | Italian,True,False,Anglophone | French,True,True,Anglophone | British,True,False,Anglophone,True,False,Anglophone | France,False,False,
http://www.wikidata.org/entity/Q11812,Q11812,Thomas Jefferson,France,1,7,8,0.125,0.1429,residence,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | residence,1 / 8,1 / 7,True,False,Anglophone,True,False,Anglophone,True,False,Anglophone | French | Greek | Italian,True,False,Anglophone | French,True,False,Anglophone | British,True,False,Anglophone,True,True,Anglophone | France,False,False,
http://www.wikidata.org/entity/Q11812,Q11812,Thomas Jefferson,French,2,7,8,0.25,0.2857,spoken_written_language | writing_language,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | residence,2 / 8,2 / 7,True,False,Anglophone,True,False,Anglophone,True,True,Anglophone | French | Greek | Italian,True,True,Anglophone | French,True,False,Anglophone | British,True,False,Anglophone,True,False,Anglophone | France,False,False,
http://www.wikidata.org/entity/Q11812,Q11812,Thomas Jefferson,Greek,1,7,8,0.125,0.1429,spoken_written_language,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | residence,1 / 8,1 / 7,True,False,Anglophone,True,False,Anglophone,True,True,Anglophone | French | Greek | Italian,True,False,Anglophone | French,True,False,Anglophone | British,True,False,Anglophone,True,False,Anglophone | France,False,False,
http://www.wikidata.org/entity/Q11812,Q11812,Thomas Jefferson,Italian,1,7,8,0.125,0.1429,spoken_written_language,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | residence,1 / 8,1 / 7,True,False,Anglophone,True,False,Anglophone,True,True,Anglophone | French | Greek | Italian,True,False,Anglophone | French,True,False,Anglophone | British,True,False,Anglophone,True,False,Anglophone | France,False,False,
http://www.wikidata.org/entity/Q11815,Q11815,James Monroe,Anglophone,7,7,8,0.875,1.0,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | work_location,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | work_location,7 / 8,7 / 7,True,True,Anglophone,True,True,Anglophone,True,True,Anglophone | French,True,True,Anglophone,True,True,Anglophone | British,True,True,Anglophone,False,False,,True,True,Anglophone
http://www.wikidata.org/entity/Q11815,Q11815,James Monroe,British,1,7,8,0.125,0.1429,birth_place,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | work_location,1 / 8,1 / 7,True,False,Anglophone,True,False,Anglophone,True,False,Anglophone | French,True,False,Anglophone,True,True,Anglophone | British,True,False,Anglophone,False,False,,True,False,Anglophone
http://www.wikidata.org/entity/Q11815,Q11815,James Monroe,French,1,7,8,0.125,0.1429,spoken_written_language,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | work_location,1 / 8,1 / 7,True,False,Anglophone,True,False,Anglophone,True,True,Anglophone | French,True,False,Anglophone,True,False,Anglophone | British,True,False,Anglophone,False,False,,True,False,Anglophone
http://www.wikidata.org/entity/Q11816,Q11816,John Quincy Adams,Anglophone,8,8,8,1.0,1.0,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | residence | work_location,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | residence | work_location,8 / 8,8 / 8,True,True,Anglophone | British,True,True,Anglophone,True,True,Anglophone | Dutch | French | German,True,True,Anglophone,True,True,Anglophone | British,True,True,Anglophone,True,True,Anglophone,True,True,Anglophone
http://www.wikidata.org/entity/Q11816,Q11816,John Quincy Adams,British,2,8,8,0.25,0.25,citizenship | birth_place,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | residence | work_location,2 / 8,2 / 8,True,True,Anglophone | British,True,False,Anglophone,True,False,Anglophone | Dutch | French | German,True,False,Anglophone,True,True,Anglophone | British,True,False,Anglophone,True,False,Anglophone,True,False,Anglophone
http://www.wikidata.org/entity/Q11816,Q11816,John Quincy Adams,Dutch,1,8,8,0.125,0.125,spoken_written_language,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | residence | work_location,1 / 8,1 / 8,True,False,Anglophone | British,True,False,Anglophone,True,True,Anglophone | Dutch | French | German,True,False,Anglophone,True,False,Anglophone | British,True,False,Anglophone,True,False,Anglophone,True,False,Anglophone
http://www.wikidata.org/entity/Q11816,Q11816,John Quincy Adams,French,1,8,8,0.125,0.125,spoken_written_language,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | residence | work_location,1 / 8,1 / 8,True,False,Anglophone | British,True,False,Anglophone,True,True,Anglophone | Dutch | French | German,True,False,Anglophone,True,False,Anglophone | British,True,False,Anglophone,True,False,Anglophone,True,False,Anglophone
http://www.wikidata.org/entity/Q11816,Q11816,John Quincy Adams,German,1,8,8,0.125,0.125,spoken_written_language,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place | residence | work_location,1 / 8,1 / 8,True,False,Anglophone | British,True,False,Anglophone,True,True,Anglophone | Dutch | French | German,True,False,Anglophone,True,False,Anglophone | British,True,False,Anglophone,True,False,Anglophone,True,False,Anglophone
http://www.wikidata.org/entity/Q118273,Q118273,Françoise-Louise de Warens,France,1,4,8,0.125,0.25,death_place,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Swiss,False,False,,True,False,French,False,False,,True,False,Swiss,True,True,France | Italian,False,False,,False,False,
http://www.wikidata.org/entity/Q118273,Q118273,Françoise-Louise de Warens,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Swiss,False,False,,True,True,French,False,False,,True,False,Swiss,True,False,France | Italian,False,False,,False,False,
http://www.wikidata.org/entity/Q118273,Q118273,Françoise-Louise de Warens,Italian,1,4,8,0.125,0.25,death_place,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Swiss,False,False,,True,False,French,False,False,,True,False,Swiss,True,True,France | Italian,False,False,,False,False,
http://www.wikidata.org/entity/Q118273,Q118273,Françoise-Louise de Warens,Swiss,2,4,8,0.25,0.5,citizenship | birth_place,citizenship | spoken_written_language | birth_place | death_place,2 / 8,2 / 4,True,True,Swiss,False,False,,True,False,French,False,False,,True,True,Swiss,True,False,France | Italian,False,False,,False,False,
http://www.wikidata.org/entity/Q118394369,Q118394369,Pierre-François-Xavier Bascoert,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French | Occitan,True,False,French | Occitan,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q118394369,Q118394369,Pierre-François-Xavier Bascoert,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French | Occitan,True,True,French | Occitan,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q118394369,Q118394369,Pierre-François-Xavier Bascoert,Occitan,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French | Occitan,True,True,French | Occitan,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q118869868,Q118869868,Q118869868,France,2,4,8,0.25,0.5,birth_place | death_place,spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 4,False,False,,False,False,,True,False,French | Italian | Occitan,True,False,French | Italian | Occitan,True,True,France | Italian,True,True,France | Italian,False,False,,False,False,
http://www.wikidata.org/entity/Q118869868,Q118869868,Q118869868,French,2,4,8,0.25,0.5,spoken_written_language | writing_language,spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 4,False,False,,False,False,,True,True,French | Italian | Occitan,True,True,French | Italian | Occitan,True,False,France | Italian,True,False,France | Italian,False,False,,False,False,
http://www.wikidata.org/entity/Q118869868,Q118869868,Q118869868,Italian,4,4,8,0.5,1.0,spoken_written_language | writing_language | birth_place | death_place,spoken_written_language | writing_language | birth_place | death_place,4 / 8,4 / 4,False,False,,False,False,,True,True,French | Italian | Occitan,True,True,French | Italian | Occitan,True,True,France | Italian,True,True,France | Italian,False,False,,False,False,
http://www.wikidata.org/entity/Q118869868,Q118869868,Q118869868,Occitan,2,4,8,0.25,0.5,spoken_written_language | writing_language,spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 4,False,False,,False,False,,True,True,French | Italian | Occitan,True,True,French | Italian | Occitan,True,False,France | Italian,True,False,France | Italian,False,False,,False,False,
http://www.wikidata.org/entity/Q119438577,Q119438577,Laurent Champmas,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,Occitan,True,False,Occitan,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q119438577,Q119438577,Laurent Champmas,Occitan,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,Occitan,True,True,Occitan,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q119893,Q119893,Charles-Benjamin de Lubières,French,1,3,8,0.125,0.3333,spoken_written_language,citizenship | spoken_written_language | birth_place,1 / 8,1 / 3,True,False,Swiss,False,False,,True,True,French,False,False,,True,False,German | Germany,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q119893,Q119893,Charles-Benjamin de Lubières,German,1,3,8,0.125,0.3333,birth_place,citizenship | spoken_written_language | birth_place,1 / 8,1 / 3,True,False,Swiss,False,False,,True,False,French,False,False,,True,True,German | Germany,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q119893,Q119893,Charles-Benjamin de Lubières,Germany,1,3,8,0.125,0.3333,birth_place,citizenship | spoken_written_language | birth_place,1 / 8,1 / 3,True,False,Swiss,False,False,,True,False,French,False,False,,True,True,German | Germany,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q119893,Q119893,Charles-Benjamin de Lubières,Swiss,1,3,8,0.125,0.3333,citizenship,citizenship | spoken_written_language | birth_place,1 / 8,1 / 3,True,True,Swiss,False,False,,True,False,French,False,False,,True,False,German | Germany,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q1200507,Q1200507,Desboulmiers,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q1200507,Q1200507,Desboulmiers,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q120193064,Q120193064,Léger Gary,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French | Occitan,True,False,French | Occitan,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q120193064,Q120193064,Léger Gary,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French | Occitan,True,True,French | Occitan,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q120193064,Q120193064,Léger Gary,Occitan,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French | Occitan,True,True,French | Occitan,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q120690384,Q120690384,Antoine Nérie,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French | Occitan,True,False,French | Occitan,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q120690384,Q120690384,Antoine Nérie,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French | Occitan,True,True,French | Occitan,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q120690384,Q120690384,Antoine Nérie,Occitan,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French | Occitan,True,True,French | Occitan,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q120747045,Q120747045,Jean-Jacques Pujol,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French | Occitan,True,False,Occitan,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q120747045,Q120747045,Jean-Jacques Pujol,French,1,5,8,0.125,0.2,spoken_written_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,1 / 8,1 / 5,True,False,France,False,False,,True,True,French | Occitan,True,False,Occitan,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q120747045,Q120747045,Jean-Jacques Pujol,Occitan,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French | Occitan,True,True,Occitan,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q120804940,Q120804940,Jean Roy,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French | Occitan,True,False,Occitan,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q120804940,Q120804940,Jean Roy,French,1,5,8,0.125,0.2,spoken_written_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,1 / 8,1 / 5,True,False,France,False,False,,True,True,French | Occitan,True,False,Occitan,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q120804940,Q120804940,Jean Roy,Occitan,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French | Occitan,True,True,Occitan,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q120886421,Q120886421,François Tribolet,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French | Occitan,True,False,French | Occitan,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q120886421,Q120886421,François Tribolet,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French | Occitan,True,True,French | Occitan,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q120886421,Q120886421,François Tribolet,Occitan,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French | Occitan,True,True,French | Occitan,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q120914440,Q120914440,Joseph-Anne Vialle,France,2,4,8,0.25,0.5,birth_place | death_place,spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 4,False,False,,False,False,,True,False,French | Occitan,True,False,French | Occitan,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q120914440,Q120914440,Joseph-Anne Vialle,French,2,4,8,0.25,0.5,spoken_written_language | writing_language,spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 4,False,False,,False,False,,True,True,French | Occitan,True,True,French | Occitan,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q120914440,Q120914440,Joseph-Anne Vialle,Occitan,2,4,8,0.25,0.5,spoken_written_language | writing_language,spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 4,False,False,,False,False,,True,True,French | Occitan,True,True,French | Occitan,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q121289194,Q121289194,Louis Caullet de Veaumorel,France,1,2,8,0.125,0.5,birth_place,spoken_written_language | birth_place,1 / 8,1 / 2,False,False,,False,False,,True,False,French,False,False,,True,True,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q121289194,Q121289194,Louis Caullet de Veaumorel,French,1,2,8,0.125,0.5,spoken_written_language,spoken_written_language | birth_place,1 / 8,1 / 2,False,False,,False,False,,True,True,French,False,False,,True,False,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q121367467,Q121367467,Jean-René Rosières,France,3,3,8,0.375,1.0,citizenship | birth_place | death_place,citizenship | birth_place | death_place,3 / 8,3 / 3,True,True,France,False,False,,False,False,,False,False,,True,True,France,True,True,France,False,False,,False,False,
