query (2),Unnamed: 1,Unnamed: 2,Unnamed: 3
person,personLabel,birth,viaf
http://www.wikidata.org/entity/Q3431358,Richard de Bury,1730-01-01T00:00:00Z,72308323
http://www.wikidata.org/entity/Q24207816,Jean-Baptiste-Guillaume Musier,1730-01-01T00:00:00Z,7447530
http://www.wikidata.org/entity/Q28497083,Dorville,1730-01-01T00:00:00Z,14779607
http://www.wikidata.org/entity/Q62934112,Charles Desprez de Boissy,1730-01-01T00:00:00Z,39510787
http://www.wikidata.org/entity/Q74381156,Jean Charles Nicolas Dumont,1730-01-01T00:00:00Z,117146029429335820336
http://www.wikidata.org/entity/Q104789060,Mademoiselle de Bermann,1730-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q111659339,Jean Zorobabel Aublet de Maubuy,1730-01-01T00:00:00Z,214130358
http://www.wikidata.org/entity/Q965322,Charles Palissot de Montenoy,1730-01-03T00:00:00Z,41844665
http://www.wikidata.org/entity/Q947504,Louis Dutens,1730-01-15T00:00:00Z,14779735
http://www.wikidata.org/entity/Q3287628,Marc-Antoine-Jacques Rochon de Chabannes,1730-01-23T00:00:00Z,34466972
http://www.wikidata.org/entity/Q58196956,M. (Antoine Blanc) Leblanc,1730-03-02T00:00:00Z,66563484
http://www.wikidata.org/entity/Q3165511,Jean-François Cailhava de L'Estandoux,1730-04-28T00:00:00Z,56646628
http://www.wikidata.org/entity/Q3535636,Toussaint-Gaspard Taconet,1730-07-04T00:00:00Z,46771170
http://www.wikidata.org/entity/Q675780,Jean-Baptiste Willermoz,1730-07-10T00:00:00Z,19685818
http://www.wikidata.org/entity/Q55836246,Jean-Louis-Hubert-Simon Deperthes,1730-07-12T00:00:00Z,99375
http://www.wikidata.org/entity/Q3086371,Françoise-Albine Benoist,1730-08-12T00:00:00Z,61578188
http://www.wikidata.org/entity/Q1285485,Edme Mentelle,1730-10-11T00:00:00Z,76326269
http://www.wikidata.org/entity/Q533324,Sophie d'Houdetot,1730-12-18T00:00:00Z,64772846
http://www.wikidata.org/entity/Q1200507,Desboulmiers,1731-01-01T00:00:00Z,56632807
http://www.wikidata.org/entity/Q2856670,Antoine Renou,1731-01-01T00:00:00Z,2593395
http://www.wikidata.org/entity/Q3163990,Jean-Baptiste Cœuilhe,1731-01-01T00:00:00Z,1692159234698403372376
http://www.wikidata.org/entity/Q3340149,Nicolas Bricaire de la Dixmerie,1731-01-01T00:00:00Z,9950099
http://www.wikidata.org/entity/Q3383490,Pierre-René Lemonnier,1731-01-01T00:00:00Z,22152460
http://www.wikidata.org/entity/Q3524832,Thomas-Jean Pichon,1731-01-01T00:00:00Z,54138026
http://www.wikidata.org/entity/Q21467312,Claire-Marie Mazarelli de Saint-Chamond,1731-01-01T00:00:00Z,51699255
http://www.wikidata.org/entity/Q109279203,Jean de La Sarraz du Franquesnay,1731-01-01T00:00:00Z,32337285
http://www.wikidata.org/entity/Q136327782,Jeanne-Anne Poncet de La Rivière,1731-01-01T00:00:00Z,31896817
http://www.wikidata.org/entity/Q2853550,Antoine-René Mauduit,1731-01-17T00:00:00Z,266964
http://www.wikidata.org/entity/Q1684952,Abbé Aubert,1731-02-15T00:00:00Z,59116590
http://www.wikidata.org/entity/Q2847019,André-Charles Cailleau,1731-06-17T00:00:00Z,19675360
http://www.wikidata.org/entity/Q61735219,Louis Cellot,1731-08-10T00:00:00Z,41896120
http://www.wikidata.org/entity/Q1630786,Jean Grou,1731-11-23T00:00:00Z,71437778
http://www.wikidata.org/entity/Q1630786,Jean Grou,1731-11-24T00:00:00Z,71437778
http://www.wikidata.org/entity/Q3165758,Jean-François Mandar,1732-01-01T00:00:00Z,29664512
http://www.wikidata.org/entity/Q3383117,Pierre-Henri de Treyssac de Vergy,1732-01-01T00:00:00Z,236487720
http://www.wikidata.org/entity/Q3383117,Pierre-Henri de Treyssac de Vergy,1732-01-01T00:00:00Z,265055956
http://www.wikidata.org/entity/Q81533879,Charles Compan,1732-01-01T00:00:00Z,49462123
http://www.wikidata.org/entity/Q110133932,Jean Baptiste Artaud,1732-01-01T00:00:00Z,254500
http://www.wikidata.org/entity/Q136029655,Mme Meheust,1732-01-01T00:00:00Z,308789341
http://www.wikidata.org/entity/Q136029655,Mme Meheust,1732-01-01T00:00:00Z,63923388
http://www.wikidata.org/entity/Q136029655,Mme Meheust,1732-01-01T00:00:00Z,6550159477648327990005
http://www.wikidata.org/entity/Q786579,Jean-Baptiste-Antoine Suard,1732-01-15T00:00:00Z,89808442
http://www.wikidata.org/entity/Q116180674,Antoine Théodore Chevignard de La Pallue,1732-01-16T00:00:00Z,316031545
http://www.wikidata.org/entity/Q70326,Pierre Beaumarchais,1732-01-24T00:00:00Z,29529962
http://www.wikidata.org/entity/Q2091115,Louis-Gabriel Du Buat-Nançay,1732-03-02T00:00:00Z,76365722
http://www.wikidata.org/entity/Q2856591,Antoine Pascal Hyacinthe Sermet,1732-04-08T00:00:00Z,179922927
http://www.wikidata.org/entity/Q3339992,Nicolas-Médard Audinot,1732-06-07T00:00:00Z,71525587
http://www.wikidata.org/entity/Q168419,Jérôme Lalande,1732-07-11T00:00:00Z,95196947
http://www.wikidata.org/entity/Q168419,Jérôme Lalande,1732-07-11T00:00:00Z,2146998384018941249
http://www.wikidata.org/entity/Q664186,Jacques-André Emery,1732-08-26T00:00:00Z,71416740
http://www.wikidata.org/entity/Q62698853,Antoine d'Origny,1732-09-26T00:00:00Z,73959280
http://www.wikidata.org/entity/Q123062,Jacques Necker,1732-09-30T00:00:00Z,68949881
http://www.wikidata.org/entity/Q301210,Antoine Léonard Thomas,1732-10-01T00:00:00Z,9877946
http://www.wikidata.org/entity/Q3158552,Jacques Clinchamps de Malfilâtre,1732-10-08T00:00:00Z,6974610
http://www.wikidata.org/entity/Q431528,Charles-Pierre Colardeau,1732-10-12T00:00:00Z,22140197
http://www.wikidata.org/entity/Q450354,Jeanne Julie Éléonore de Lespinasse,1732-11-09T00:00:00Z,4932664
http://www.wikidata.org/entity/Q972144,Nicholas Bonneville,1732-12-18T00:00:00Z,46757702
http://www.wikidata.org/entity/Q1684939,Jean-Joseph Menuret,1733-01-01T00:00:00Z,20734367
http://www.wikidata.org/entity/Q3024383,Desfontaines-Lavallée,1733-01-01T00:00:00Z,4928943
http://www.wikidata.org/entity/Q3386428,Pierre Nicolas Brunet,1733-01-01T00:00:00Z,69288722
http://www.wikidata.org/entity/Q107439020,Joseph Grillet-Desprades,1733-01-01T00:00:00Z,185152636134120051725
http://www.wikidata.org/entity/Q107439020,Joseph Grillet-Desprades,1733-01-01T00:00:00Z,42152742893327730474
http://www.wikidata.org/entity/Q343159,Antoine-Marin Lemierre,1733-01-12T00:00:00Z,95197215
http://www.wikidata.org/entity/Q2825103,Adrien-Michel-Hyacinthe Blin de Sainmore,1733-02-15T00:00:00Z,7438966
http://www.wikidata.org/entity/Q1871924,Louis Poinsinet de Sivry,1733-02-20T00:00:00Z,27070327
http://www.wikidata.org/entity/Q106603853,Jean Bisch,1733-04-02T00:00:00Z,1151594335305350774
http://www.wikidata.org/entity/Q1684798,Jean-Denis de Montlovier,1733-04-24T00:00:00Z,630159234749303372574
http://www.wikidata.org/entity/Q369762,Jean-Charles de Borda,1733-05-04T00:00:00Z,29634659
http://www.wikidata.org/entity/Q3185458,Joseph Patrat,1733-05-07T00:00:00Z,69040385
http://www.wikidata.org/entity/Q120747045,Jean-Jacques Pujol,1733-07-06T00:00:00Z,284678017
http://www.wikidata.org/entity/Q2500310,Jean-François Ducis,1733-08-14T00:00:00Z,36917487
http://www.wikidata.org/entity/Q2500310,Jean-François Ducis,1733-08-22T00:00:00Z,36917487
http://www.wikidata.org/entity/Q21535099,François-Antoine Quétant,1733-10-06T00:00:00Z,309560276
http://www.wikidata.org/entity/Q21535099,François-Antoine Quétant,1733-10-06T00:00:00Z,95204821
http://www.wikidata.org/entity/Q30230603,Béat-Antoine-François de Hennezel d'Essert,1733-10-17T00:00:00Z,45139530
http://www.wikidata.org/entity/Q56062512,Antoine Prosper Lottin,1733-10-22T00:00:00Z,46830746
http://www.wikidata.org/entity/Q2092961,Pierre-Antoine-Joseph Du Monchaux,1733-12-17T00:00:00Z,41849896
http://www.wikidata.org/entity/Q1089021,Jean Baptiste Antoine Auget de Montyon,1733-12-23T00:00:00Z,76310541
http://www.wikidata.org/entity/Q1224286,Dieudonné Thiébault,1733-12-26T00:00:00Z,14791877
http://www.wikidata.org/entity/Q3085689,François Richard,1733-12-29T00:00:00Z,17231423
http://www.wikidata.org/entity/Q3383117,Pierre-Henri de Treyssac de Vergy,1734-01-01T00:00:00Z,236487720
http://www.wikidata.org/entity/Q3383117,Pierre-Henri de Treyssac de Vergy,1734-01-01T00:00:00Z,265055956
http://www.wikidata.org/entity/Q3386042,Pierre Légier,1734-01-01T00:00:00Z,45065009
http://www.wikidata.org/entity/Q4333786,Olivier de Corancez,1734-01-01T00:00:00Z,32117457
http://www.wikidata.org/entity/Q62698853,Antoine d'Origny,1734-01-01T00:00:00Z,73959280
http://www.wikidata.org/entity/Q529109,Jean-Marie Roland de la Platière,1734-02-18T00:00:00Z,46800495
http://www.wikidata.org/entity/Q655181,François-Jean de Chastellux,1734-05-05T00:00:00Z,99483029
http://www.wikidata.org/entity/Q2840033,Alphonse du Congé Dubreuil,1734-06-19T00:00:00Z,79116368
http://www.wikidata.org/entity/Q2366521,François-Philippe de Laurens Reyrac,1734-07-29T00:00:00Z,9948042
http://www.wikidata.org/entity/Q3163785,Jean-Baptiste-Louis-Théodore de Tschudi,1734-08-16T00:00:00Z,22405849
http://www.wikidata.org/entity/Q538645,Louis François II de Bourbon,1734-09-01T00:00:00Z,12334551
http://www.wikidata.org/entity/Q17352254,Luc-Vincent Thiéry,1734-09-27T00:00:00Z,309632768
http://www.wikidata.org/entity/Q3592001,Étienne-François de Lantier,1734-10-01T00:00:00Z,73855964
http://www.wikidata.org/entity/Q323632,François-Philippe Charpentier,1734-10-03T00:00:00Z,61821617
http://www.wikidata.org/entity/Q732729,Nicolas-Edme Rétif,1734-10-23T00:00:00Z,29539705
http://www.wikidata.org/entity/Q732729,Nicolas-Edme Rétif,1734-11-23T00:00:00Z,29539705
http://www.wikidata.org/entity/Q361456,Claude-Joseph Dorat,1734-12-31T00:00:00Z,46760144
http://www.wikidata.org/entity/Q18011903,Paul-Louis de Bauclair,1735-01-01T00:00:00Z,56766516
http://www.wikidata.org/entity/Q81533879,Charles Compan,1735-01-01T00:00:00Z,49462123
http://www.wikidata.org/entity/Q3119873,Guillaume Grivel,1735-01-16T00:00:00Z,21244
http://www.wikidata.org/entity/Q1493812,J. Hector St. John de Crèvecœur,1735-01-31T00:00:00Z,234627327
http://www.wikidata.org/entity/Q106596262,Charles Gaignard,1735-02-10T00:00:00Z,32169513
http://www.wikidata.org/entity/Q2825105,"Adrien-Nicolas Piédefer, marquis de La Salle",1735-02-11T00:00:00Z,46770967
http://www.wikidata.org/entity/Q652013,Marie-Thérèse Reboul,1735-02-26T00:00:00Z,95697360
http://www.wikidata.org/entity/Q652013,Marie-Thérèse Reboul,1735-02-26T00:00:00Z,74123163
http://www.wikidata.org/entity/Q1096309,Claude-Carloman de Rulhière,1735-06-08T00:00:00Z,59160459
http://www.wikidata.org/entity/Q279912,Jacques-André Naigeon,1735-07-15T00:00:00Z,66507925
http://www.wikidata.org/entity/Q2976705,Claude-François-Adrien Lezay-Marnézia,1735-08-26T00:00:00Z,37723598
http://www.wikidata.org/entity/Q55875055,Joseph Vasselier,1735-10-01T00:00:00Z,15078156
http://www.wikidata.org/entity/Q18636978,Nicolas-François Jacquemart,1735-10-02T00:00:00Z,37042810
http://www.wikidata.org/entity/Q3168191,Jean-Nicolas-Marcellin Guérineau de Saint-Péravy,1735-10-12T00:00:00Z,59217415
http://www.wikidata.org/entity/Q2853436,Antoine-Alexandre-Henri Poinsinet,1735-11-17T00:00:00Z,46771127
http://www.wikidata.org/entity/Q56753780,Marie-Amable Petiteau,1736-01-01T00:00:00Z,308184883
http://www.wikidata.org/entity/Q62287125,Marie-Emilie Maryon de Montanclos,1736-01-01T00:00:00Z,39589115
http://www.wikidata.org/entity/Q112391201,Jean Georges Antoine Stoupe,1736-01-01T00:00:00Z,36971370
http://www.wikidata.org/entity/Q136511099,Paul-Jean-Baptiste Doray de Longrais,1736-01-01T00:00:00Z,54262248
http://www.wikidata.org/entity/Q61676960,Honoré-César Ricaud,1736-01-12T00:00:00Z,
http://www.wikidata.org/entity/Q80222,Joseph-Louis Lagrange,1736-01-25T00:00:00Z,44051
http://www.wikidata.org/entity/Q80222,Joseph-Louis Lagrange,1736-01-25T00:00:00Z,305725630
http://www.wikidata.org/entity/Q80222,Joseph-Louis Lagrange,1736-01-25T00:00:00Z,93231656
http://www.wikidata.org/entity/Q3382927,Pierre Charles Lévesque,1736-03-28T00:00:00Z,87431332
http://www.wikidata.org/entity/Q2853647,Antoine Barthez de Marmorières,1736-04-29T00:00:00Z,89070840
http://www.wikidata.org/entity/Q3093966,Gabriel Sénac de Meilhan,1736-05-07T00:00:00Z,95160951
http://www.wikidata.org/entity/Q3260567,Louis-Guillaume Pitra,1736-06-06T00:00:00Z,24610890
http://www.wikidata.org/entity/Q77742,Gottlieb Konrad Pfeffel,1736-06-28T00:00:00Z,76390670
http://www.wikidata.org/entity/Q1505526,Simon-Nicholas Henri Linguet,1736-07-14T00:00:00Z,7393445
http://www.wikidata.org/entity/Q1685301,Jean Sylvain Bailly,1736-09-15T00:00:00Z,27174087
http://www.wikidata.org/entity/Q3140246,Honoré Méro,1736-11-16T00:00:00Z,5276199
http://www.wikidata.org/entity/Q1063413,Charles-Joseph Panckoucke,1736-11-26T00:00:00Z,64051936
http://www.wikidata.org/entity/Q2960729,"Charles, marquis de Villette",1736-12-04T00:00:00Z,64012953
http://www.wikidata.org/entity/Q3340819,Nicolas Thomas Barthe,1736-12-21T00:00:00Z,74001996
http://www.wikidata.org/entity/Q3434367,Robert-Martin Lesuire,1737-01-01T00:00:00Z,22144831
http://www.wikidata.org/entity/Q25112405,Marie Elizabeth de La Fite,1737-01-01T00:00:00Z,88060352
http://www.wikidata.org/entity/Q60151324,Philippe Louis Gérard,1737-01-01T00:00:00Z,64038625
http://www.wikidata.org/entity/Q97187327,Serville,1737-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q361976,Jacques-Henri Bernardin de Saint-Pierre,1737-01-19T00:00:00Z,59088938
http://www.wikidata.org/entity/Q126462,Thomas Paine,1737-02-09T00:00:00Z,4934659
http://www.wikidata.org/entity/Q26421582,Franz-Hermann Lafermière,1737-02-11T00:00:00Z,8850101
http://www.wikidata.org/entity/Q27588364,Pierre Bergeras,1737-02-28T00:00:00Z,28701417
http://www.wikidata.org/entity/Q59944537,Nicolas Béguin,1737-03-03T00:00:00Z,189016111
http://www.wikidata.org/entity/Q3115224,Grandmesnil,1737-03-19T00:00:00Z,29525041
http://www.wikidata.org/entity/Q4401062,Jacques Philibert Rousselot de Surgy,1737-06-26T00:00:00Z,104543885
http://www.wikidata.org/entity/Q446559,Fanny de Beauharnais,1737-10-04T00:00:00Z,66475912
http://www.wikidata.org/entity/Q63323779,Étienne Salomon Reybaz,1737-10-05T00:00:00Z,49567661
http://www.wikidata.org/entity/Q3184275,Joseph-Gaspard Dubois-Fontanelle,1737-10-29T00:00:00Z,24600823
http://www.wikidata.org/entity/Q2684623,Joseph Michel Antoine Servan,1737-11-03T00:00:00Z,56616378
http://www.wikidata.org/entity/Q2423414,Charles-Marie de Créquy,1737-12-18T00:00:00Z,2464366
http://www.wikidata.org/entity/Q372537,Etteilla,1738-01-01T00:00:00Z,39372826
http://www.wikidata.org/entity/Q3058527,Esprit-Joseph Chaudon,1738-01-01T00:00:00Z,12663721
http://www.wikidata.org/entity/Q67201345,Françoise Chaumont,1738-01-01T00:00:00Z,64015427
http://www.wikidata.org/entity/Q64348612,Pierre-Philippe Grappin,1738-02-01T00:00:00Z,9997445
http://www.wikidata.org/entity/Q3047682,Edme-Louis Billardon de Sauvigny,1738-03-15T00:00:00Z,22151630
http://www.wikidata.org/entity/Q2928616,Louis Bruyas,1738-04-24T00:00:00Z,100266280
http://www.wikidata.org/entity/Q918355,Stanislas de Boufflers,1738-05-31T00:00:00Z,36941427
http://www.wikidata.org/entity/Q3370368,Paul-Philippe Gudin de La Brenellerie,1738-06-06T00:00:00Z,74615637
http://www.wikidata.org/entity/Q3370368,Paul-Philippe Gudin de La Brenellerie,1738-06-06T00:00:00Z,22142821
http://www.wikidata.org/entity/Q3184176,Giuseppe Cerutti,1738-06-13T00:00:00Z,71400552
http://www.wikidata.org/entity/Q981922,Abbé Delille,1738-06-22T00:00:00Z,59081234
http://www.wikidata.org/entity/Q279912,Jacques-André Naigeon,1738-07-15T00:00:00Z,66507925
http://www.wikidata.org/entity/Q3170262,Jean-Étienne Écouchard-Lebrun de Granville,1738-08-22T00:00:00Z,34466521
http://www.wikidata.org/entity/Q15967281,Marie Alexandre de Théis,1738-09-06T00:00:00Z,63995993
http://www.wikidata.org/entity/Q448927,Madame de Montesson,1738-10-04T00:00:00Z,66476775
http://www.wikidata.org/entity/Q241422,Johann Hermann,1738-12-31T00:00:00Z,44288145
http://www.wikidata.org/entity/Q3288010,Marc Ferdinand Grouber de Groubentall de Linière,1739-01-01T00:00:00Z,68939694
http://www.wikidata.org/entity/Q1242530,Jean-Pierre-Louis de Luchet,1739-01-13T00:00:00Z,61555838
http://www.wikidata.org/entity/Q1684939,Jean-Joseph Menuret,1739-01-23T00:00:00Z,20734367
http://www.wikidata.org/entity/Q378572,Charles François Dumouriez,1739-01-26T00:00:00Z,69039374
http://www.wikidata.org/entity/Q15967291,Urbain-René-Thomas Le Bouvier-Desmortiers,1739-03-01T00:00:00Z,56718465
http://www.wikidata.org/entity/Q2856990,Anton Bemetzrieder,1739-03-26T00:00:00Z,37053788
http://www.wikidata.org/entity/Q121367467,Jean-René Rosières,1739-04-15T00:00:00Z,5205546
http://www.wikidata.org/entity/Q718081,André Robert de Nerciat,1739-04-17T00:00:00Z,66471678
http://www.wikidata.org/entity/Q88288338,Marie-Henriette Charlotte Stosch,1739-05-18T00:00:00Z,368304
http://www.wikidata.org/entity/Q374622,Pierre-Louis Moline,1739-05-27T00:00:00Z,90672702
http://www.wikidata.org/entity/Q3288429,Marc Theodore Bourrit,1739-08-06T00:00:00Z,19797689
http://www.wikidata.org/entity/Q3299872,Matthieu Chiniac de La Bastide,1739-09-18T00:00:00Z,49605911
http://www.wikidata.org/entity/Q964210,"François Claude Amour, marquis de Bouillé",1739-11-19T00:00:00Z,221138002
http://www.wikidata.org/entity/Q379022,Jean-François de La Harpe,1739-11-20T00:00:00Z,13119
http://www.wikidata.org/entity/Q573712,Pierre Samuel du Pont de Nemours,1739-12-14T00:00:00Z,95229508
http://www.wikidata.org/entity/Q1242530,Jean-Pierre-Louis de Luchet,1740-01-01T00:00:00Z,61555838
http://www.wikidata.org/entity/Q3172044,Jean Fontaine-Malherbe,1740-01-01T00:00:00Z,56953771
http://www.wikidata.org/entity/Q3275234,Madame Beccari,1740-01-01T00:00:00Z,22151624
http://www.wikidata.org/entity/Q3275234,Madame Beccari,1740-01-01T00:00:00Z,17582215
http://www.wikidata.org/entity/Q3275234,Madame Beccari,1740-01-01T00:00:00Z,68849352
http://www.wikidata.org/entity/Q3275234,Madame Beccari,1740-01-01T00:00:00Z,314884151
http://www.wikidata.org/entity/Q3297796,Masson de Morvillers,1740-01-01T00:00:00Z,66458430
http://www.wikidata.org/entity/Q15430610,Charles-Étienne Gaucher,1740-01-01T00:00:00Z,32110061
http://www.wikidata.org/entity/Q116704449,Charles Compan,1740-01-01T00:00:00Z,9131148632957830630008
http://www.wikidata.org/entity/Q135020539,Q135020539,1740-01-01T00:00:00Z,144728
http://www.wikidata.org/entity/Q3185490,Joseph Pilhes,1740-03-20T00:00:00Z,34802779
http://www.wikidata.org/entity/Q347891,Nicolas Chamfort,1740-04-06T00:00:00Z,31994287
http://www.wikidata.org/entity/Q2847074,André-Louis-Esprit de Sinéty de Puylon,1740-06-04T00:00:00Z,58643912
http://www.wikidata.org/entity/Q2960925,Charlotte-Catherine Cosson de La Cressonnière,1740-06-04T00:00:00Z,24717490
http://www.wikidata.org/entity/Q709670,Louis-Sébastien Mercier,1740-06-06T00:00:00Z,36921956
http://www.wikidata.org/entity/Q3083366,François-Félix Nogaret,1740-11-04T00:00:00Z,61555612
http://www.wikidata.org/entity/Q52148229,Hendrik Jansen,1741-01-01T00:00:00Z,27118623
http://www.wikidata.org/entity/Q3175635,Jean de Pechméja,1741-01-25T00:00:00Z,71517641
http://www.wikidata.org/entity/Q210962,André Grétry,1741-02-08T00:00:00Z,51884495
http://www.wikidata.org/entity/Q3163797,Jean-Baptiste-Michel Ouvrard de La Haie,1741-02-21T00:00:00Z,
http://www.wikidata.org/entity/Q3035422,Dominique Ricard,1741-03-23T00:00:00Z,64786636
http://www.wikidata.org/entity/Q1897207,Marie-Madeleine Jodin,1741-06-27T00:00:00Z,51843244
http://www.wikidata.org/entity/Q721700,Augustin Barruel,1741-10-02T00:00:00Z,22138119
http://www.wikidata.org/entity/Q212476,Pierre Choderlos de Laclos,1741-10-18T00:00:00Z,46758913
http://www.wikidata.org/entity/Q1547375,Henri de Paschal de Rochegude,1741-12-18T00:00:00Z,9957888
http://www.wikidata.org/entity/Q3166659,Jean-Louis Brousse-Desfaucherets,1742-01-01T00:00:00Z,118915
http://www.wikidata.org/entity/Q47034911,Pierre Hourcastremé,1742-01-01T00:00:00Z,7261766
http://www.wikidata.org/entity/Q111969558,Guillaume Molé,1742-01-01T00:00:00Z,5026144
http://www.wikidata.org/entity/Q113806660,Nicolas Béronie,1742-01-01T00:00:00Z,2518228
http://www.wikidata.org/entity/Q50866838,Mademoiselle Agier-Prévost,1742-02-03T00:00:00Z,315252470
http://www.wikidata.org/entity/Q2994823,Constance de Lowendal,1742-02-08T00:00:00Z,53699456
http://www.wikidata.org/entity/Q3166686,Jean-Louis Carra,1742-03-09T00:00:00Z,71388492
http://www.wikidata.org/entity/Q3037277,Louis Archambault Dorvigny,1742-03-30T00:00:00Z,71424635
http://www.wikidata.org/entity/Q586980,Antoine Sabatier de Castres,1742-04-13T00:00:00Z,39417197
http://www.wikidata.org/entity/Q62391224,Dufresnel,1742-07-01T00:00:00Z,202605689
http://www.wikidata.org/entity/Q109855105,Charles Boucher,1742-07-27T00:00:00Z,57981856
http://www.wikidata.org/entity/Q22248860,Ruffino Massa,1742-09-04T00:00:00Z,
http://www.wikidata.org/entity/Q1681337,Roch-Ambroise Cucurron Sicard,1742-09-20T00:00:00Z,56651011
http://www.wikidata.org/entity/Q3384734,Pierre Desloges,1742-09-20T00:00:00Z,22274822
http://www.wikidata.org/entity/Q3384734,Pierre Desloges,1742-09-20T00:00:00Z,389152636071720051540
http://www.wikidata.org/entity/Q2373982,Sylvain Meinrad Xavier de Golbéry,1742-09-24T00:00:00Z,27107652
http://www.wikidata.org/entity/Q3298629,Mathieu Anibert,1742-10-12T00:00:00Z,67388270
http://www.wikidata.org/entity/Q2856859,Antoine Cournand,1742-10-17T00:00:00Z,34564794
http://www.wikidata.org/entity/Q3383149,Pierre-Jean-Baptiste Nougaret,1742-12-16T00:00:00Z,76326253
http://www.wikidata.org/entity/Q370382,Jean-Marie-Bernard Clément,1742-12-25T00:00:00Z,64015415
http://www.wikidata.org/entity/Q3386396,Pierre Ménard,1743-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q47208,Louis-Claude de Saint-Martin,1743-01-18T00:00:00Z,13100011
http://www.wikidata.org/entity/Q3257408,Liévin-Bonaventure Proyart,1743-02-13T00:00:00Z,2582252
http://www.wikidata.org/entity/Q3386455,Pierre Nourry,1743-05-01T00:00:00Z,50492877
http://www.wikidata.org/entity/Q12312228,François-Céléstin de Loynes-Barraud de la Coudraye,1743-05-25T00:00:00Z,9984288
http://www.wikidata.org/entity/Q12312228,François-Céléstin de Loynes-Barraud de la Coudraye,1743-05-25T00:00:00Z,6145542345696641570
http://www.wikidata.org/entity/Q268305,Anna Laetitia Barbauld,1743-06-20T00:00:00Z,9896232
http://www.wikidata.org/entity/Q18529912,James Rutlidge,1743-08-05T00:00:00Z,24625554
http://www.wikidata.org/entity/Q732325,Louis Cousin-Despréaux,1743-08-07T00:00:00Z,102323320
http://www.wikidata.org/entity/Q39607,Antoine Lavoisier,1743-08-26T00:00:00Z,2495579
http://www.wikidata.org/entity/Q15967630,Pierre Joseph Joubert de La Salette,1743-09-03T00:00:00Z,19761971
http://www.wikidata.org/entity/Q3164365,Jean-Baptiste Poncet-Delpech,1743-09-12T00:00:00Z,46733545
http://www.wikidata.org/entity/Q3166842,Jean-Louis Le Barbier,1743-10-11T00:00:00Z,
http://www.wikidata.org/entity/Q666631,"Jacques Antoine Hippolyte, Comte de Guibert",1743-11-12T00:00:00Z,73854370
http://www.wikidata.org/entity/Q16645286,Jean-Marie Chassaignon,1743-12-07T00:00:00Z,236736189
http://www.wikidata.org/entity/Q19629824,Anne Pérard,1743-12-12T00:00:00Z,121876919
http://www.wikidata.org/entity/Q3263508,Louis de Laus de Boissy,1743-12-15T00:00:00Z,315938807
http://www.wikidata.org/entity/Q3093657,Gabriel Brizard,1744-01-01T00:00:00Z,268681363
http://www.wikidata.org/entity/Q6811387,Melanie de Salignac,1744-01-19T00:00:00Z,
http://www.wikidata.org/entity/Q970715,Nicolas-Germain Léonard,1744-03-16T00:00:00Z,7485676
http://www.wikidata.org/entity/Q3263365,Louis d'Ussieux,1744-03-30T00:00:00Z,20498
http://www.wikidata.org/entity/Q56014252,Louis Pierre Prudent Legay,1744-04-13T00:00:00Z,61673027
http://www.wikidata.org/entity/Q3166185,Jean-Jacques Boisard,1744-06-04T00:00:00Z,305797604
http://www.wikidata.org/entity/Q3166185,Jean-Jacques Boisard,1744-06-04T00:00:00Z,61680094
http://www.wikidata.org/entity/Q2959602,Charles Le Carpentier,1744-06-22T00:00:00Z,27334978
http://www.wikidata.org/entity/Q18736299,Jean-Antoine Teissier de Marguerittes,1744-07-30T00:00:00Z,12402752
http://www.wikidata.org/entity/Q20203956,Antoine Boirot,1744-08-30T00:00:00Z,
http://www.wikidata.org/entity/Q3119617,Guillaume-René Lefébure,1744-09-25T00:00:00Z,22170869
http://www.wikidata.org/entity/Q2898786,Bernard de Bonnard,1744-10-22T00:00:00Z,14915628
http://www.wikidata.org/entity/Q21121229,Jean Roubaud,1744-10-24T00:00:00Z,
http://www.wikidata.org/entity/Q3340003,Nicolas-Toussaint Des Essarts,1744-11-01T00:00:00Z,19716827
http://www.wikidata.org/entity/Q1964359,Suzanne Verdier,1745-01-01T00:00:00Z,8781148122913795200000
http://www.wikidata.org/entity/Q2850917,Anne-Pierre-Jacques Devismes du Valgay,1745-01-01T00:00:00Z,12299463
http://www.wikidata.org/entity/Q2884658,Barnabé Farmian Durosoy,1745-01-01T00:00:00Z,32040299
http://www.wikidata.org/entity/Q3085005,François Jourgniac de Saint-Méard,1745-01-01T00:00:00Z,24712611
http://www.wikidata.org/entity/Q3383449,"Pierre-Paul Gobet, dit Dorfeuille",1745-01-01T00:00:00Z,167151247973844270002
http://www.wikidata.org/entity/Q15968169,Claude Ignace Brugière de Barante,1745-01-01T00:00:00Z,68925074
http://www.wikidata.org/entity/Q97453313,Jeanne Marguerite Nicole Ricard,1745-01-01T00:00:00Z,32094793
http://www.wikidata.org/entity/Q18671665,Jean Lecoutz de Lévizac,1745-01-04T00:00:00Z,24589020
http://www.wikidata.org/entity/Q637431,Étienne Pélabon,1745-01-25T00:00:00Z,209055197
http://www.wikidata.org/entity/Q708732,François Barbé-Marbois,1745-01-31T00:00:00Z,9958036
