person,personLabel,death_place_ids,death_place_labels,citizenship_ids,citizenship_labels,residence_ids,residence_labels,work_location_ids,work_location_labels,native_language_ids,native_language_labels,spoken_written_language_ids,spoken_written_language_labels,writing_language_ids,writing_language_labels,gender_ids,gender_labels,ethnic_group_ids,ethnic_group_labels,occupation_ids,occupation_labels,notable_work_ids,notable_work_labels,death_coords,writerly_occupation_ids,writerly_occupation_labels,nonwriter_occupation_ids,nonwriter_occupation_labels,notable_work_count,notable_work_genre_ids,notable_work_genre_labels,notable_work_form_ids,notable_work_form_labels,european_label_count,entity_label_languages,european_description_count,entity_description_languages,has_frwiki,has_enwiki,has_dewiki,has_itwiki,has_eswiki,has_plwiki,has_ruwiki,has_ukwiki,has_nlwiki,has_ptwiki,has_svwiki,has_dawiki,wikipedia_sitelink_count
http://www.wikidata.org/entity/Q1097234,Claude Yvon,Q90,Paris,Q142,France,,,,,,,Q150,français,Q150,français,Q6581097,masculin,,,Q1234713 | Q744738 | Q36180,théologien ou théologienne | encyclopédiste | écrivain ou écrivaine,,,Point(2.352222222222222 48.85666666666667),Q36180,écrivain ou écrivaine,Q1234713 | Q744738,théologien ou théologienne | encyclopédiste,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,6,de | en | es | fr | it | nl,True,True,True,True,True,False,False,False,False,False,False,False,6
http://www.wikidata.org/entity/Q109811576,André-Ignace-Joseph Dufresnoy,,,,,,,,,,,Q150,français,,,Q6581097,masculin,,,Q39631 | Q2374149 | Q36180,médecin | botaniste | écrivain ou écrivaine,,,,Q36180,écrivain ou écrivaine,Q39631 | Q2374149,médecin | botaniste,0,,,,,8,de | en | es | fr | it | nl | pt | sv,0,,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q109855105,Charles Boucher,Q343,La Flèche,Q142,France,,,,,,,,,,,Q6581097,masculin,,,Q774306 | Q36180,chirurgien ou chirurgienne | écrivain ou écrivaine,,,Point(-0.076111111111111 47.699722222222),Q36180,écrivain ou écrivaine,Q774306,chirurgien ou chirurgienne,0,,,,,8,de | en | es | fr | it | nl | pt | sv,1,fr,False,False,False,False,False,False,False,False,False,False,False,False,0
http://www.wikidata.org/entity/Q110133932,Jean-Baptiste Artaud,Q90,Paris,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q1930187 | Q36180,journaliste | écrivain ou écrivaine,,,Point(2.352222222222222 48.85666666666667),Q1930187 | Q36180,journaliste | écrivain ou écrivaine,,,0,,,,,8,de | en | es | fr | it | nl | pt | sv,4,de | es | fr | it,False,False,False,False,False,False,False,False,False,False,False,False,0
http://www.wikidata.org/entity/Q110137034,Joseph Bocous,Q2044,Florence,Q29,Espagne,,,,,,,Q150,français,,,Q6581097,masculin,,,Q2330979 | Q6625963,polygraphe | romancier ou romancière,,,Point(11.254166666667 43.771388888889),Q6625963,romancier ou romancière,Q2330979,polygraphe,0,,,,,9,de | en | es | fr | it | nl | pl | pt | sv,4,en | es | fr | pt,False,False,False,False,False,False,False,False,False,False,False,False,0
http://www.wikidata.org/entity/Q110226042,Pierre Tiffon de Saint-Surin,Q123240540,Roullet,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q36180 | Q13570226 | Q1056391,écrivain ou écrivaine | historien ou historienne de la littérature | directeur ou directrice d'école,,,Point(0.047222222 45.583611111),Q36180,écrivain ou écrivaine,Q13570226 | Q1056391,historien ou historienne de la littérature | directeur ou directrice d'école,0,,,,,8,de | en | es | fr | it | nl | pt | sv,4,de | en | fr | it,False,False,False,False,False,False,False,False,False,False,False,False,0
http://www.wikidata.org/entity/Q110227040,Hippolyte Antoine Advenier Fontenille,,,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q214917,dramaturge,,,,Q214917,dramaturge,,,0,,,,,3,en | fr | nl,2,fr | nl,False,False,False,False,False,False,False,False,False,False,False,False,0
http://www.wikidata.org/entity/Q110369104,Jean-Baptiste Dufaÿ de Livoys,,,Q142,France,,,,,,,,,,,Q6581097,masculin,,,Q36180 | Q599151,écrivain ou écrivaine | haut fonctionnaire ou haute fonctionnaire,,,,Q36180,écrivain ou écrivaine,Q599151,haut fonctionnaire ou haute fonctionnaire,0,,,,,5,en | es | fr | it | nl,0,,False,False,False,False,False,False,False,False,False,False,False,False,0
http://www.wikidata.org/entity/Q110375,Jean-Charles Krafft,Q90,Paris,,,,,,,,,Q150,français,,,Q6581097,masculin,,,Q42973 | Q36180 | Q15296811,architecte | écrivain ou écrivaine | dessinateur ou dessinatrice,,,Point(2.352222222222222 48.85666666666667),Q36180,écrivain ou écrivaine,Q42973 | Q15296811,architecte | dessinateur ou dessinatrice,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,11,da | de | en | es | fr | it | nl | pt | ru | sv | uk,True,False,True,False,False,False,False,False,False,False,False,False,3
http://www.wikidata.org/entity/Q110408102,Jean Vauvilliers,Q90,Paris,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q37226 | Q361809 | Q1636680 | Q36180 | Q12377291 | Q13418253,enseignant ou enseignante | rhéteur ou rhétrice | humaniste de la Renaissance | écrivain ou écrivaine | censeur | philologue,,,Point(2.352222222222222 48.85666666666667),Q36180,écrivain ou écrivaine,Q37226 | Q361809 | Q1636680 | Q12377291 | Q13418253,enseignant ou enseignante | rhéteur ou rhétrice | humaniste de la Renaissance | censeur | philologue,0,,,,,8,de | en | es | fr | it | nl | pt | sv,4,de | en | fr | nl,False,False,False,False,False,False,False,False,False,False,False,False,0
http://www.wikidata.org/entity/Q110492629,Henri Duval,Q90,Paris,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q214917 | Q36180,dramaturge | écrivain ou écrivaine,,,Point(2.352222222222222 48.85666666666667),Q214917 | Q36180,dramaturge | écrivain ou écrivaine,,,0,,,,,4,de | en | fr | ru,4,en | es | fr | ru,False,False,False,False,False,False,False,False,False,False,False,False,0
http://www.wikidata.org/entity/Q110540301,Joseph Daubian Delisle,Q188776,Castres,Q142,France,Q206221,Languedoc,,,,,,,,,Q6581097,masculin,,,Q36180 | Q214917,écrivain ou écrivaine | dramaturge,,,Point(2.24 43.605833333333),Q36180 | Q214917,écrivain ou écrivaine | dramaturge,,,0,,,,,5,de | en | es | fr | pt,0,,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q110701276,María Francisca Irene de Navia y Bellet,Q2807,Madrid,,,,,,,,,Q1321 | Q397 | Q150,espagnol | latin | français,,,Q6581072,féminin,,,Q58968 | Q36180,intellectuel ou intellectuelle | écrivain ou écrivaine,,,Point(-3.703333333333333 40.41694444444445),Q36180,écrivain ou écrivaine,Q58968,intellectuel ou intellectuelle,0,,,,,2,en | es,1,es,False,False,False,False,True,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q110816574,Jean-Henri Guy,,,Q142,France,,,,,,,,,,,Q6581097,masculin,,,Q8178443,librettiste,,,,Q8178443,librettiste,,,0,,,,,3,de | en | fr,1,de,False,False,False,False,False,False,False,False,False,False,False,False,0
http://www.wikidata.org/entity/Q110916171,J.-C. Bonnefons,,,Q70972,royaume de France,,,,,,,Q150,français,Q150,français,Q6581097,masculin,,,Q12356615 | Q11774156,voyageur ou voyageuse | mémorialiste,,,,Q11774156,mémorialiste,Q12356615,voyageur ou voyageuse,0,,,,,4,de | en | fr | pl,1,fr,False,False,False,False,False,False,False,False,False,False,False,False,0
http://www.wikidata.org/entity/Q111106,Karl Christian Gärtner,Q2773,Brunswick,Q183,Allemagne,,,,,,,Q188 | Q150,allemand | français,,,Q6581097,masculin,,,Q36180 | Q333634 | Q214917 | Q49757,écrivain ou écrivaine | traducteur ou traductrice | dramaturge | poète ou poétesse,,,Point(10.521111111111 52.269166666667),Q36180 | Q214917 | Q49757,écrivain ou écrivaine | dramaturge | poète ou poétesse,Q333634,traducteur ou traductrice,0,,,,,8,da | de | en | es | fr | it | nl | sv,11,da | de | en | es | fr | it | nl | pt | ru | sv | uk,True,False,True,False,False,False,False,False,False,False,False,False,4
http://www.wikidata.org/entity/Q111271592,Thomas-Charles-Gaston Boissel de Monville,Q90,Paris,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q214917 | Q82955,dramaturge | personnalité politique,,,Point(2.352222222222222 48.85666666666667),Q214917,dramaturge,Q82955,personnalité politique,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,4,en | es | fr | uk,False,False,False,False,False,False,False,False,False,False,False,False,0
http://www.wikidata.org/entity/Q1117956,Marianna Dionigi,Q242793,Lanuvio,,,,,Q220,Rome,,,Q150,français,,,Q6581072,féminin,,,Q1028181 | Q36180,artiste peintre | écrivain ou écrivaine,,,Point(12.7 41.683333333333),Q36180,écrivain ou écrivaine,Q1028181,artiste peintre,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,3,en | it | nl,False,True,False,True,True,False,False,False,False,False,False,False,6
http://www.wikidata.org/entity/Q111969558,Guillaume Molé,Q90,Paris,Q142,France,,,,,,,,,,,Q6581097,masculin,,,Q36180 | Q40348 | Q1930187,écrivain ou écrivaine | avocat ou avocate | journaliste,Q39052937,Galerie des modes et costumes français,Point(2.352222222222222 48.85666666666667),Q36180 | Q1930187,écrivain ou écrivaine | journaliste,Q40348,avocat ou avocate,1,,,,,3,de | en | fr,3,de | en | fr,False,False,False,False,False,False,False,False,False,False,False,False,0
http://www.wikidata.org/entity/Q112658312,Pierre-Louis Dupuis de Torcy,Q44401,Cayenne,Q142,France,,,,,,,Q150 | Q188,français | allemand,,,Q6581097,masculin,,,Q13582652 | Q11774202,ingénieur civil | essayiste,,,Point(-52.335 4.9386111111111),Q11774202,essayiste,Q13582652,ingénieur civil,0,,,,,2,en | fr,3,de | en | fr,False,False,False,False,False,False,False,False,False,False,False,False,0
http://www.wikidata.org/entity/Q1127656,Constance de Théis,Q90,Paris,Q142,France,Q990728,Autreville,,,Q150,français,Q150,français,Q150,français,Q6581072,féminin,,,Q6673651 | Q49757 | Q3068305 | Q36180 | Q214917,homme ou femme de lettres | poète ou poétesse | salonnier ou salonnière | écrivain ou écrivaine | dramaturge,,,Point(2.352222222222222 48.85666666666667),Q49757 | Q36180 | Q214917,poète ou poétesse | écrivain ou écrivaine | dramaturge,Q6673651 | Q3068305,homme ou femme de lettres | salonnier ou salonnière,0,,,,,11,da | de | en | es | fr | it | nl | pl | pt | ru | sv,6,de | en | fr | it | nl | ru,True,True,True,True,True,True,True,False,False,False,False,False,11
http://www.wikidata.org/entity/Q113352803,Gaspare Sauli,Q1449,Gênes,,,,,,,,,Q652 | Q150,italien | français,,,Q6581097,masculin,,,Q36180 | Q82955,écrivain ou écrivaine | personnalité politique,,,Point(8.9339833333333 44.407186111111),Q36180,écrivain ou écrivaine,Q82955,personnalité politique,0,,,,,2,en | it,4,en | es | fr | it,False,False,False,False,False,False,False,False,False,False,False,False,0
http://www.wikidata.org/entity/Q113536,Charles Antoine Coypel,Q90,Paris,Q142,France,,,Q142,France,,,Q150,français,Q150,français,Q6581097,masculin,,,Q1028181 | Q214917 | Q11569986 | Q15296811,artiste peintre | dramaturge | graveur ou graveuse d'estampes | dessinateur ou dessinatrice,Q18610408,Les Dieux de l'Olympe,Point(2.352222222222222 48.85666666666667),Q214917,dramaturge,Q1028181 | Q11569986 | Q15296811,artiste peintre | graveur ou graveuse d'estampes | dessinateur ou dessinatrice,1,Q3374376,peinture mythologique,,,11,da | de | en | es | fr | it | nl | pl | pt | ru | sv,6,de | en | fr | it | nl | pl,True,True,True,True,True,True,True,False,False,True,True,False,16
http://www.wikidata.org/entity/Q113662221,Nicolas Châtelain,Q69570,Rolle,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q36180,écrivain ou écrivaine,,,Point(6.33167 46.45755),Q36180,écrivain ou écrivaine,,,0,,,,,2,en | fr,2,fr | pl,False,False,False,False,False,False,False,False,False,False,False,False,0
http://www.wikidata.org/entity/Q113806660,Nicolas Béronie,Q157713,Tulle,Q142,France,,,,,,,Q14185 | Q150 | Q427614,occitan | français | limousin,,,Q6581097,masculin,,,Q250867 | Q36180 | Q14972848 | Q182436 | Q37226,prêtre catholique | écrivain ou écrivaine | lexicographe | bibliothécaire | enseignant ou enseignante,,,Point(1.7705555555555557 45.26777777777778),Q36180,écrivain ou écrivaine,Q250867 | Q14972848 | Q182436 | Q37226,prêtre catholique | lexicographe | bibliothécaire | enseignant ou enseignante,0,,,,,8,de | en | es | fr | it | nl | pt | sv,3,de | en | fr,False,False,True,False,False,False,False,False,False,False,False,False,2
http://www.wikidata.org/entity/Q114008352,Pierre Bruno Jean de La Monneraye,Q78654138,château de Clyo,Q142,France,,,,,,,,,,,Q6581097,masculin,,,Q10669499 | Q11774156,officier de marine | mémorialiste,,,Point(-2.3753 47.84751),Q11774156,mémorialiste,Q10669499,officier de marine,0,,,,,2,en | fr,1,fr,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q114132,Anton-Joseph Dorsch,Q90,Paris,Q20135 | Q142,grand-duché de Hesse | France,,,Q1720,Mayence,,,Q150,français,,,Q6581097,masculin,,,Q82955 | Q3242115 | Q1234713 | Q36180 | Q4964182 | Q1622272 | Q599151,personnalité politique | révolutionnaire | théologien ou théologienne | écrivain ou écrivaine | philosophe | professeur d'université | haut fonctionnaire ou haute fonctionnaire,,,Point(2.352222222222222 48.85666666666667),Q36180,écrivain ou écrivaine,Q82955 | Q3242115 | Q1234713 | Q4964182 | Q1622272 | Q599151,personnalité politique | révolutionnaire | théologien ou théologienne | philosophe | professeur d'université | haut fonctionnaire ou haute fonctionnaire,0,,,,,10,da | de | en | es | fr | it | nl | pl | pt | sv,8,da | de | en | es | fr | nl | pt | sv,True,False,True,False,False,False,False,False,False,False,False,False,2
http://www.wikidata.org/entity/Q114871947,Eulalie Roucher,Q90,Paris,Q142,France,,,,,,,Q150,français,,,Q6581072,féminin,,,Q36180,écrivain ou écrivaine,,,Point(2.352222222222222 48.85666666666667),Q36180,écrivain ou écrivaine,,,0,,,,,2,en | fr,4,en | es | fr | pl,False,False,False,False,False,False,False,False,False,False,False,False,0
http://www.wikidata.org/entity/Q115738,Suzanne Curchod,Q2968476,château de Beaulieu,Q39 | Q23366230,Suisse | république de Genève,,,,,,,Q150,français,Q150,français,Q6581072,féminin,,,Q36180 | Q3068305 | Q512314,écrivain ou écrivaine | salonnier ou salonnière | socialite,,,Point(6.624956 46.527183),Q36180,écrivain ou écrivaine,Q3068305 | Q512314,salonnier ou salonnière | socialite,0,,,,,12,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,6,de | en | es | fr | it | nl,True,True,True,True,True,False,True,False,True,True,True,False,16
http://www.wikidata.org/entity/Q115906,Pierre Victor de Besenval de Brünstatt,Q90,Paris,Q39 | Q142,Suisse | France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q36180 | Q47064 | Q49757,écrivain ou écrivaine | militaire | poète ou poétesse,,,Point(2.352222222222222 48.85666666666667),Q36180 | Q49757,écrivain ou écrivaine | poète ou poétesse,Q47064,militaire,0,,,,,10,da | de | en | es | fr | it | nl | pt | ru | sv,5,de | en | es | fr | nl,True,True,True,True,True,False,True,False,False,True,False,False,9
http://www.wikidata.org/entity/Q115937511,Marie Jeanne Desroches,,,Q142,France,,,,,,,,,,,Q6581072,féminin,,,Q49757,poète ou poétesse,,,,Q49757,poète ou poétesse,,,0,,,,,2,en | fr,2,fr | pl,False,False,False,False,False,False,False,False,False,False,False,False,0
http://www.wikidata.org/entity/Q116032,Johannes von Müller,Q2865,Cassel,Q39,Suisse,,,,,,,Q397 | Q188 | Q150,latin | allemand | français,Q188 | Q150,allemand | français,Q6581097,masculin,,,Q201788 | Q82955 | Q182436 | Q1622272 | Q36180 | Q193391 | Q12144794,historien ou historienne | personnalité politique | bibliothécaire | professeur d'université | écrivain ou écrivaine | diplomate | prosateur ou prosatrice,,,Point(9.4979166666667 51.315777777778),Q36180 | Q12144794,écrivain ou écrivaine | prosateur ou prosatrice,Q201788 | Q82955 | Q182436 | Q1622272 | Q193391,historien ou historienne | personnalité politique | bibliothécaire | professeur d'université | diplomate,0,,,,,11,da | de | en | es | fr | it | nl | pl | pt | ru | sv,8,da | de | en | es | fr | it | nl | sv,True,True,True,True,True,False,True,False,False,False,True,False,13
http://www.wikidata.org/entity/Q116180674,Antoine Théodore Chevignard de La Pallue,Q16121,Beaune,Q142,France,,,,,,,Q150,français,Q150,français,Q6581097,masculin,,,Q36180 | Q40348,écrivain ou écrivaine | avocat ou avocate,,,Point(4.8388888888889 47.024166666667),Q36180,écrivain ou écrivaine,Q40348,avocat ou avocate,0,,,,,2,en | fr,0,,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q116687710,Sébastien-Marie-Mathurin Gazon-Dourxigné,,,Q70972,royaume de France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q36180 | Q49757,écrivain ou écrivaine | poète ou poétesse,,,,Q36180 | Q49757,écrivain ou écrivaine | poète ou poétesse,,,0,,,,,3,de | en | fr,1,fr,False,False,False,False,False,False,False,False,False,False,False,False,0
http://www.wikidata.org/entity/Q116769332,Jean Louis Le Cointe,,,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q12806039 | Q36180 | Q189290,théoricien ou théoricienne militaire | écrivain ou écrivaine | officier,,,,Q36180,écrivain ou écrivaine,Q12806039 | Q189290,théoricien ou théoricienne militaire | officier,0,,,,,9,de | en | es | fr | it | nl | pl | pt | sv,3,de | en | pl,False,False,False,False,False,False,False,False,False,False,False,False,0
http://www.wikidata.org/entity/Q116773,Julie Bondeli,Q69345,Neuchâtel,Q39,Suisse,,,,,,,Q150,français,,,Q6581072,féminin,,,Q36180 | Q3068305,écrivain ou écrivaine | salonnier ou salonnière,,,Point(6.9305555555556 46.990277777778),Q36180,écrivain ou écrivaine,Q3068305,salonnier ou salonnière,0,,,,,8,da | de | en | es | fr | it | nl | sv,3,de | en | nl,True,True,True,True,True,False,False,False,True,False,True,False,9
http://www.wikidata.org/entity/Q116778,Charles Victor de Bonstetten,Q71,Genève,Q39,Suisse,,,,,,,Q188 | Q150,allemand | français,Q188 | Q150,allemand | français,Q6581097,masculin,,,Q82955 | Q36180 | Q4964182,personnalité politique | écrivain ou écrivaine | philosophe,,,Point(6.15 46.2),Q36180,écrivain ou écrivaine,Q82955 | Q4964182,personnalité politique | philosophe,0,,,,,11,da | de | en | es | fr | it | nl | pl | pt | ru | sv,7,de | en | es | fr | it | nl | sv,True,True,True,False,False,False,True,False,False,False,True,False,6
