query (1),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
person,personLabel,birthYear,birthPlaceLabel,coords,occupations
http://www.wikidata.org/entity/Q3387459,Pierre de Bologne,1706,Martinique,Point(-61.015 14.65),poète ou poétesse
http://www.wikidata.org/entity/Q119438577,Laurent Champmas,1764,Agen,Point(0.618611111 44.203055555),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q18636978,Nicolas-François Jacquemart,1735,Sedan,Point(4.940277777 49.701944444),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3157878,Jacques-Antoine de Révéroni Saint-Cyr,1767,Lyon,Point(4.835 45.7675),"librettiste, dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q561218,Henri Grégoire,1750,Vého,Point(6.710833333 48.596666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q19630307,Marianne-Agnès Falques,1720,Lyon,Point(4.835 45.7675),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3170753,Jean Bertrand,1708,Orbe,Point(6.532227777 46.724452777),écrivain ou écrivaine
http://www.wikidata.org/entity/Q16034232,François Antoine Etienne Comte de Gourcy,1719,Nancy,Point(6.183611111 48.692777777),écrivain ou écrivaine
http://www.wikidata.org/entity/Q18012095,René de Chazet,1774,Paris,Point(2.352222222 48.856666666),"dramaturge, écrivain ou écrivaine, romancier ou romancière"
http://www.wikidata.org/entity/Q65863,Luise Gottsched,1713,Gdańsk,Point(18.6540233 54.3482907),"écrivain ou écrivaine, essayiste, poète ou poétesse, dramaturge"
http://www.wikidata.org/entity/Q19907032,N. P. Osipov,1751,Saint-Pétersbourg,Point(30.316666666 59.95),écrivain ou écrivaine
http://www.wikidata.org/entity/Q5083191,Charles-Guillaume-Frédéric Dumas,1721,Ansbach,Point(10.583333333 49.3),essayiste
http://www.wikidata.org/entity/Q2856819,Antoine Yart,1710,Rouen,Point(1.1025 49.443055555),poète ou poétesse
http://www.wikidata.org/entity/Q2375310,Albertine Necker de Saussure,1766,Genève,Point(6.15 46.2),écrivain ou écrivaine
http://www.wikidata.org/entity/Q24046187,Joseph Pain,1773,Paris,Point(2.352222222 48.856666666),"dramaturge, poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q113536,Charles Antoine Coypel,1694,Paris,Point(2.352222222 48.856666666),dramaturge
http://www.wikidata.org/entity/Q107695217,Ludwig Franz von Bilderbeck,1764,Wissembourg,Point(7.946111111 49.0375),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q107695217,Ludwig Franz von Bilderbeck,1766,Wissembourg,Point(7.946111111 49.0375),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q5303720,Philippe Bridel,1757,Begnins,Point(6.25 46.433333333),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q15967225,Jean Baptiste Louis Joseph Billecocq,1765,Paris,Point(2.352222222 48.856666666),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q705666,Pierre Jean Georges Cabanis,1757,Cosnac,Point(1.585555555 45.134166666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q264254,Louise d'Épinay,1726,Valenciennes,Point(3.523333333 50.358055555),"mémorialiste, écrivain ou écrivaine, femme de lettres"
http://www.wikidata.org/entity/Q3157958,Jacques-Henri Meister,1744,Bückeburg,Point(9.049166666 52.260833333),"essayiste, écrivain ou écrivaine, romancier ou romancière"
http://www.wikidata.org/entity/Q117543679,Q117543679,1714,Minden,Point(8.916666666 52.288333333),écrivain ou écrivaine
http://www.wikidata.org/entity/Q1580114,Hans Heinrich Ecker und Eckhoffen,1750,Munich,Point(11.575 48.1375),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3484427,Simon Reboulet,1686,Avignon,Point(4.808333333 43.948611111),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2015556,Louise-Élisabeth de Croÿ de Tourzel,1749,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2825464,Adélaïde Gory-Decour,1759,Paris,Point(2.352222222 48.856666666),"écrivain ou écrivaine, romancier ou romancière"
http://www.wikidata.org/entity/Q62391233,Adine Joliveau de Ségrais,1756,Bar-sur-Aube,Point(4.706388888 48.233055555),"poète ou poétesse, fabuliste"
http://www.wikidata.org/entity/Q3175635,Jean de Pechméja,1741,Villefranche-de-Rouergue,Point(2.034166666 44.3525),écrivain ou écrivaine
http://www.wikidata.org/entity/Q4938988,Dorothea Biehl,1731,Copenhague,Point(12.568888888 55.676111111),autobiographe
http://www.wikidata.org/entity/Q1986373,Nicolas-Étienne Framery,1745,Rouen,Point(1.1025 49.443055555),"librettiste, dramaturge, poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q53503728,Jean-Baptiste Léveillé,1769,Ouzouer-sur-Trézée,Point(2.808055555 47.672777777),essayiste
http://www.wikidata.org/entity/Q2967451,Chrétien-Siméon Le Prévost d'Iray,1768,Irai,Point(0.695833333 48.670555555),"dramaturge, poète ou poétesse"
http://www.wikidata.org/entity/Q3288429,Marc Théodore Bourrit,1739,Genève,Point(6.15 46.2),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2958057,François-Charles Panard,1689,Courville-sur-Eure,Point(1.240277777 48.45),"chansonnier, dramaturge, poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q23846096,Alexandre de Ferrière,1771,Bar-sur-Seine,Point(4.375833333 48.114166666),dramaturge
http://www.wikidata.org/entity/Q737646,Pierre-François Biancolelli,1680,Paris,Point(2.352222222 48.856666666),dramaturge
http://www.wikidata.org/entity/Q3009168,Cyrille Rigaud,1750,Montpellier,Point(3.877230555 43.610919444),"dramaturge, poète ou poétesse, écrivain ou écrivaine, parolier ou parolière"
http://www.wikidata.org/entity/Q88320196,Madame Alissant de la Tour,1730,Paris,Point(2.352222222 48.856666666),épistolier ou épistolière
http://www.wikidata.org/entity/Q585889,Antoine Court,1695,Villeneuve-de-Berg,Point(4.502222222 44.556944444),écrivain ou écrivaine
http://www.wikidata.org/entity/Q319684,Rigas,1757,Velestíno,Point(22.745 39.3817),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q3083459,François-Joseph Lange de La Maltière,1730,Rouen,Point(1.1025 49.443055555),poète ou poétesse
http://www.wikidata.org/entity/Q121464727,Hippolyte de La Porte,1770,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3557077,Victor-Donatien de Musset-Pathay,1768,Lunay,Point(0.915277777 47.809166666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2827140,Agricol-Joseph Fortia d'Urban,1756,Avignon,Point(4.808333333 43.948611111),écrivain ou écrivaine
http://www.wikidata.org/entity/Q18214467,Claude-Henri Couanier des Landes,1725,Laval,Point(-0.77 48.072777777),écrivain ou écrivaine
http://www.wikidata.org/entity/Q56452221,Adrienne-Madeleine Dusillet,1690,Dole,Point(5.489722222 47.092222222),fabuliste
http://www.wikidata.org/entity/Q2853550,Antoine-René Mauduit,1731,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q27652820,Claude de Loynes d'Autroche,1744,Orléans,Point(1.904166666 47.902222222),"poète ou poétesse, homme de lettres"
http://www.wikidata.org/entity/Q1338519,Jean-François de Bourgoing,1748,Nevers,Point(3.156666666 46.9925),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2861861,Armand Gouffé,1775,Paris,Point(2.352222222 48.856666666),"chansonnier, dramaturge, poète ou poétesse"
http://www.wikidata.org/entity/Q2833335,Alexandre-Charles Rousselin Corbeau de Saint-Albin,1773,Paris,Point(2.352222222 48.856666666),biographe
http://www.wikidata.org/entity/Q116032,Johannes von Müller,1752,Schaffhouse,Point(8.63386 47.69653),"écrivain ou écrivaine, prosateur ou prosatrice"
http://www.wikidata.org/entity/Q111969558,Guillaume Molé,1742,Rouen,Point(1.1025 49.443055555),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2737006,Xavier de Maistre,1763,Chambéry,Point(5.920833333 45.566388888),écrivain ou écrivaine
http://www.wikidata.org/entity/Q537945,Domingo Badía y Leblich,1767,Barcelone,Point(2.176944444 41.3825),écrivain ou écrivaine
http://www.wikidata.org/entity/Q1231575,Charles Étienne Louis Camus,1699,Crécy-en-Brie,Point(2.911111111 48.856388888),écrivain ou écrivaine
http://www.wikidata.org/entity/Q61852,Friedrich Melchior Grimm,1723,Ratisbonne,Point(12.083333333 49.016666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2279426,Charles de Lacretelle,1766,Metz,Point(6.176944444 49.119722222),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2885943,Barthélemy-Christophe Fagan,1702,Paris,Point(2.352222222 48.856666666),dramaturge
http://www.wikidata.org/entity/Q27516744,Jacques Abalain,1774,Plouescat,Point(-4.174166666 48.6575),écrivain ou écrivaine
http://www.wikidata.org/entity/Q982064,Louis Petit de Bachaumont,1690,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q462516,Victoire de Donnissan de La Rochejaquelein,1772,Versailles,Point(2.135 48.805),écrivain ou écrivaine
http://www.wikidata.org/entity/Q65554725,Louis-Germain Petitain,1765,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q345858,Henri-Joseph Dulaurens,1719,Douai,Point(3.079166666 50.370833333),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q2820884,Abbé de La Marre,1708,Quimper,Point(-4.097777777 47.995833333),"librettiste, dramaturge"
http://www.wikidata.org/entity/Q956537,Jean-Frédéric Waldeck,1766,Prague,Point(14.421388888 50.0875),écrivain ou écrivaine
http://www.wikidata.org/entity/Q16645162,Jean-Baptiste-Ignace-Elzéar de Sinety de Puylon,1703,Apt,Point(5.396388888 43.876111111),écrivain ou écrivaine
http://www.wikidata.org/entity/Q1237060,Dominique Albert Azuni,1749,Sassari,Point(8.559166666 40.726666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q15065435,Feodor Golovkin,1766,Provinces-Unies,Point(4.3 52.08),mémorialiste
http://www.wikidata.org/entity/Q2976734,Claude-Henri de Fusée de Voisenon,1708,Voisenon,Point(2.664166666 48.571666666),"librettiste, dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q2853515,Antoine-Louis de Chalamont de La Visclède,1692,Tarascon,Point(4.659444444 43.805),poète ou poétesse
http://www.wikidata.org/entity/Q3024383,Desfontaines-Lavallée,1733,Caen,Point(-0.363611111 49.181388888),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q705830,Jean-Baptiste Boyer d'Argens,1704,Aix-en-Provence,Point(5.445555555 43.527777777),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2415943,Vincent Campenon,1772,Basse-Terre,Point(-61.732777777 15.996944444),poète ou poétesse
http://www.wikidata.org/entity/Q1493812,J. Hector St John de Crèvecoeur,1735,Caen,Point(-0.363611111 49.181388888),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3383372,Pierre-Mathieu Parein du Mesnil,1755,Le Mesnil-Aubry,Point(2.398333333 49.051666666),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q433434,Anne-Louis Girodet,1767,Montargis,Point(2.7325 47.996944444),écrivain ou écrivaine
http://www.wikidata.org/entity/Q637431,Étienne Pélabon,1745,Toulon,Point(5.930555555 43.125),écrivain ou écrivaine
http://www.wikidata.org/entity/Q18117862,Adrien de Sarrazin,1775,Nourray,Point(1.058611111 47.7175),"dramaturge, écrivain ou écrivaine, romancier ou romancière"
http://www.wikidata.org/entity/Q3292360,Jeanne Gacon-Dufour,1753,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3592389,Étienne Vigée,1758,Paris,Point(2.352222222 48.856666666),dramaturge
http://www.wikidata.org/entity/Q122616747,Claude-Philbert Simien Despréaux,1756,Nevers,Point(3.156666666 46.9925),biographe
http://www.wikidata.org/entity/Q3189630,Julien Raimond,1744,Bainet,Point(-72.75 18.183333333),essayiste
http://www.wikidata.org/entity/Q42529327,Delphine de Sabran Custine,1770,Paris,Point(2.352222222 48.856666666),épistolière
http://www.wikidata.org/entity/Q3505914,Suzanne Bodin de Boismortier,1722,Perpignan,Point(2.894722222 42.6975),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q372115,Antioche Cantemir,1708,Iași,Point(27.588888888 47.162222222),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q61676969,Henri Camille Girard,1772,Lourmarin,Point(5.3625 43.763888888),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2960678,Charles de Pougens,1755,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3159232,Jacques Lacombe,1724,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q28497083,André-Guillaume Contant d'Orville,1730,Paris,Point(2.352222222 48.856666666),"écrivain ou écrivaine, romancier ou romancière"
http://www.wikidata.org/entity/Q89709,Ludwig Heinrich von Nicolay,1737,Strasbourg,Point(7.752222222 48.573333333),"juriste-poète, écrivain ou écrivaine, poète ou poétesse"
http://www.wikidata.org/entity/Q725718,Charles de Brosses,1709,Dijon,Point(5.041944444 47.323055555),écrivain ou écrivaine
http://www.wikidata.org/entity/Q77742,Théophile Conrad Pfeffel,1736,Colmar,Point(7.355 48.081111111),"écrivain ou écrivaine, librettiste, poète ou poétesse, dramaturge"
http://www.wikidata.org/entity/Q25391755,Hyacinthe Antoine Pessey,1769,Cany-Barville,Point(0.638611111 49.788055555),dramaturge
http://www.wikidata.org/entity/Q216321,Frédéric de Castillon,1747,Utrecht,Point(5.121666666 52.090833333),écrivain ou écrivaine
http://www.wikidata.org/entity/Q538645,Louis François Joseph de Bourbon-Conti,1734,hôtel de Nevers,Point(2.3389 48.85655),écrivain ou écrivaine
http://www.wikidata.org/entity/Q55964563,Suzanne Giroust,1767,Paris,Point(2.352222222 48.856666666),romancier ou romancière
http://www.wikidata.org/entity/Q55964563,Suzanne Giroust,1770,Paris,Point(2.352222222 48.856666666),romancier ou romancière
http://www.wikidata.org/entity/Q19630854,Michel-Joseph Gentil de Chavagnac,1769,Paris,Point(2.352222222 48.856666666),"chansonnier, dramaturge"
http://www.wikidata.org/entity/Q19630854,Michel-Joseph Gentil de Chavagnac,1770,Paris,Point(2.352222222 48.856666666),"chansonnier, dramaturge"
http://www.wikidata.org/entity/Q19630854,Michel-Joseph Gentil de Chavagnac,1772,Paris,Point(2.352222222 48.856666666),"chansonnier, dramaturge"
http://www.wikidata.org/entity/Q3260523,Louis-Frédéric Ancillon,1740,Berlin,Point(13.383333333 52.516666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q1169592,Alphonse de Beauchamp,1769,Monaco,Point(7.42 43.731111111),"écrivain ou écrivaine, biographe"
http://www.wikidata.org/entity/Q2870994,Auguste-Jean-Baptiste Defauconpret,1767,Lille,Point(3.0575 50.631944444),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2959602,Charles Le Carpentier,1744,Pont-Audemer,Point(0.513888888 49.354166666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q24982149,Claude Godart d'Aucour,1716,Langres,Point(5.333055555 47.8625),"librettiste, dramaturge, romancier ou romancière"
http://www.wikidata.org/entity/Q12255114,Bernard Larreguy,1721,Saint-Jean-de-Luz,Point(-1.659722222 43.390277777),écrivain ou écrivaine
http://www.wikidata.org/entity/Q983437,Alexis Piron,1689,Dijon,Point(5.041944444 47.323055555),"juriste-poète, chansonnier, dramaturge, poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q3524828,Thomas-Gilles Asselin,1684,Vire,Point(-0.889166666 48.838611111),poète ou poétesse
http://www.wikidata.org/entity/Q454424,Francis Egerton,1756,Londres,Point(-0.1275 51.507222222),écrivain ou écrivaine
http://www.wikidata.org/entity/Q289741,Étienne Jean Bouchu,1714,Langres,Point(5.333055555 47.8625),écrivain ou écrivaine
http://www.wikidata.org/entity/Q589562,Adélaïde de Souza,1761,Paris,Point(2.352222222 48.856666666),"écrivain ou écrivaine, romancier ou romancière"
http://www.wikidata.org/entity/Q3382927,Pierre-Charles Levesque,1736,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3185318,Joseph Marius Diouloufet,1771,Éguilles,Point(5.354166666 43.568611111),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q3384326,Pierre Caze,1767,Bordeaux,Point(-0.579444444 44.837777777),écrivain ou écrivaine
http://www.wikidata.org/entity/Q215025,Alexandre de Lameth,1760,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3165584,Jean-François Duplat de Monticourt,1710,Paris,Point(2.352222222 48.856666666),"librettiste, dramaturge"
http://www.wikidata.org/entity/Q1231500,Alexandre Balthazar Laurent Grimod de La Reynière,1758,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q962501,Charles Armand René de La Trémoille,1708,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3524832,Thomas-Jean Pichon,1731,Le Mans,Point(0.196944444 48.004166666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q21535099,François-Antoine Quétant,1733,Paris,Point(2.352222222 48.856666666),"librettiste, dramaturge"
http://www.wikidata.org/entity/Q231674,Marie Leszczyńska,1703,Poznań,Point(16.933611111 52.408333333),écrivain ou écrivaine
http://www.wikidata.org/entity/Q1394267,Ignjat Đurđević,1675,Dubrovnik,Point(18.108333333 42.640277777),"poète ou poétesse, écrivain ou écrivaine, biographe"
http://www.wikidata.org/entity/Q97841,Conrad Engelbert Oelsner,1764,Złotoryja,Point(15.91979 51.12637),écrivain ou écrivaine
http://www.wikidata.org/entity/Q433093,Jane Marcet,1769,Londres,Point(-0.1275 51.507222222),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2910810,Borel,1750,Rouen,Point(1.1025 49.443055555),dramaturge
http://www.wikidata.org/entity/Q464409,Sophie Cottin,1770,Tonneins,Point(0.308333333 44.389722222),"écrivain ou écrivaine, épistolier ou épistolière, romancier ou romancière"
http://www.wikidata.org/entity/Q1708692,François Boher,1769,Villefranche-de-Conflent,Point(2.367777777 42.587222222),écrivain ou écrivaine
http://www.wikidata.org/entity/Q1340141,Jacques Barbeu du Bourg,1709,Mayenne,Point(-0.613611111 48.303055555),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2850904,Anne-Marie de Beaufort d'Hautpoul,1763,Paris,Point(2.352222222 48.856666666),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q43763920,Nicolas Paradis,1732,Lorraine,Point(6.487222222 48.6),écrivain ou écrivaine
http://www.wikidata.org/entity/Q43763920,Nicolas Paradis,1733,Lorraine,Point(6.487222222 48.6),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3184541,Joseph Aude,1755,Apt,Point(5.396388888 43.876111111),"dramaturge, poète ou poétesse"
http://www.wikidata.org/entity/Q3184253,Joseph-François-Nicolas Dusaulchoy de Bergemont,1760,Toul,Point(5.891666667 48.675),dramaturge
http://www.wikidata.org/entity/Q7790350,Thomas d'Hèle,1740,Gloucestershire,Point(-2.2 51.8),librettiste
http://www.wikidata.org/entity/Q586123,Antoine Fabre d'Olivet,1767,Ganges,Point(3.708333333 43.934166666),"essayiste, poète ou poétesse, dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q1964359,Suzanne Verdier,1745,Montpellier,Point(3.877230555 43.610919444),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q20640805,Charles-Étienne Bourgevin de Vialart,1772,"Isle de France, Île de France",Point(57.5 -20.2),essayiste
http://www.wikidata.org/entity/Q3124453,Géraud Valet de Reganhac,1719,Cahors,Point(1.440555555 44.4475),poète ou poétesse
http://www.wikidata.org/entity/Q479971,Louis Michel de Jeney,1723,Transylvanie,Point(23.583333333 46.766666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3290780,Marguerite de Lussan,1682,Paris,Point(2.352222222 48.856666666),"écrivain ou écrivaine, romancier ou romancière"
http://www.wikidata.org/entity/Q2144524,Constantin de Renneville,1677,Caen,Point(-0.363611111 49.181388888),écrivain ou écrivaine
http://www.wikidata.org/entity/Q630116,Manuel Maria Barbosa du Bocage,1765,Setúbal,Point(-8.892611111 38.524305555),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q1096309,Claude Carloman de Rulhière,1735,Bondy,Point(2.483611111 48.902777777),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q2977548,Claude Hochet,1772,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3261002,Louis Alexandre Marie de Musset,1753,Mazangé,Point(0.945555555 47.823888888),écrivain ou écrivaine
http://www.wikidata.org/entity/Q462657,Charles-Joseph de Ligne,1735,Bruxelles,Point(4.3525 50.84668),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q301210,Antoine Léonard Thomas,1732,Clermont-Ferrand,Point(3.086944444 45.779722222),poète ou poétesse
http://www.wikidata.org/entity/Q3175692,Jean de Sapinaud de Boishuguet,1766,Mortagne-sur-Sèvre,Point(-0.953888888 46.991666666),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q6170132,Jean Armand Charlemagne,1753,Le Bourget,Point(2.424444444 48.934444444),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q62287125,Marie-Émilie Maryon de Montanclos,1736,Aix-en-Provence,Point(5.445555555 43.527777777),"dramaturge, poète ou poétesse, écrivain ou écrivaine, femme de lettres"
http://www.wikidata.org/entity/Q970715,Nicolas-Germain Léonard,1744,Basse-Terre,Point(-61.732777777 15.996944444),"poète ou poétesse, écrivain ou écrivaine, romancier ou romancière"
http://www.wikidata.org/entity/Q2423294,Marie-Pierre Fontaine,1712,Rouen,Point(1.1025 49.443055555),poète ou poétesse
http://www.wikidata.org/entity/Q61053327,Q61053327,1739,Ljubljana,Point(14.506111111 46.051388888),écrivain religieux
http://www.wikidata.org/entity/Q15967630,Pierre Joseph Joubert de La Salette,1743,Grenoble,Point(5.726388888 45.186944444),poète ou poétesse
http://www.wikidata.org/entity/Q3164584,Jean-Bernard Le Blanc,1707,Dijon,Point(5.041944444 47.323055555),poète ou poétesse
http://www.wikidata.org/entity/Q123867,Marquis de Sade,1740,Paris,Point(2.352222222 48.856666666),"écrivain ou écrivaine, dramaturge, romancier ou romancière, prosateur ou prosatrice"
http://www.wikidata.org/entity/Q3288010,Marc-Ferdinand Grouber de Groubentall de Linière,1739,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3263365,Louis d'Ussieux,1744,Angoulême,Point(0.159444444 45.649444444),écrivain ou écrivaine
http://www.wikidata.org/entity/Q110133932,Jean-Baptiste Artaud,1732,Montpellier,Point(3.877230555 43.610919444),écrivain ou écrivaine
http://www.wikidata.org/entity/Q135326,Tomás de Iriarte,1750,Los Realejos,Point(-16.6 28.35),"écrivain ou écrivaine, dramaturge, fabuliste"
http://www.wikidata.org/entity/Q3086147,François de Chennevières,1699,La Rochefoucauld,Point(0.386111111 45.740555555),"librettiste, dramaturge, poète ou poétesse"
http://www.wikidata.org/entity/Q2994851,Constant Dubos,1768,Massy,Point(2.276388888 48.730555555),poète ou poétesse
http://www.wikidata.org/entity/Q1505526,Simon-Nicolas-Henri Linguet,1736,Reims,Point(4.028611111 49.265277777),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3292670,Marie Louise Mignot,1712,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2410766,Charles César Robin,1750,Tamnay-en-Bazois,Point(3.720555555 47.055),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2428893,Pierre-Joseph Thoulier d'Olivet,1682,Salins-les-Bains,Point(5.878333333 46.941111111),écrivain ou écrivaine
http://www.wikidata.org/entity/Q382582,Maine de Biran,1766,Bergerac,Point(0.481944444 44.851111111),"diariste, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q14542080,Charlotte Bourette,1714,Paris,Point(2.352222222 48.856666666),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q3426943,René Tourlet,1757,Amboise,Point(0.9825 47.411388888),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3172114,Jean François Gauthier,1708,La Croix-Avranchin,Point(-1.383333333 48.546111111),écrivain ou écrivaine
http://www.wikidata.org/entity/Q113806660,Nicolas Béronie,1742,Tulle,Point(1.770555555 45.267777777),écrivain ou écrivaine
http://www.wikidata.org/entity/Q4111296,François Guillemot de Villebois,1681,Guérande,Point(-2.429166666 47.328055555),mémorialiste
http://www.wikidata.org/entity/Q1041076,Karl Wilhelm Ettinger,1741,Eisenach,Point(10.324444444 50.974722222),écrivain ou écrivaine
http://www.wikidata.org/entity/Q725459,François-Joseph de Lagrange-Chancel,1677,Razac-sur-l'Isle,Point(0.599722222 45.163888888),"poète ou poétesse, dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q12947994,Antoine Favel,1750,Toulon,Point(5.930555555 43.125),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q12900544,Joseph Stefan,1755,Vivarais,Point(4.688888888 44.482777777),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3184592,Joseph Berchoux,1760,Roanne,Point(4.068055555 46.036111111),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q33550,Frédéric II de Prusse,1712,Berlin,Point(13.383333333 52.516666666),librettiste
http://www.wikidata.org/entity/Q2849282,Ange Goudar,1708,Montpellier,Point(3.877230555 43.610919444),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3216955,Lancelot Turpin de Crissé,1716,Saint-Germain-le-Gaillard,Point(1.258333333 48.421666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q116769332,Jean Louis Le Cointe,1729,Nîmes,Point(4.359722222 43.838333333),écrivain ou écrivaine
http://www.wikidata.org/entity/Q448218,Nicolas Racot de Grandval,1676,Paris,Point(2.352222222 48.856666666),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q5625802,Jacopo Durandi,1739,Santhià,Point(8.166666666 45.366666666),"librettiste, poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q434212,Charlotte de Robespierre,1760,Arras,Point(2.78 50.289166666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3299872,Matthieu Chiniac de La Bastide,1739,Allassac,Point(1.475555555 45.258333333),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3083296,François-Arnoul Poisson de Roinville,1696,Paris,Point(2.352222222 48.856666666),dramaturge
http://www.wikidata.org/entity/Q46592802,Alexandre-Mathieu-Victor Clavel d'Haurimonts,1755,Mayrac,Point(1.558333333 44.898611111),poète ou poétesse
http://www.wikidata.org/entity/Q60844113,Marie-Joséphine de Lescun de Monbart,1758,Paris,Point(2.352222222 48.856666666),"essayiste, écrivain ou écrivaine, romancier ou romancière"
http://www.wikidata.org/entity/Q60844113,Marie-Joséphine de Lescun de Monbart,1760,Paris,Point(2.352222222 48.856666666),"essayiste, écrivain ou écrivaine, romancier ou romancière"
http://www.wikidata.org/entity/Q3166835,Jean-Louis Lacroix de Niré,1766,Paris,Point(2.352222222 48.856666666),"poète ou poétesse, écrivain ou écrivaine"
