occupation_id,occupation_label,occupation_wikidata_url,granular_bucket,bucket_family,bucket_method,manual_review_status,is_writerly_seen,is_nonwriter_seen,all_cohorts_entity_count,all_cohorts_assignment_count,notes,french_seed_entity_count,french_seed_assignment_count,global_writers_entity_count,global_writers_assignment_count
Q2723794,peda,https://www.wikidata.org/wiki/Q2723794,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q62627163,pedestrian,https://www.wikidata.org/wiki/Q62627163,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q10624795,perruquier,https://www.wikidata.org/wiki/Q10624795,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q5428874,personnel académique,https://www.wikidata.org/wiki/Q5428874,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q13163812,pickpocket,https://www.wikidata.org/wiki/Q13163812,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q64085211,planter,https://www.wikidata.org/wiki/Q64085211,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q323081,polyglotte,https://www.wikidata.org/wiki/Q323081,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q107711,pompier ou pompière,https://www.wikidata.org/wiki/Q107711,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q50916064,popular educator,https://www.wikidata.org/wiki/Q50916064,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q931732,posseq,https://www.wikidata.org/wiki/Q931732,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q59938940,pottery painter,https://www.wikidata.org/wiki/Q59938940,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q691031,premier violon,https://www.wikidata.org/wiki/Q691031,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q203184,première dame,https://www.wikidata.org/wiki/Q203184,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q207293,prince héritier,https://www.wikidata.org/wiki/Q207293,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1402736,privat-docent,https://www.wikidata.org/wiki/Q1402736,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q31837745,private tutor,https://www.wikidata.org/wiki/Q31837745,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1299283,privatier,https://www.wikidata.org/wiki/Q1299283,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q2627699,problémiste,https://www.wikidata.org/wiki/Q2627699,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q13235160,producteur ou productrice,https://www.wikidata.org/wiki/Q13235160,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q47541952,producteur ou productrice artistique,https://www.wikidata.org/wiki/Q47541952,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q11974939,professionnel ou professionnelle de la santé,https://www.wikidata.org/wiki/Q11974939,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q26805550,propriétaire de mine,https://www.wikidata.org/wiki/Q26805550,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q14915751,prostitué ou prostituée,https://www.wikidata.org/wiki/Q14915751,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q12640328,prébendier,https://www.wikidata.org/wiki/Q12640328,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1285463,préfet,https://www.wikidata.org/wiki/Q1285463,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q371909,préfet,https://www.wikidata.org/wiki/Q371909,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q896598,président du district,https://www.wikidata.org/wiki/Q896598,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q30461,président ou présidente,https://www.wikidata.org/wiki/Q30461,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q3765897,pubblicista journalist,https://www.wikidata.org/wiki/Q3765897,Unmapped / Review,Needs review,unmapped,needs_review,True,False,1,1,,0,0,1,1
Q1191511,pâtissier ou pâtissière,https://www.wikidata.org/wiki/Q1191511,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q3595924,qari,https://www.wikidata.org/wiki/Q3595924,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q45353897,qu writer,https://www.wikidata.org/wiki/Q45353897,Unmapped / Review,Needs review,unmapped,needs_review,True,False,1,1,,0,0,1,1
Q1125062,rebelle,https://www.wikidata.org/wiki/Q1125062,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q130027784,recipe collector,https://www.wikidata.org/wiki/Q130027784,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q42909,reporter ou reportrice,https://www.wikidata.org/wiki/Q42909,Unmapped / Review,Needs review,unmapped,needs_review,True,False,1,1,,0,0,1,1
Q1251441,responsable,https://www.wikidata.org/wiki/Q1251441,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q2145981,restaurateur ou restauratrice d'art,https://www.wikidata.org/wiki/Q2145981,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q7380496,rural dean,https://www.wikidata.org/wiki/Q7380496,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q2144983,répétiteur ou répétitrice,https://www.wikidata.org/wiki/Q2144983,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q1365552,sacristain,https://www.wikidata.org/wiki/Q1365552,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q703534,salarié,https://www.wikidata.org/wiki/Q703534,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q38142,samouraï,https://www.wikidata.org/wiki/Q38142,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1324245,sapeur,https://www.wikidata.org/wiki/Q1324245,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q947305,scalde,https://www.wikidata.org/wiki/Q947305,Unmapped / Review,Needs review,unmapped,needs_review,True,False,1,1,,0,0,1,1
Q17054093,schout,https://www.wikidata.org/wiki/Q17054093,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q16997621,scieur,https://www.wikidata.org/wiki/Q16997621,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q2707485,scénographe,https://www.wikidata.org/wiki/Q2707485,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q3479990,serrurier,https://www.wikidata.org/wiki/Q3479990,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q4448440,sesen,https://www.wikidata.org/wiki/Q4448440,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q2777958,shochet,https://www.wikidata.org/wiki/Q2777958,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q40309200,silhouettiste,https://www.wikidata.org/wiki/Q40309200,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1897112,skipper,https://www.wikidata.org/wiki/Q1897112,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q12718544,socialiste,https://www.wikidata.org/wiki/Q12718544,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1126281,souffleur,https://www.wikidata.org/wiki/Q1126281,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q16742175,spéléologue,https://www.wikidata.org/wiki/Q16742175,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q16061291,stomatologue,https://www.wikidata.org/wiki/Q16061291,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q1566164,stove builder,https://www.wikidata.org/wiki/Q1566164,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q29948997,surinamiste,https://www.wikidata.org/wiki/Q29948997,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q20919317,surveying engineer,https://www.wikidata.org/wiki/Q20919317,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q3507251,sylviculteur ou sylvicultrice,https://www.wikidata.org/wiki/Q3507251,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1591359,sysselmann,https://www.wikidata.org/wiki/Q1591359,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1155081,séminariste catholique,https://www.wikidata.org/wiki/Q1155081,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q365461,tanneur,https://www.wikidata.org/wiki/Q365461,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1907198,taxinomiste,https://www.wikidata.org/wiki/Q1907198,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q28255863,textologue,https://www.wikidata.org/wiki/Q28255863,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1716419,tourneur sur bois,https://www.wikidata.org/wiki/Q1716419,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q30029759,trafiquant de fourrures,https://www.wikidata.org/wiki/Q30029759,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q9304839,transformiste,https://www.wikidata.org/wiki/Q9304839,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q811122,travailleur de la construction,https://www.wikidata.org/wiki/Q811122,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q2588761,travailleur qualifié ou travailleuse qualifiée,https://www.wikidata.org/wiki/Q2588761,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q12377274,trompettiste,https://www.wikidata.org/wiki/Q12377274,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q388338,trésorier,https://www.wikidata.org/wiki/Q388338,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q17345122,urologue,https://www.wikidata.org/wiki/Q17345122,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q196721,usineur,https://www.wikidata.org/wiki/Q196721,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q416718,vagabond,https://www.wikidata.org/wiki/Q416718,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q102253066,vaudevilliste,https://www.wikidata.org/wiki/Q102253066,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q72683543,viguier,https://www.wikidata.org/wiki/Q72683543,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q21771805,viniculteur,https://www.wikidata.org/wiki/Q21771805,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q3560496,violoneux,https://www.wikidata.org/wiki/Q3560496,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q664283,vitrier ou vitrière,https://www.wikidata.org/wiki/Q664283,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q3562775,voleur ou voleuse,https://www.wikidata.org/wiki/Q3562775,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q51619,vénérable,https://www.wikidata.org/wiki/Q51619,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q4231368,walī Allah,https://www.wikidata.org/wiki/Q4231368,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q21596860,writing master,https://www.wikidata.org/wiki/Q21596860,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q559597,ébéniste,https://www.wikidata.org/wiki/Q559597,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q1218704,échevin,https://www.wikidata.org/wiki/Q1218704,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q1823479,éclairagiste,https://www.wikidata.org/wiki/Q1823479,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q15839134,écologue,https://www.wikidata.org/wiki/Q15839134,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q12344332,économe,https://www.wikidata.org/wiki/Q12344332,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q62836368,électeur,https://www.wikidata.org/wiki/Q62836368,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q166382,émir,https://www.wikidata.org/wiki/Q166382,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q26237228,épigrammatiste,https://www.wikidata.org/wiki/Q26237228,Unmapped / Review,Needs review,unmapped,needs_review,True,False,1,1,,0,0,1,1
Q5403434,éthicien ou éthicienne,https://www.wikidata.org/wiki/Q5403434,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1381391,évangéliste,https://www.wikidata.org/wiki/Q1381391,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q3542795,œnologue,https://www.wikidata.org/wiki/Q3542795,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q1726903,,https://www.wikidata.org/wiki/Q1726903,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,Writing / Literature,Literary and textual production,exact_qid:writer,suggested,True,False,10243,11400,,1157,1157,10243,10243
Q49757,poète ou poétesse,https://www.wikidata.org/wiki/Q49757,Writing / Literature,Literary and textual production,exact_qid:poet,suggested,True,False,4145,4530,,385,385,4145,4145
Q214917,dramaturge,https://www.wikidata.org/wiki/Q214917,Writing / Literature,Literary and textual production,exact_qid:playwright,suggested,True,False,1050,1436,,386,386,1050,1050
Q333634,traducteur ou traductrice,https://www.wikidata.org/wiki/Q333634,Translation / Philology / Languages,Literary and textual production,exact_qid:translator,suggested,False,True,1038,1293,,255,255,1038,1038
Q82955,personnalité politique,https://www.wikidata.org/wiki/Q82955,Politics / Statecraft / Diplomacy,Institutional power,exact_qid:politician,suggested,False,True,863,1104,,241,241,863,863
Q201788,historien ou historienne,https://www.wikidata.org/wiki/Q201788,Education / Scholarship / Humanities,Intellectual systems,exact_qid:historian,suggested,False,True,777,921,,144,144,777,777
Q1234713,théologien ou théologienne,https://www.wikidata.org/wiki/Q1234713,Religion / Theology,Intellectual systems,exact_qid:theologian,suggested,False,True,681,702,,21,21,681,681
Q1622272,professeur d'université,https://www.wikidata.org/wiki/Q1622272,Education / Scholarship / Humanities,Intellectual systems,exact_qid:university professor,suggested,False,True,539,577,,38,38,539,539
Q4964182,philosophe,https://www.wikidata.org/wiki/Q4964182,Philosophy,Intellectual systems,exact_qid:philosopher,suggested,False,True,442,552,,110,110,442,442
Q1930187,journaliste,https://www.wikidata.org/wiki/Q1930187,Print / Publishing / Journalism,Literary and textual production,exact_qid:journalist,suggested,True,False,404,561,,157,157,404,404
Q185351,juriste,https://www.wikidata.org/wiki/Q185351,Law / Administration,Institutional power,exact_qid:jurist,suggested,False,True,398,441,,43,43,398,398
Q37226,enseignant ou enseignante,https://www.wikidata.org/wiki/Q37226,Education / Scholarship / Humanities,Intellectual systems,exact_qid:teacher,suggested,False,True,391,423,,32,32,391,391
Q250867,prêtre catholique,https://www.wikidata.org/wiki/Q250867,Religion / Theology,Intellectual systems,label_rule:pretre,suggested,False,True,352,410,,58,58,352,352
Q39631,médecin,https://www.wikidata.org/wiki/Q39631,Medicine / Health,Scientific knowledge,exact_qid:physician,suggested,False,True,335,368,,33,33,335,335
Q8178443,librettiste,https://www.wikidata.org/wiki/Q8178443,Writing / Literature,Literary and textual production,exact_qid:librettist,suggested,True,False,308,404,,96,96,308,308
Q6625963,romancier ou romancière,https://www.wikidata.org/wiki/Q6625963,Writing / Literature,Literary and textual production,exact_qid:novelist,suggested,True,False,307,381,,74,74,307,307
Q1028181,artiste peintre,https://www.wikidata.org/wiki/Q1028181,Visual Arts / Architecture / Design,Arts and performance,exact_qid:painter,suggested,False,True,285,321,,36,36,285,285
Q40348,avocat ou avocate,https://www.wikidata.org/wiki/Q40348,Law / Administration,Institutional power,label_rule:avocat,suggested,False,True,285,373,,88,88,285,285
Q42603,prêtre,https://www.wikidata.org/wiki/Q42603,Religion / Theology,Intellectual systems,label_rule:pretre,suggested,False,True,264,271,,7,7,264,264
Q182436,bibliothécaire,https://www.wikidata.org/wiki/Q182436,Education / Scholarship / Humanities,Intellectual systems,label_rule:bibliothecaire,suggested,False,True,240,288,,48,48,240,240
Q193391,diplomate,https://www.wikidata.org/wiki/Q193391,Politics / Statecraft / Diplomacy,Institutional power,exact_qid:diplomat,suggested,False,True,239,326,,87,87,239,239
Q36834,compositeur ou compositrice,https://www.wikidata.org/wiki/Q36834,Music / Performance / Theatre,Arts and performance,exact_qid:composer,suggested,False,True,237,272,,35,35,237,237
Q152002,pasteur,https://www.wikidata.org/wiki/Q152002,Religion / Theology,Intellectual systems,label_rule:pasteur,suggested,False,True,234,245,,11,11,234,234
Q13424456,psalmiste,https://www.wikidata.org/wiki/Q13424456,Religion / Theology,Intellectual systems,label_rule:psalmiste,suggested,True,False,231,233,,2,2,231,231
Q14467526,linguiste,https://www.wikidata.org/wiki/Q14467526,Translation / Philology / Languages,Literary and textual production,label_rule:linguiste,suggested,False,True,220,271,,51,51,220,220
Q33999,acteur ou actrice,https://www.wikidata.org/wiki/Q33999,Music / Performance / Theatre,Arts and performance,label_rule:acteur,suggested,False,True,211,265,,54,54,211,211
Q864380,biographe,https://www.wikidata.org/wiki/Q864380,Writing / Literature,Literary and textual production,label_rule:biographe,suggested,True,False,204,243,,39,39,204,204
Q18939491,diariste,https://www.wikidata.org/wiki/Q18939491,Writing / Literature,Literary and textual production,label_rule:diariste,suggested,True,False,203,221,,18,18,203,203
Q47064,militaire,https://www.wikidata.org/wiki/Q47064,Military,Institutional power,exact_qid:military person,suggested,False,True,202,266,,64,64,202,202
Q432386,prédicateur,https://www.wikidata.org/wiki/Q432386,Religion / Theology,Intellectual systems,label_rule:predicateur,suggested,False,True,177,184,,7,7,177,177
Q1231865,pédagogue,https://www.wikidata.org/wiki/Q1231865,Education / Scholarship / Humanities,Intellectual systems,label_rule:pedagogue,suggested,False,True,177,199,,22,22,177,177
Q2516866,éditeur ou éditrice,https://www.wikidata.org/wiki/Q2516866,Print / Publishing / Journalism,Literary and textual production,exact_qid:editor,suggested,False,True,161,187,,26,26,161,161
Q170790,mathématicien ou mathématicienne,https://www.wikidata.org/wiki/Q170790,Science / Natural History,Scientific knowledge,label_rule:mathematicien,suggested,False,True,159,198,,39,39,159,159
Q189290,officier,https://www.wikidata.org/wiki/Q189290,Military,Institutional power,label_rule:officier,suggested,False,True,155,201,,46,46,155,155
Q11774202,essayiste,https://www.wikidata.org/wiki/Q11774202,Writing / Literature,Literary and textual production,exact_qid:essayist,suggested,True,False,145,201,,56,56,145,145
Q2374149,botaniste,https://www.wikidata.org/wiki/Q2374149,Science / Natural History,Scientific knowledge,exact_qid:botanist,suggested,False,True,142,176,,34,34,142,142
Q4263842,critique littéraire,https://www.wikidata.org/wiki/Q4263842,Writing / Literature,Literary and textual production,label_rule:critique litteraire,suggested,True,False,140,186,,46,46,140,140
Q1423891,ministre du culte,https://www.wikidata.org/wiki/Q1423891,Religion / Theology,Intellectual systems,label_rule:ministre du culte,suggested,False,True,140,143,,3,3,140,140
Q2259532,clerc,https://www.wikidata.org/wiki/Q2259532,Religion / Theology,Intellectual systems,label_rule:clerc,suggested,False,True,125,130,,5,5,125,125
Q13418253,philologue,https://www.wikidata.org/wiki/Q13418253,Translation / Philology / Languages,Literary and textual production,label_rule:philologue,suggested,False,True,124,144,,20,20,124,124
Q18814623,autobiographe,https://www.wikidata.org/wiki/Q18814623,Writing / Literature,Literary and textual production,exact_qid:autobiographer,suggested,True,False,123,136,,13,13,123,123
Q2259451,acteur ou actrice de théâtre,https://www.wikidata.org/wiki/Q2259451,Music / Performance / Theatre,Arts and performance,label_rule:acteur,suggested,False,True,120,141,,21,21,120,120
Q998550,libraire,https://www.wikidata.org/wiki/Q998550,Print / Publishing / Journalism,Literary and textual production,label_rule:libraire,suggested,False,True,112,140,,28,28,112,112
Q1607826,éditeur ou éditrice,https://www.wikidata.org/wiki/Q1607826,Print / Publishing / Journalism,Literary and textual production,label_rule:editeur,suggested,False,True,107,129,,22,22,107,107
Q1209498,juriste-poète,https://www.wikidata.org/wiki/Q1209498,Writing / Literature,Literary and textual production,label_rule:poete,suggested,True,False,103,110,,7,7,103,103
Q955464,curé,https://www.wikidata.org/wiki/Q955464,Religion / Theology,Intellectual systems,label_rule:cure,suggested,False,True,101,104,,3,3,101,101
Q188094,économiste,https://www.wikidata.org/wiki/Q188094,Economics / Commerce,Institutional power,exact_qid:economist,suggested,False,True,101,128,,27,27,101,101
Q11774156,mémorialiste,https://www.wikidata.org/wiki/Q11774156,Writing / Literature,Literary and textual production,label_rule:memorialiste,suggested,True,False,100,125,,25,25,100,100
Q96236305,pasteur luthérien,https://www.wikidata.org/wiki/Q96236305,Religion / Theology,Intellectual systems,label_rule:pasteur,suggested,False,True,99,101,,2,2,99,99
Q14972848,lexicographe,https://www.wikidata.org/wiki/Q14972848,Translation / Philology / Languages,Literary and textual production,label_rule:lexicographe,suggested,False,True,97,127,,30,30,97,97
Q16533,juge,https://www.wikidata.org/wiki/Q16533,Law / Administration,Institutional power,label_rule:juge,suggested,False,True,94,105,,11,11,94,94
Q18805,naturaliste,https://www.wikidata.org/wiki/Q18805,Science / Natural History,Scientific knowledge,exact_qid:naturalist,suggested,False,True,89,109,,20,20,89,89
Q175151,imprimeur ou imprimeuse,https://www.wikidata.org/wiki/Q175151,Print / Publishing / Journalism,Literary and textual production,label_rule:imprimeur,suggested,False,True,85,103,,18,18,85,85
Q15296811,dessinateur ou dessinatrice,https://www.wikidata.org/wiki/Q15296811,Visual Arts / Architecture / Design,Arts and performance,label_rule:dessinateur,suggested,False,True,82,102,,20,20,82,82
Q482980,auteur,https://www.wikidata.org/wiki/Q482980,Writing / Literature,Literary and textual production,label_rule:auteur,suggested,False,True,80,86,,6,6,80,80
Q212238,fonctionnaire,https://www.wikidata.org/wiki/Q212238,Law / Administration,Institutional power,exact_qid:civil servant,suggested,False,True,79,88,,9,9,79,79
Q3621491,archéologue,https://www.wikidata.org/wiki/Q3621491,Education / Scholarship / Humanities,Intellectual systems,label_rule:archeologue,suggested,False,True,77,97,,20,20,77,77
Q6673651,homme ou femme de lettres,https://www.wikidata.org/wiki/Q6673651,Writing / Literature,Literary and textual production,label_rule:homme ou femme de lettres,suggested,False,True,77,92,,15,15,77,77
Q215536,marchand ou marchande,https://www.wikidata.org/wiki/Q215536,Economics / Commerce,Institutional power,label_rule:marchand,suggested,False,True,77,83,,6,6,77,77
Q6051619,publiciste,https://www.wikidata.org/wiki/Q6051619,Print / Publishing / Journalism,Literary and textual production,label_rule:publiciste,suggested,True,False,76,90,,14,14,76,76
Q599151,haut fonctionnaire ou haute fonctionnaire,https://www.wikidata.org/wiki/Q599151,Law / Administration,Institutional power,label_rule:fonctionnaire,suggested,False,True,74,103,,29,29,74,74
Q1792450,historien ou historienne de l'art,https://www.wikidata.org/wiki/Q1792450,Education / Scholarship / Humanities,Intellectual systems,label_rule:historien,suggested,False,True,74,95,,21,21,74,74
Q3068305,salonnier ou salonnière,https://www.wikidata.org/wiki/Q3068305,Sociability / Patronage / Court,Social and cultural mediation,label_rule:salonniere,suggested,False,True,71,106,,35,35,71,71
Q24262594,écrivain religieux,https://www.wikidata.org/wiki/Q24262594,Religion / Theology,Intellectual systems,label_rule:religieux,suggested,True,False,69,71,,2,2,69,69
Q901402,géographe,https://www.wikidata.org/wiki/Q901402,Travel / Geography / Exploration,Mobility and empire,exact_qid:geographer,suggested,False,True,68,90,,22,22,68,68
Q169470,physicien ou physicienne,https://www.wikidata.org/wiki/Q169470,Science / Natural History,Scientific knowledge,exact_qid:physicist,suggested,False,True,67,86,,19,19,67,67
Q733786,moine ou moniale,https://www.wikidata.org/wiki/Q733786,Religion / Theology,Intellectual systems,label_rule:moine,suggested,False,True,66,73,,7,7,66,66
Q639669,musicien ou musicienne,https://www.wikidata.org/wiki/Q639669,Music / Performance / Theatre,Arts and performance,exact_qid:musician,suggested,False,True,65,72,,7,7,65,65
Q11063,astronome,https://www.wikidata.org/wiki/Q11063,Science / Natural History,Scientific knowledge,exact_qid:astronomer,suggested,False,True,63,80,,17,17,63,63
Q3303330,calligraphe,https://www.wikidata.org/wiki/Q3303330,Visual Arts / Architecture / Design,Arts and performance,label_rule:calligraphe,suggested,False,True,63,64,,1,1,63,63
Q3579035,chroniqueur de voyage,https://www.wikidata.org/wiki/Q3579035,Writing / Literature,Literary and textual production,label_rule:chroniqueur,suggested,True,False,63,71,,8,8,63,63
Q3409375,prêtre anglican,https://www.wikidata.org/wiki/Q3409375,Religion / Theology,Intellectual systems,label_rule:pretre,suggested,False,True,59,60,,1,1,59,59
Q219477,missionnaire,https://www.wikidata.org/wiki/Q219477,Religion / Theology,Intellectual systems,label_rule:missionnaire,suggested,False,True,57,59,,2,2,57,57
Q131512,agriculteur ou agricultrice,https://www.wikidata.org/wiki/Q131512,Craft / Trade / Industry,Material production,label_rule:agriculteur,suggested,False,True,56,58,,2,2,56,56
Q487596,dramaturge,https://www.wikidata.org/wiki/Q487596,Writing / Literature,Literary and textual production,label_rule:dramaturge,suggested,True,False,56,66,,10,10,56,56
Q744738,encyclopédiste,https://www.wikidata.org/wiki/Q744738,Education / Scholarship / Humanities,Intellectual systems,label_rule:encyclopediste,suggested,False,True,56,110,,54,54,56,56
Q11900058,explorateur ou exploratrice,https://www.wikidata.org/wiki/Q11900058,Travel / Geography / Exploration,Mobility and empire,exact_qid:explorer,suggested,False,True,55,68,,13,13,55,55
Q3589290,épistolier ou épistolière,https://www.wikidata.org/wiki/Q3589290,Writing / Literature,Literary and textual production,label_rule:epistolier,suggested,True,False,55,65,,10,10,55,55
Q42973,architecte,https://www.wikidata.org/wiki/Q42973,Visual Arts / Architecture / Design,Arts and performance,exact_qid:architect,suggested,False,True,54,69,,15,15,54,54
Q774306,chirurgien ou chirurgienne,https://www.wikidata.org/wiki/Q774306,Medicine / Health,Scientific knowledge,label_rule:chirurgien,suggested,False,True,50,55,,5,5,50,50
Q2566598,religieux ou religieuse catholique,https://www.wikidata.org/wiki/Q2566598,Religion / Theology,Intellectual systems,label_rule:religieux,suggested,False,True,50,52,,2,2,50,50
