wikidata_id,person_id,name,birth_year_values,birth_place_values,birth_scope_category,birth_place_labels
http://www.wikidata.org/entity/Q84607382,Q84607382,Anne Lefroy,1748,,no_birth_place_context,
http://www.wikidata.org/entity/Q4768674,Q4768674,Anne Murray,1755,,no_birth_place_context,
http://www.wikidata.org/entity/Q4768723,Q4768723,Anne Plumptre,1760,,no_birth_place_context,
http://www.wikidata.org/entity/Q90574932,Q90574932,Anne Thoynard de Jouy,1739,,no_birth_place_context,
http://www.wikidata.org/entity/Q17355648,Q17355648,Anne Woodrooffe,1766,,no_birth_place_context,
http://www.wikidata.org/entity/Q94754075,Q94754075,Anne d'Aubourg de La Bove Miremont,1735,,no_birth_place_context,
http://www.wikidata.org/entity/Q4768846,Q4768846,Anne-Philippine-Thérèse d'Yve,1738,,no_birth_place_context,
http://www.wikidata.org/entity/Q66750823,Q66750823,Annie Henry Christian,1738,,no_birth_place_context,
http://www.wikidata.org/entity/Q4770596,Q4770596,Anselm Bayly,1719,,no_birth_place_context,
http://www.wikidata.org/entity/Q4772548,Q4772548,Anthony Freston,1757,,no_birth_place_context,
http://www.wikidata.org/entity/Q4772654,Q4772654,Anthony Hall,1679,,no_birth_place_context,
http://www.wikidata.org/entity/Q4772662,Q4772662,Anthony Hammond,1758,,no_birth_place_context,
http://www.wikidata.org/entity/Q19325113,Q19325113,Anthony Le Texier,1736,,no_birth_place_context,
http://www.wikidata.org/entity/Q2177687,Q2177687,Anthony van der Woordt,1769,,no_birth_place_context,
http://www.wikidata.org/entity/Q60520590,Q60520590,Antoine Des Ventes de La Doue,1737,,no_birth_place_context,
http://www.wikidata.org/entity/Q55900847,Q55900847,Antoine Séreys,1755,,no_birth_place_context,
http://www.wikidata.org/entity/Q61482631,Q61482631,Antoine Vagnon,1767,,no_birth_place_context,
http://www.wikidata.org/entity/Q18916668,Q18916668,Antoine Wilhelmine von Thielau,1767,,no_birth_place_context,
http://www.wikidata.org/entity/Q16331226,Q16331226,Antoine de Byzance,1680,,no_birth_place_context,
http://www.wikidata.org/entity/Q55875444,Q55875444,Antoine-François Le Clerc,1757,,no_birth_place_context,
http://www.wikidata.org/entity/Q94867626,Q94867626,Anton Christian Hunnius,1764,,no_birth_place_context,
http://www.wikidata.org/entity/Q98912059,Q98912059,Anton Claus,1691,,no_birth_place_context,
http://www.wikidata.org/entity/Q112373050,Q112373050,Anton Fiala,1762,,no_birth_place_context,
http://www.wikidata.org/entity/Q94578737,Q94578737,Anton Maria Grandi,1761,,no_birth_place_context,
http://www.wikidata.org/entity/Q94618903,Q94618903,Anton Michieli-Vitturi,1752,,no_birth_place_context,
http://www.wikidata.org/entity/Q94506563,Q94506563,Anton Popławski,1739,,no_birth_place_context,
http://www.wikidata.org/entity/Q94759838,Q94759838,Anton Prokop,1721,,no_birth_place_context,
http://www.wikidata.org/entity/Q95227790,Q95227790,Anton Radwansky,1761,,no_birth_place_context,
http://www.wikidata.org/entity/Q94991021,Q94991021,Anton Thaddäus Miller,1743,,no_birth_place_context,
http://www.wikidata.org/entity/Q94506893,Q94506893,Anton Tochich,1758,,no_birth_place_context,
http://www.wikidata.org/entity/Q59715013,Q59715013,Antoni Czaki,1760,,no_birth_place_context,
http://www.wikidata.org/entity/Q98915558,Q98915558,Antonio Bianchi,1720,,no_birth_place_context,
http://www.wikidata.org/entity/Q108006766,Q108006766,Antonio Bortoli,1700,,no_birth_place_context,
http://www.wikidata.org/entity/Q61473876,Q61473876,Antonio Bovio Silvestri,1701,,no_birth_place_context,
http://www.wikidata.org/entity/Q61474056,Q61474056,Antonio Calergi,1701,,no_birth_place_context,
http://www.wikidata.org/entity/Q61481033,Q61481033,Antonio Padrecca,1701,,no_birth_place_context,
http://www.wikidata.org/entity/Q15637253,Q15637253,Antonio Sforza,1700,,no_birth_place_context,
http://www.wikidata.org/entity/Q15630156,Q15630156,Antonio Sonda,1771,,no_birth_place_context,
http://www.wikidata.org/entity/Q110214600,Q110214600,Antonio Tirabosco,1707,,no_birth_place_context,
http://www.wikidata.org/entity/Q17167592,Q17167592,Antonio Zanolini,1693,,no_birth_place_context,
http://www.wikidata.org/entity/Q25496346,Q25496346,Antun Kojović,1751,,no_birth_place_context,
http://www.wikidata.org/entity/Q4778580,Q4778580,Aodh Buí Mac Cruitín,1680,,no_birth_place_context,
http://www.wikidata.org/entity/Q55721489,Q55721489,Aquila Rose,1695,,no_birth_place_context,
http://www.wikidata.org/entity/Q16203154,Q16203154,Arabella Plantin,1700,,no_birth_place_context,
http://www.wikidata.org/entity/Q4786211,Q4786211,Archibald Bell,1755,,no_birth_place_context,
http://www.wikidata.org/entity/Q56006887,Q56006887,Archibald Kennedy,1685,,no_birth_place_context,
http://www.wikidata.org/entity/Q94401914,Q94401914,Archibald Maclaine Hooper,1775,,no_birth_place_context,
http://www.wikidata.org/entity/Q18729993,Q18729993,Archibald Maclaren,1755,,no_birth_place_context,
http://www.wikidata.org/entity/Q4786868,Q4786868,Archimandrite Kyprianos,1735,,no_birth_place_context,
http://www.wikidata.org/entity/Q12359539,Q12359539,Arien A,1700,,no_birth_place_context,
http://www.wikidata.org/entity/Q106794204,Q106794204,Arik Geshe Jampa Gelek Gyeltsen,1728,,no_birth_place_context,
http://www.wikidata.org/entity/Q16419896,Q16419896,Arnór Jónsson,1772,,no_birth_place_context,
http://www.wikidata.org/entity/Q71413118,Q71413118,Aron Westén,1737,,no_birth_place_context,
http://www.wikidata.org/entity/Q4796947,Q4796947,Art Mac Cumhaigh,1738,,no_birth_place_context,
http://www.wikidata.org/entity/Q121545019,Q121545019,Arthur Blackamore,1679,,no_birth_place_context,
http://www.wikidata.org/entity/Q26239752,Q26239752,Arvid Ehrenmalm,1720,,no_birth_place_context,
http://www.wikidata.org/entity/Q28750312,Q28750312,Asheq Esfahani,1700,,no_birth_place_context,
http://www.wikidata.org/entity/Q55896804,Q55896804,August Benoit Reyrier,1759,,no_birth_place_context,
http://www.wikidata.org/entity/Q95317696,Q95317696,August Christoph Meineke,1731,,no_birth_place_context,
http://www.wikidata.org/entity/Q94799339,Q94799339,August Cramer,1745,,no_birth_place_context,
http://www.wikidata.org/entity/Q55131089,Q55131089,August Friedemann Rühle v. Lilienstern,1744,,no_birth_place_context,
http://www.wikidata.org/entity/Q84418052,Q84418052,August Maurer,1769,,no_birth_place_context,
http://www.wikidata.org/entity/Q55860403,Q55860403,August Sadebeck,1770,,no_birth_place_context,
http://www.wikidata.org/entity/Q94940102,Q94940102,August Samuel Block,1771,,no_birth_place_context,
http://www.wikidata.org/entity/Q95124449,Q95124449,August Veit von Schittlersberg,1751,,no_birth_place_context,
http://www.wikidata.org/entity/Q55895639,Q55895639,August Wilhelm von Thümmel,1774,,no_birth_place_context,
http://www.wikidata.org/entity/Q110215555,Q110215555,Auguste Hus,1769,,no_birth_place_context,
http://www.wikidata.org/entity/Q110215018,Q110215018,Augustin Benoit Reynier,1759,,no_birth_place_context,
http://www.wikidata.org/entity/Q58484576,Q58484576,B. Walwyn,1750,,no_birth_place_context,
http://www.wikidata.org/entity/Q106795475,Q106795475,Ba Ling Shyab Drung Könchok Chö Pel,1762,,no_birth_place_context,
http://www.wikidata.org/entity/Q112459270,Q112459270,Balthasar Köberlin,1737,,no_birth_place_context,
http://www.wikidata.org/entity/Q4346747,Q4346747,Ban Nobutomo,1773,,no_birth_place_context,
http://www.wikidata.org/entity/Q13058915,Q13058915,Baneshwar Vidyalankar,1700,,no_birth_place_context,
http://www.wikidata.org/entity/Q4856300,Q4856300,Bankidas Asiya,1771,,no_birth_place_context,
http://www.wikidata.org/entity/Q52305776,Q52305776,Baptist Noel Turner,1739,,no_birth_place_context,
http://www.wikidata.org/entity/Q13156110,Q13156110,Bapusaheb Gaekwar,1773,,no_birth_place_context,
http://www.wikidata.org/entity/Q106787749,Q106787749,Bar La Tashi Gyatso,1714,,no_birth_place_context,
http://www.wikidata.org/entity/Q55225334,Q55225334,Barnaba da Caprile,1730,,no_birth_place_context,
http://www.wikidata.org/entity/Q110225435,Q110225435,Bartholomaeus Joachim Zinck,1718,,no_birth_place_context,
http://www.wikidata.org/entity/Q117323494,Q117323494,Barthélemi Marmont du Hautchamp,1682,,no_birth_place_context,
http://www.wikidata.org/entity/Q809511,Q809511,Bartolomeo Vitturi,1710,,no_birth_place_context,
http://www.wikidata.org/entity/Q139552516,Q139552516,Bell Plumptre,1761,,no_birth_place_context,
http://www.wikidata.org/entity/Q20732646,Q20732646,Ben Simon,1703,,no_birth_place_context,
http://www.wikidata.org/entity/Q56087707,Q56087707,Benedetto Del Bene,1749,,no_birth_place_context,
http://www.wikidata.org/entity/Q102283782,Q102283782,Benedetto Perotti,1775,,no_birth_place_context,
http://www.wikidata.org/entity/Q816963,Q816963,Benedikt Josef Maria von Koller,1767,,no_birth_place_context,
http://www.wikidata.org/entity/Q16420619,Q16420619,Benedikt Jónsson Gröndal,1762,,no_birth_place_context,
http://www.wikidata.org/entity/Q77868157,Q77868157,Benedikt Studer,1677,,no_birth_place_context,
http://www.wikidata.org/entity/Q55900629,Q55900629,Benedikt Viróg,1752,,no_birth_place_context,
http://www.wikidata.org/entity/Q4888248,Q4888248,Benjamin Bartlett,1714,,no_birth_place_context,
http://www.wikidata.org/entity/Q94852403,Q94852403,Benjamin Biehler,1693,,no_birth_place_context,
http://www.wikidata.org/entity/Q4888573,Q4888573,Benjamin Fawcett,1715,,no_birth_place_context,
http://www.wikidata.org/entity/Q4888593,Q4888593,Benjamin Flower,1755,,no_birth_place_context,
http://www.wikidata.org/entity/Q4888595,Q4888595,Benjamin Forster,1736,,no_birth_place_context,
http://www.wikidata.org/entity/Q18046439,Q18046439,Benjamin Grosvenor,1676,,no_birth_place_context,
http://www.wikidata.org/entity/Q4888950,Q4888950,Benjamin Law,1773,,no_birth_place_context,
http://www.wikidata.org/entity/Q51683362,Q51683362,Benjamin Pitts Capper,1770,,no_birth_place_context,
http://www.wikidata.org/entity/Q74721200,Q74721200,Benjamin Rhodes,1743,,no_birth_place_context,
http://www.wikidata.org/entity/Q18783579,Q18783579,Benjamin Shaw,1772,,no_birth_place_context,
http://www.wikidata.org/entity/Q120482627,Q120482627,Benjamin Whitson,1759,,no_birth_place_context,
http://www.wikidata.org/entity/Q4889623,Q4889623,Bennet Allen,1736,,no_birth_place_context,
http://www.wikidata.org/entity/Q4893796,Q4893796,Bernard of Bologna,1701,,no_birth_place_context,
http://www.wikidata.org/entity/Q61475169,Q61475169,Bernardino Dalla Porta,1701,,no_birth_place_context,
http://www.wikidata.org/entity/Q104693941,Q104693941,Bernardo António de Sousa,1758,,no_birth_place_context,
http://www.wikidata.org/entity/Q55225942,Q55225942,Bernardo Bozza,1734,,no_birth_place_context,
http://www.wikidata.org/entity/Q2274423,Q2274423,Bernardus Detert,1727,,no_birth_place_context,
http://www.wikidata.org/entity/Q95023127,Q95023127,Bernhard Benyák,1745,,no_birth_place_context,
http://www.wikidata.org/entity/Q54506626,Q54506626,Bernhard Gottlieb Becker,1751,,no_birth_place_context,
http://www.wikidata.org/entity/Q94918988,Q94918988,Bernhard Joseph Beichel,1767,,no_birth_place_context,
http://www.wikidata.org/entity/Q55912712,Q55912712,Bernhard Ostermeyer,1754,,no_birth_place_context,
http://www.wikidata.org/entity/Q55904431,Q55904431,Bernhard von Hohorst,1725,,no_birth_place_context,
http://www.wikidata.org/entity/Q60842949,Q60842949,Berthold Eichele,1753,,no_birth_place_context,
http://www.wikidata.org/entity/Q4895631,Q4895631,Bertie Greatheed,1759,,no_birth_place_context,
http://www.wikidata.org/entity/Q106865476,Q106865476,Bertrand Bajon,1739,,no_birth_place_context,
http://www.wikidata.org/entity/Q15724897,Q15724897,Bhakta Charana,1729,,no_birth_place_context,
http://www.wikidata.org/entity/Q61476305,Q61476305,Biagio Gigliotti,1701,,no_birth_place_context,
http://www.wikidata.org/entity/Q3962751,Q3962751,Björn Halldórsson,1724,,no_birth_place_context,
http://www.wikidata.org/entity/Q110887679,Q110887679,Blanchet de Pravieux,1702,,no_birth_place_context,
http://www.wikidata.org/entity/Q55903202,Q55903202,Blo-bzang-tshul-khrims,1740,,no_birth_place_context,
http://www.wikidata.org/entity/Q85975384,Q85975384,Bona Mihaljević,1742,,no_birth_place_context,
http://www.wikidata.org/entity/Q137274669,Q137274669,Bonaventura Božić,1693,,no_birth_place_context,
http://www.wikidata.org/entity/Q4947955,Q4947955,Boston King,1760,,no_birth_place_context,
http://www.wikidata.org/entity/Q106978322,Q106978322,Brasseya Allen,1762,,no_birth_place_context,
http://www.wikidata.org/entity/Q55720326,Q55720326,Bridget Richardson Fletcher,1726,,no_birth_place_context,
http://www.wikidata.org/entity/Q66898747,Q66898747,Bru Bret i López,1771,,no_birth_place_context,
http://www.wikidata.org/entity/Q10742773,Q10742773,Bui Huy Bich,1744,,no_birth_place_context,
http://www.wikidata.org/entity/Q26202750,Q26202750,Bunbunsha Kanikomaru,1770,,no_birth_place_context,
http://www.wikidata.org/entity/Q11667888,Q11667888,Bunkō Baba,1718,,no_birth_place_context,
http://www.wikidata.org/entity/Q106790561,Q106790561,Bé Ri Tutob Gyaltsen,1695,,no_birth_place_context,
http://www.wikidata.org/entity/Q124771552,Q124771552,Bāqir alḥusayny,1764,,no_birth_place_context,
http://www.wikidata.org/entity/Q121775399,Q121775399,Bāṅkidāsa,1771,,no_birth_place_context,
http://www.wikidata.org/entity/Q94888081,Q94888081,C. G. Grund,1742,,no_birth_place_context,
http://www.wikidata.org/entity/Q94527684,Q94527684,Cajetan Wanggo,1762,,no_birth_place_context,
http://www.wikidata.org/entity/Q5019215,Q5019215,Caleb Bingham,1757,,no_birth_place_context,
http://www.wikidata.org/entity/Q16859345,Q16859345,Caleb Jeacocke,1706,,no_birth_place_context,
http://www.wikidata.org/entity/Q5740235,Q5740235,Calixto Bustamante Carlos,1706,,no_birth_place_context,
http://www.wikidata.org/entity/Q61470123,Q61470123,Camillo Alessandri,1701,,no_birth_place_context,
http://www.wikidata.org/entity/Q55846782,Q55846782,Camillo Spreti,1743,,no_birth_place_context,
http://www.wikidata.org/entity/Q61476452,Q61476452,Camillo de Grassi,1771,,no_birth_place_context,
http://www.wikidata.org/entity/Q94577274,Q94577274,Camillus Hatzinger,1705,,no_birth_place_context,
http://www.wikidata.org/entity/Q5035223,Q5035223,Capel Berrow,1716,,no_birth_place_context,
http://www.wikidata.org/entity/Q4213189,Q4213189,Capra,1739,,no_birth_place_context,
http://www.wikidata.org/entity/Q94653175,Q94653175,Caraṇadāsa,1703,,no_birth_place_context,
http://www.wikidata.org/entity/Q112433047,Q112433047,Carl Anton Gruber von Grubenfels,1760,,no_birth_place_context,
http://www.wikidata.org/entity/Q94842827,Q94842827,Carl August de La Motte,1768,,no_birth_place_context,
http://www.wikidata.org/entity/Q94944843,Q94944843,Carl Benedikt Welle,1718,,no_birth_place_context,
http://www.wikidata.org/entity/Q94915064,Q94915064,Carl Christian Becher,1770,,no_birth_place_context,
http://www.wikidata.org/entity/Q55892182,Q55892182,Carl Christian Friedrich von Ferber,1761,,no_birth_place_context,
http://www.wikidata.org/entity/Q94876026,Q94876026,Carl Christian Herschel,1772,,no_birth_place_context,
http://www.wikidata.org/entity/Q907804,Q907804,Carl Dollenz,1703,,no_birth_place_context,
http://www.wikidata.org/entity/Q55851492,Q55851492,Carl Eugen Haug,1770,,no_birth_place_context,
http://www.wikidata.org/entity/Q102302762,Q102302762,Carl Gustaf von Holthusen,1749,,no_birth_place_context,
http://www.wikidata.org/entity/Q94897370,Q94897370,Carl Haase,1758,,no_birth_place_context,
http://www.wikidata.org/entity/Q112420327,Q112420327,Carl Heinrich Frentzel,1758,,no_birth_place_context,
http://www.wikidata.org/entity/Q55853653,Q55853653,Carl Heinrich Knebel,1726,,no_birth_place_context,
http://www.wikidata.org/entity/Q94835367,Q94835367,Carl Heinrich Seifried,1753,,no_birth_place_context,
http://www.wikidata.org/entity/Q55906583,Q55906583,Carl Isenflamm,1775,,no_birth_place_context,
http://www.wikidata.org/entity/Q56006996,Q56006996,Carl Johan Aminoff,1733,,no_birth_place_context,
http://www.wikidata.org/entity/Q116872738,Q116872738,Carl Johan Hertzenhjelm,1748,,no_birth_place_context,
http://www.wikidata.org/entity/Q108678433,Q108678433,Carl Johann Albrecht Meyer,1755,,no_birth_place_context,
http://www.wikidata.org/entity/Q52508786,Q52508786,Carl Klingenberg,1708,,no_birth_place_context,
http://www.wikidata.org/entity/Q55849146,Q55849146,Carl Ludolph Christoph Dedekind,1769,,no_birth_place_context,
http://www.wikidata.org/entity/Q125038396,Q125038396,Carl Pauli,1703,,no_birth_place_context,
http://www.wikidata.org/entity/Q111671438,Q111671438,Carl Robsahm,1735,,no_birth_place_context,
http://www.wikidata.org/entity/Q94860932,Q94860932,Carl Siegmund von Ziegesar,1730,,no_birth_place_context,
http://www.wikidata.org/entity/Q106828429,Q106828429,Carl Theodor von Uklanski,1771,,no_birth_place_context,
http://www.wikidata.org/entity/Q12951200,Q12951200,Carlo Casalis,1775,,no_birth_place_context,
http://www.wikidata.org/entity/Q55874969,Q55874969,Carlo Francesco Badini,1710,,no_birth_place_context,
http://www.wikidata.org/entity/Q87067417,Q87067417,Carlo Giacomo Natali,1730,,no_birth_place_context,
http://www.wikidata.org/entity/Q61476754,Q61476754,Carlo Innocenzo Isimbardi,1767,,no_birth_place_context,
http://www.wikidata.org/entity/Q113130982,Q113130982,Carlo Mantegazza,1750,,no_birth_place_context,
http://www.wikidata.org/entity/Q79202992,Q79202992,Carlo Michele Giulino,1723,,no_birth_place_context,
http://www.wikidata.org/entity/Q41617296,Q41617296,Carlo Noceti,1694,,no_birth_place_context,
http://www.wikidata.org/entity/Q18945138,Q18945138,Carlo Silvestri,1681,,no_birth_place_context,
http://www.wikidata.org/entity/Q18917318,Q18917318,Caroline Fox,1767,,no_birth_place_context,
http://www.wikidata.org/entity/Q55720907,Q55720907,Caroline Matilda Warren,1744,,no_birth_place_context,
http://www.wikidata.org/entity/Q61481715,Q61481715,Carolus Jacobus Romillus,1701,,no_birth_place_context,
http://www.wikidata.org/entity/Q95384982,Q95384982,Carolus Walhoffen,1706,,no_birth_place_context,
http://www.wikidata.org/entity/Q27449764,Q27449764,Caterina de San Marco,1747,,no_birth_place_context,
http://www.wikidata.org/entity/Q3777913,Q3777913,Cathal Buí Mac Giolla Ghunna,1680,,no_birth_place_context,
http://www.wikidata.org/entity/Q20031852,Q20031852,Catharina Rebecca Bilderdijk-Woesthoven,1763,,no_birth_place_context,
http://www.wikidata.org/entity/Q91869604,Q91869604,Catharine Ray,1731,,no_birth_place_context,
http://www.wikidata.org/entity/Q5052913,Q5052913,Catharine Selden,1775,,no_birth_place_context,
http://www.wikidata.org/entity/Q5052618,Q5052618,Catherine Cuthbertson,1775,,no_birth_place_context,
http://www.wikidata.org/entity/Q133820399,Q133820399,Catherine Dorothée de Saint-Pierre,1743,,no_birth_place_context,
http://www.wikidata.org/entity/Q19974201,Q19974201,Catherine Grey,1767,,no_birth_place_context,
http://www.wikidata.org/entity/Q5052741,Q5052741,Catherine Hutton,1756,,no_birth_place_context,
http://www.wikidata.org/entity/Q56179380,Q56179380,Catherine Jones,1773,,no_birth_place_context,
http://www.wikidata.org/entity/Q5052870,Q5052870,Catherine Payton Phillips,1727,,no_birth_place_context,
http://www.wikidata.org/entity/Q138318131,Q138318131,Catherine Waiblinger,1770,,no_birth_place_context,
http://www.wikidata.org/entity/Q13057817,Q13057817,Chandi Charan Munshi,1760,,no_birth_place_context,
http://www.wikidata.org/entity/Q106791409,Q106791409,Chang Lung Pandita Ngawang Lozang Tenpé Gyaltsen,1770,,no_birth_place_context,
http://www.wikidata.org/entity/Q55896365,Q55896365,Charles Adolfe Maurice Vattel,1756,,no_birth_place_context,
http://www.wikidata.org/entity/Q5075455,Q5075455,Charles Barton,1768,,no_birth_place_context,
http://www.wikidata.org/entity/Q74878784,Q74878784,Charles Basile Éloi Pigné,1770,,no_birth_place_context,
http://www.wikidata.org/entity/Q5075505,Q5075505,Charles Beckingham,1699,,no_birth_place_context,
http://www.wikidata.org/entity/Q94914465,Q94914465,Charles Dumolard-Bert,1709,,no_birth_place_context,
http://www.wikidata.org/entity/Q5077018,Q5077018,Charles Dunster,1750,,no_birth_place_context,
http://www.wikidata.org/entity/Q60522275,Q60522275,Charles Emily,1734,,no_birth_place_context,
http://www.wikidata.org/entity/Q5077617,Q5077617,Charles Fell,1687,,no_birth_place_context,
http://www.wikidata.org/entity/Q5077659,Q5077659,Charles Findlater,1754,,no_birth_place_context,
http://www.wikidata.org/entity/Q5079563,Q5079563,Charles Johnston,1768,,no_birth_place_context,
http://www.wikidata.org/entity/Q5079568,Q5079568,Charles Johnstone,1719,,no_birth_place_context,
http://www.wikidata.org/entity/Q17710985,Q17710985,Charles Lloyd,1766,,no_birth_place_context,
http://www.wikidata.org/entity/Q7526251,Q7526251,Charles Malet,1752,,no_birth_place_context,
http://www.wikidata.org/entity/Q5080757,Q5080757,Charles Mayo,1767,,no_birth_place_context,
http://www.wikidata.org/entity/Q5081503,Q5081503,Charles Parkin,1689,,no_birth_place_context,
http://www.wikidata.org/entity/Q72915845,Q72915845,Charles Parrott,1713,,no_birth_place_context,
http://www.wikidata.org/entity/Q97301824,Q97301824,Charles Sablier,1693,,no_birth_place_context,
http://www.wikidata.org/entity/Q5082455,Q5082455,Charles Shadwell,1692,,no_birth_place_context,
http://www.wikidata.org/entity/Q5083695,Q5083695,Charles Woodmason,1720,,no_birth_place_context,
http://www.wikidata.org/entity/Q2960607,Q2960607,Charles de La Rue,1684,,no_birth_place_context,
http://www.wikidata.org/entity/Q110225065,Q110225065,Charles-Jean de Combles,1735,,no_birth_place_context,
http://www.wikidata.org/entity/Q5085974,Q5085974,Charlotte Grove,1773,,no_birth_place_context,
http://www.wikidata.org/entity/Q81310448,Q81310448,Charlotte Sophie Sidonie Seidel,1743,,no_birth_place_context,
http://www.wikidata.org/entity/Q96332872,Q96332872,Charlotte Wilhelmine Amalie von Donop,1723,,no_birth_place_context,
http://www.wikidata.org/entity/Q94738102,Q94738102,Charlotte vom Schenck,1742,,no_birth_place_context,
http://www.wikidata.org/entity/Q5086343,Q5086343,Charlton Wollaston,1733,,no_birth_place_context,
http://www.wikidata.org/entity/Q112475968,Q112475968,Chikamatsu Tokuzō,1751,,no_birth_place_context,
http://www.wikidata.org/entity/Q106795314,Q106795314,Chime Gonpo,1755,,no_birth_place_context,
http://www.wikidata.org/entity/Q59850604,Q59850604,Chloe Spear,1767,,no_birth_place_context,
http://www.wikidata.org/entity/Q25673632,Q25673632,Choje Lingpa,1682,,no_birth_place_context,
http://www.wikidata.org/entity/Q106791084,Q106791084,Chok Lé Namgyal,1708,,no_birth_place_context,
http://www.wikidata.org/entity/Q95344837,Q95344837,Christian Adolf E. von Gersdorf,1773,,no_birth_place_context,
http://www.wikidata.org/entity/Q94834377,Q94834377,Christian August Arndt,1761,,no_birth_place_context,
http://www.wikidata.org/entity/Q94923036,Q94923036,Christian August Decker,1744,,no_birth_place_context,
http://www.wikidata.org/entity/Q111184013,Q111184013,Christian Carstairs,1763,,no_birth_place_context,
http://www.wikidata.org/entity/Q94901051,Q94901051,Christian Erhard Langhans,1750,,no_birth_place_context,
http://www.wikidata.org/entity/Q23561121,Q23561121,Christian Ernst Fidelinus,1700,,no_birth_place_context,
http://www.wikidata.org/entity/Q94923592,Q94923592,Christian Friedrich Gottlob Kühne,1768,,no_birth_place_context,
http://www.wikidata.org/entity/Q94900480,Q94900480,Christian Friedrich Unger,1731,,no_birth_place_context,
http://www.wikidata.org/entity/Q55892124,Q55892124,Christian Gottfried Hennig,1763,,no_birth_place_context,
http://www.wikidata.org/entity/Q112505278,Q112505278,Christian Gottlieb Tschirschnitz,1766,,no_birth_place_context,
http://www.wikidata.org/entity/Q55909813,Q55909813,Christian Gottlob Korb,1746,,no_birth_place_context,
http://www.wikidata.org/entity/Q95244879,Q95244879,Christian Jester,1724,,no_birth_place_context,
http://www.wikidata.org/entity/Q5109811,Q5109811,Christian Kølle,1736,,no_birth_place_context,
http://www.wikidata.org/entity/Q94877379,Q94877379,Christian Loeper,1743,,no_birth_place_context,
http://www.wikidata.org/entity/Q5109965,Q5109965,Christian Newcomer,1749,,no_birth_place_context,
http://www.wikidata.org/entity/Q72938690,Q72938690,Christian Ulrich von Ulmenstein,1764,,no_birth_place_context,
http://www.wikidata.org/entity/Q20017535,Q20017535,Christina Leonora de Neufville,1714,,no_birth_place_context,
http://www.wikidata.org/entity/Q23929257,Q23929257,Christoph Adam Jäger von Jägersberg,1684,,no_birth_place_context,
http://www.wikidata.org/entity/Q94892853,Q94892853,Christoph Bernhard Joseph Schücking,1753,,no_birth_place_context,
http://www.wikidata.org/entity/Q95297850,Q95297850,Christoph Carl Köllmer,1756,,no_birth_place_context,
http://www.wikidata.org/entity/Q55089567,Q55089567,Christoph Dietrich Georg Gerzimsky,1750,,no_birth_place_context,
http://www.wikidata.org/entity/Q55126807,Q55126807,Christoph Eusebius Suppius,1709,,no_birth_place_context,
http://www.wikidata.org/entity/Q55134177,Q55134177,Christoph Friedrich Sangerhausen,1740,,no_birth_place_context,
http://www.wikidata.org/entity/Q94894614,Q94894614,Christoph Friedrich Wittich,1757,,no_birth_place_context,
http://www.wikidata.org/entity/Q94944249,Q94944249,Christoph May,1757,,no_birth_place_context,
http://www.wikidata.org/entity/Q94895609,Q94895609,Christoph Zimmermann,1752,,no_birth_place_context,
http://www.wikidata.org/entity/Q52149288,Q52149288,Christophe Coudrette,1701,,no_birth_place_context,
http://www.wikidata.org/entity/Q113802177,Q113802177,Christopher Justus,1713,,no_birth_place_context,
http://www.wikidata.org/entity/Q5113260,Q5113260,Christopher Sower,1721,,no_birth_place_context,
http://www.wikidata.org/entity/Q16859297,Q16859297,Christopher Temple Emmet,1761,,no_birth_place_context,
http://www.wikidata.org/entity/Q106791587,Q106791587,Chögyal Ngakgi Wangpo,1740,,no_birth_place_context,
http://www.wikidata.org/entity/Q55903955,Q55903955,Claude François Constantin de Magny,1692,,no_birth_place_context,
http://www.wikidata.org/entity/Q26884344,Q26884344,Claude François Maradan,1762,,no_birth_place_context,
http://www.wikidata.org/entity/Q97064316,Q97064316,Claude Marie Giraud,1711,,no_birth_place_context,
http://www.wikidata.org/entity/Q123745433,Q123745433,Claude-Marc-Antoine Varenne de Beost,1722,,no_birth_place_context,
http://www.wikidata.org/entity/Q106772388,Q106772388,Claudio Nicolà Stampa,1724,,no_birth_place_context,
http://www.wikidata.org/entity/Q55857739,Q55857739,Clemens Ritter von Neumayr,1766,,no_birth_place_context,
http://www.wikidata.org/entity/Q94506059,Q94506059,Clement Kostka Herka,1700,,no_birth_place_context,
http://www.wikidata.org/entity/Q5148122,Q5148122,Colonel Frederick,1725,,no_birth_place_context,
http://www.wikidata.org/entity/Q72866450,Q72866450,Constantine Barber,1714,,no_birth_place_context,
http://www.wikidata.org/entity/Q97065216,Q97065216,Cornelio Pepoli,1708,,no_birth_place_context,
http://www.wikidata.org/entity/Q5171239,Q5171239,Cornelis Loosjes,1723,,no_birth_place_context,
http://www.wikidata.org/entity/Q15874071,Q15874071,Cornelius Rogge,1761,,no_birth_place_context,
http://www.wikidata.org/entity/Q116190980,Q116190980,Cornelius van Santvoord,1686,,no_birth_place_context,
http://www.wikidata.org/entity/Q61902872,Q61902872,Cristoforo Boccella,1745,,no_birth_place_context,
http://www.wikidata.org/entity/Q18604253,Q18604253,Cristoforo Tentori,1745,,no_birth_place_context,
http://www.wikidata.org/entity/Q5200775,Q5200775,Cyril Jackson,1746,,no_birth_place_context,
http://www.wikidata.org/entity/Q99033905,Q99033905,Cäcilie von Werthern,1773,,no_birth_place_context,
