wikidata_id,person_id,name,candidate_affiliation_count,best_candidate_affiliation,top_candidate_affiliations,top_supporting_evidence_count,second_supporting_evidence_count,top_candidate_tie_count,available_mapped_evidence_count,total_evidence_fields,top_score_over_total_fields,top_score_over_available_fields,score_formula,available_score_formula
http://www.wikidata.org/entity/Q114252,Q114252,Wilhelm Lebrecht Götzinger,2,Germany,Germany,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q114260,Q114260,Paul Weidmann,3,German,German,3,2,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q11427639,Q11427639,Hotta Masaatsu,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q11429425,Q11429425,Sumie Buzen,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q11431079,Q11431079,Taga'an Fūritsu,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q114345059,Q114345059,Pierre-Joseph Arthuys,1,France,France,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q114358249,Q114358249,Sébastien Joseph Antoine Cupis de Camargo,1,Low Countries,Low Countries,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q11436796,Q11436796,Ōemaru,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q11437067,Q11437067,Ōkawara Kamebumi,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q114390004,Q114390004,Nicola Giuvo,1,Italian,Italian,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q114493,Q114493,Johann Karl Wezel,2,German,German,5,3,1,5,8,0.625,1.0,5 / 8,5 / 5
http://www.wikidata.org/entity/Q114520,Q114520,Nannette Streicher,3,German,German,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q114565942,Q114565942,Nicolò Marinì,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q114566986,Q114566986,Agatino Sozzi,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q114567003,Q114567003,Ignazio Scimonelli,1,Italian,Italian,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q11465203,Q11465203,Ozaki Yasuyoshi,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q11469499,Q11469499,Santō Kyōzan,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q114740,Q114740,Johann Philipp Neumann,5,,Austrian/Habsburg | German | Germany,3,1,3,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q114742344,Q114742344,Brynolph Hallborg,1,Swedish,Swedish,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q114759,Q114759,Aloysius Bach,3,Polish,Polish,3,1,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q11483466,Q11483466,Tōsaku Hezutsu,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q1148453,Q1148453,George Ballard,1,British,British,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q114871947,Q114871947,Eulalie Roucher,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q114932,Q114932,Johann Balthasar von Antesperg,3,,German | Germany,2,1,2,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q11494930,Q11494930,Kan'watei Onitake,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q11494990,Q11494990,Rikunyo,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q1149844,Q1149844,Câbî Ömer Efendi,2,Ottoman,Ottoman,4,1,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q1151022,Q1151022,Cölestin Kowalewski,4,,German | Germany,2,1,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q11510645,Q11510645,Hino Sukenori,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q11513627,Q11513627,Kasuga Masayasu,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q115158,Q115158,Gottfried Prehauser,3,German,German,3,2,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q115190805,Q115190805,Johann Fidalcke,3,,German | Germany | Polish,3,0,3,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q1152092,Q1152092,Saverio Bettinelli,4,Italian,Italian,4,2,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q1152363,Q1152363,Bernardo De Dominici,1,Italian,Italian,5,0,1,5,8,0.625,1.0,5 / 8,5 / 5
http://www.wikidata.org/entity/Q115256325,Q115256325,Thomas Johnson,1,Anglophone,Anglophone,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q1152842,Q1152842,Andrea Leone Tottola,1,Italian,Italian,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q11535411,Q11535411,Lauritz Beich,1,Danish,Danish,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q11538030,Q11538030,Sakuragawa Jihinari,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q115390916,Q115390916,Thomas Wildman,1,Anglophone,Anglophone,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q115397846,Q115397846,Francisco de Barreda y Acebedo,1,Spanish,Spanish,4,0,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q115494871,Q115494871,Tomás Antonio Álvarez Baena,1,Spanish,Spanish,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q115543650,Q115543650,Wilhelm Friedrich Gercken,3,Germany,Germany,4,1,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q1155621,Q1155621,Thì Nhậm Ngô,1,China,China,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q115588,Q115588,Johann Jakob Bodmer,3,Swiss,Swiss,4,2,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q11567125,Q11567125,Taigi,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q11567206,Q11567206,Utei Enba,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q115686917,Q115686917,Anna Renata Breyne,3,,German | Germany | Polish,3,0,3,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q11573104,Q11573104,Wang Chang,1,China,China,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q115738,Q115738,Suzanne Curchod,2,Swiss,Swiss,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q115738865,Q115738865,Marie Sophie von Hopfgarten,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q115738883,Q115738883,Maria Christine Koch,1,Germany,Germany,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q115762043,Q115762043,Carl Fredrik Pereswetoff-Morath,4,Swedish,Swedish,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q115766298,Q115766298,Johannes Verhoek,4,Dutch,Dutch,4,3,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q115790064,Q115790064,Francesco Saverio Massari,1,Italian,Italian,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q115793951,Q115793951,Pehr Adolf Ahlbom,1,Swedish,Swedish,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q115822,Q115822,Johann David Wyss,2,Swiss,Swiss,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q115832842,Q115832842,Petrus Josephus Deré,1,Low Countries,Low Countries,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q11585613,Q11585613,Ishizaki Yushi,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q115862192,Q115862192,Nathaniel John Hollingworth,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q115878,Q115878,Johann Georg Zimmermann,3,,German | Swiss,2,1,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q115906,Q115906,Pierre Victor de Besenval de Brünstatt,3,,France | Swiss,2,1,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q115937511,Q115937511,Marie Jeanne Desroches,1,France,France,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q11593883,Q11593883,Kyūsuke Fukumori,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q115956207,Q115956207,Fredrik Nettelbladt,1,Swedish,Swedish,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q11596253,Q11596253,Cheng Yaotian,1,China,China,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q11597787,Q11597787,Tachihara Suiken,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q115986,Q115986,Melchiorre Gioia,3,Italian,Italian,3,1,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q1160058,Q1160058,József Láczai Szabó,1,Hungarian,Hungarian,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q116006385,Q116006385,Carlos de São Francisco,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q116032,Q116032,Johannes von Müller,4,,French | German | Swiss,2,1,3,5,8,0.25,0.4,2 / 8,2 / 5
http://www.wikidata.org/entity/Q1160332,Q1160332,Daniel Christoph Reidenitz,3,,German | Germany,2,1,2,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q116036,Q116036,Johann Georg Sulzer,4,German,German,4,2,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q1160374,Q1160374,János Lázár,3,Hungarian,Hungarian,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q116060802,Q116060802,Raimondo Valle,1,Italian,Italian,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q11610448,Q11610448,Weng Fanggang,1,China,China,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q116152128,Q116152128,Nityānanda,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q1161547,Q1161547,Peter Madáč,2,Slovak,Slovak,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1161688,Q1161688,Ján Baltazár Magin,2,Slovak,Slovak,3,2,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q116180674,Q116180674,Antoine Théodore Chevignard de La Pallue,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q11618719,Q11618719,Arakida Reijo,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q116190508,Q116190508,Frederick van Horne,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q116190980,Q116190980,Cornelius van Santvoord,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q11619264,Q11619264,Sensuke Suga,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q11621111,Q11621111,Dong Xun,1,China,China,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q116241531,Q116241531,Wilhelm Christian Gotthelf von Feldner,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q1162423,Q1162423,Daniel Runge,3,Germany,Germany,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1162542,Q1162542,Daniel Schiebeler,3,German,German,4,2,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q116255,Q116255,Petrus Vander Borcht,1,Low Countries,Low Countries,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q116257820,Q116257820,Tilman-Guillaume Backhuysen,3,,Dutch | Low Countries,2,1,2,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q1162787,Q1162787,Daniel Stoppe,3,Polish,Polish,2,1,1,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q1162798,Q1162798,Daniel Strähler,2,,German | Germany,3,0,2,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1162958,Q1162958,Daniel Wilhelm Triller,2,,German | Germany,3,0,2,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q11631550,Q11631550,Seisetsu Shucho,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q116318505,Q116318505,Mirza Muslim Qudsi,4,,Ottoman | Russian,2,1,2,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q11633084,Q11633084,Tani Sogai,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q1163370,Q1163370,József Maholányi,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q11638441,Q11638441,Chikamatsu Hanji,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q11639699,Q11639699,Hayami Shungyōsai,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q116451759,Q116451759,Erik Zettersten,1,Swedish,Swedish,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q116485173,Q116485173,Q116485173,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q11649058,Q11649058,Suzuki Bokushi,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q116505319,Q116505319,Choha,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q116507807,Q116507807,Atsujin,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q116615855,Q116615855,Q116615855,2,Ottoman,Ottoman,3,1,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q116615858,Q116615858,Arapzade Mehmed Arif Efendi,2,Ottoman,Ottoman,3,1,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q116615866,Q116615866,Şeyhülislam Feyzullah Efendi,3,Ottoman,Ottoman,5,1,1,5,8,0.625,1.0,5 / 8,5 / 5
http://www.wikidata.org/entity/Q116615927,Q116615927,İmam Mehmed Efendi,3,Ottoman,Ottoman,4,1,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q116615932,Q116615932,Damadzade Feyzullah Efendi,2,Ottoman,Ottoman,5,1,1,5,8,0.625,1.0,5 / 8,5 / 5
http://www.wikidata.org/entity/Q116616175,Q116616175,Ramiz Abdullah Pasha,2,Ottoman,Ottoman,3,1,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q11667888,Q11667888,Bunkō Baba,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q11668682,Q11668682,Takai Kitō,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q116687710,Q116687710,Sébastien-Marie-Mathurin Gazon-Dourxigné,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q116704108,Q116704108,Matthias Bode,4,Dutch,Dutch,4,3,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q116704449,Q116704449,Charles Compan,2,,France | French,1,0,2,2,8,0.125,0.5,1 / 8,1 / 2
http://www.wikidata.org/entity/Q116705794,Q116705794,Jacob Elias,4,Dutch,Dutch,4,2,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q116755174,Q116755174,Rachel Charlotte Biggs,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q116769332,Q116769332,Jean Louis Le Cointe,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q11677231,Q11677231,Shikatsube no Magao,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q116773,Q116773,Julie Bondeli,2,Swiss,Swiss,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q116778,Q116778,Charles Victor de Bonstetten,4,Swiss,Swiss,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q11681951,Q11681951,Francisco de Zamora,1,Spanish,Spanish,4,0,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q116833450,Q116833450,Alina Deldir,3,,British | France | South Asian,1,0,3,2,8,0.125,0.5,1 / 8,1 / 2
http://www.wikidata.org/entity/Q11684459,Q11684459,Bartłomiej Kamieński,3,Polish,Polish,2,1,1,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q11685097,Q11685097,Q11685097,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q11685204,Q11685204,John Home,2,British,British,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q116855340,Q116855340,Mlle Motte,2,,France | French,1,0,2,2,8,0.125,0.5,1 / 8,1 / 2
http://www.wikidata.org/entity/Q11685876,Q11685876,José Joaquín Queipo de Llano y Quiñones Pimentel,1,Spanish,Spanish,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q11686218,Q11686218,José Villaverde Fernández,1,Spanish,Spanish,4,0,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q11686452,Q11686452,Juan Fernández de Rojas,1,Spanish,Spanish,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q116870,Q116870,Jean Louis Delolme,3,Swiss,Swiss,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q116872738,Q116872738,Carl Johan Hertzenhjelm,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q116883140,Q116883140,Filippo de Fortis,1,Italian,Italian,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q116884404,Q116884404,Saverio De Rinaldis,1,Italian,Italian,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q116945299,Q116945299,Jean Baptiste Stanislas de Saint Mihiel,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q116948426,Q116948426,Paolo Bernardi,1,Italian,Italian,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q1169592,Q1169592,Alphonse de Beauchamp,2,,France | French,2,0,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q116965006,Q116965006,Anton Maria Vannucchi,2,Italian,Italian,5,1,1,5,8,0.625,1.0,5 / 8,5 / 5
http://www.wikidata.org/entity/Q116975202,Q116975202,G. G. Hilseling,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q11697723,Q11697723,Faustinas Cecerskis,2,Polish,Polish,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q116998425,Q116998425,John Hynes,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q117075,Q117075,Marie Huber,3,,France | Swiss,2,1,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q11711229,Q11711229,Ignacy Kanty Herka,1,Polish,Polish,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q11711249,Q11711249,Ignacy Lachnicki,1,Polish,Polish,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q11711355,Q11711355,Ignacy Tański,3,Polish,Polish,7,1,1,7,8,0.875,1.0,7 / 8,7 / 7
http://www.wikidata.org/entity/Q11715326,Q11715326,Jacek Idzi Przybylski,6,Polish,Polish,4,2,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q11715339,Q11715339,Jacek Jezierski,1,Polish,Polish,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q11716349,Q11716349,Jakub Adamczewski,4,,Germany | Polish,2,1,2,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q11716487,Q11716487,Jakub Kossakowski,1,Polish,Polish,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q11716610,Q11716610,Jakub Szymkiewicz,5,Lithuanian,Lithuanian,2,1,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q11716921,Q11716921,Jan Ancuta,1,Polish,Polish,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q11717009,Q11717009,Jan Baudouin de Courtenay,3,Polish,Polish,3,2,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q11717341,Q11717341,Jan Drozdowski,3,Polish,Polish,3,1,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q11717436,Q11717436,Jan Ferdynand Nax,4,Polish,Polish,4,2,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q11717567,Q11717567,Jan Gorczyczewski,4,Polish,Polish,4,1,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q11718513,Q11718513,Jan Nepomucen Małachowski,5,Polish,Polish,3,1,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q11719280,Q11719280,Traugott Bartelmus,4,Polish,Polish,2,1,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q11720531,Q11720531,Janusz Tomasz Czetwertyński-Światopełk,2,,Polish | Ukrainian,2,0,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q117222,Q117222,Johann Rudolph Schellenberg,2,Swiss,Swiss,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q11724921,Q11724921,Georg Christoph Pisanski,4,,German | Germany,2,1,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q11727328,Q11727328,Joachim Otto Zygmunt Kalnassy,1,Polish,Polish,4,0,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q117280816,Q117280816,André Tappin,1,France,France,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q11728195,Q11728195,Jonathan Odell,1,Anglophone,Anglophone,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q1172891,Q1172891,Giovanni Battista Locatelli,4,,Austrian/Habsburg | Italian | Russian | Spanish,1,0,4,2,8,0.125,0.5,1 / 8,1 / 2
http://www.wikidata.org/entity/Q11728993,Q11728993,Julian Antonowicz,3,Polish,Polish,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q11729470,Q11729470,Juraj Rohoň,2,Slovak,Slovak,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q11729934,Q11729934,Józef Bielawski,3,Polish,Polish,3,1,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q11730162,Q11730162,Józef Epifani Minasowicz,3,Polish,Polish,4,3,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q117303769,Q117303769,Morali Seyyed Ali Effendi,2,Ottoman,Ottoman,3,1,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q11730549,Q11730549,Józef Koblański,1,Polish,Polish,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q11730829,Q11730829,Józef Lipiński,4,,Polish | Russian,2,1,2,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q11730870,Q11730870,Józef Maissonevue,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q117313574,Q117313574,Georgius van Zonhoven,2,Dutch,Dutch,4,3,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q11731486,Q11731486,Józef Szymanowski,3,Polish,Polish,4,1,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q11731548,Q11731548,Józef Tuławski,3,Polish,Polish,4,1,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q117323494,Q117323494,Barthélemi Marmont du Hautchamp,1,French,French,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q11736771,Q11736771,Q11736771,1,Polish,Polish,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q11736993,Q11736993,Katarzyna Kossakowska,5,Polish,Polish,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q11737001,Q11737001,Katarzyna Kuropatnicka,3,Polish,Polish,3,1,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q11738021,Q11738021,Kazimierz Kontrym,2,,Polish | Russian,2,0,2,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q11738429,Q11738429,Kazimierz Ustrzycki,1,Polish,Polish,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q11739195,Q11739195,Kilian Kazenberger,1,Germany,Germany,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q11742825,Q11742825,Konstancja Biernacka,1,Polish,Polish,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q11742826,Q11742826,Konstancja Benislawska,2,Polish,Polish,4,1,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q11742986,Q11742986,Konstanty Tymieniecki,1,Polish,Polish,4,0,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q1174403,Q1174403,David Fassmann,3,Germany,Germany,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q1174451,Q1174451,David Franko Mendes,5,Dutch,Dutch,5,2,1,5,8,0.625,1.0,5 / 8,5 / 5
