wikidata_id,person_id,name,birth_year,slice_id,review_group,has_any_slice_evidence,has_citizenship_evidence,has_place_context_evidence,has_birth_place_context_evidence,citizenship_match_ids,citizenship_match_labels,place_context_match_ids,place_context_match_labels,birth_place_context_match_ids,birth_place_context_match_labels,matched_place_roles,legacy_french_seed_member
http://www.wikidata.org/entity/Q55902364,Q55902364,Marten Westerman,1775,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place | death_place | work_location,False
http://www.wikidata.org/entity/Q3295226,Q3295226,Martial Aubertin,1775,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,birth_place | death_place,True
http://www.wikidata.org/entity/Q591429,Q591429,Martin Duhalde,1746,france,France,True,True,True,True,Q142,France,Q142,France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q55901393,Q55901393,Martin Joseph Haller,1770,france,France,True,False,True,False,,,Q142 | Q71084,France | French First Republic,,,death_place,False
http://www.wikidata.org/entity/Q3850125,Q3850125,Martino Piaggio,1774,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place | death_place,False
http://www.wikidata.org/entity/Q926616,Q926616,Martinès de Pasqually,1727,france,France,True,True,True,True,Q142,France,Q142,France,Q142,France,birth_place,True
http://www.wikidata.org/entity/Q15407001,Q15407001,Mary Gay,1765,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,birth_place | death_place,True
http://www.wikidata.org/entity/Q101638,Q101638,Mary Wollstonecraft,1759,france,France,True,False,True,False,,,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,residence,True
http://www.wikidata.org/entity/Q18576718,Q18576718,Mary de Bode,1747,france,France,True,True,False,False,Q142,France,,,,,,True
http://www.wikidata.org/entity/Q110701276,Q110701276,María Francisca Irene de Navia y Bellet,1726,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place,True
http://www.wikidata.org/entity/Q42715839,Q42715839,Masius Johann Feldmann,1762,france,France,True,False,True,False,,,Q142 | Q71084,France | French First Republic,,,death_place,False
http://www.wikidata.org/entity/Q3297796,Q3297796,Masson de Morvillers,1740,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q11936190,Q11936190,Mateu Lluís Símon i Delitala,1761,france,France,True,False,True,False,,,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,death_place,False
http://www.wikidata.org/entity/Q3298629,Q3298629,Mathieu Anibert,1742,france,France,True,True,True,True,Q142,France,Q142,France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q1381920,Q1381920,Mathieu Dumas,1753,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place | work_location,True
http://www.wikidata.org/entity/Q132395043,Q132395043,Mathieu Puget de Saint-Pierre,1727,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place,False
http://www.wikidata.org/entity/Q3298617,Q3298617,Mathieu-François Pidansat de Mairobert,1727,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q3298614,Q3298614,Mathieu-Guillaume-Thérèse Villenave,1762,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place | work_location,True
http://www.wikidata.org/entity/Q42762887,Q42762887,Mathieu-Jean-Baptiste Nioche de Tournay,1767,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q94907839,Q94907839,Mathurin Germain Le Forestier,1697,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place | death_place,False
http://www.wikidata.org/entity/Q3299001,Q3299001,Mathurin-Joseph Boullault,1772,france,France,True,True,True,True,Q142,France,Q142 | Q70972,France | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q18758533,Q18758533,Matteo Borsa,1751,france,France,True,False,True,True,,,Q58296,First French Empire,Q58296,First French Empire,birth_place | death_place,False
http://www.wikidata.org/entity/Q55226871,Q55226871,Matteo Dandolo,1741,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place,False
http://www.wikidata.org/entity/Q11771617,Q11771617,Matteo Franzoni,1682,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place | death_place,False
http://www.wikidata.org/entity/Q99661736,Q99661736,Mattheus Brouërius van Nidek,1677,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place,False
http://www.wikidata.org/entity/Q55874116,Q55874116,Matthias Andreas Alardus,1715,france,France,True,False,True,False,,,Q142 | Q71084,France | French First Republic,,,death_place,False
http://www.wikidata.org/entity/Q116704108,Q116704108,Matthias Bode,1679,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place | death_place | work_location,False
http://www.wikidata.org/entity/Q77338,Q77338,Matthias Claudius,1740,france,France,True,False,True,False,,,Q142 | Q71084,France | French First Republic,,,death_place,False
http://www.wikidata.org/entity/Q95635821,Q95635821,Matthias Georg Lambrecht,1748,france,France,True,False,True,True,,,Q142 | Q71084,France | French First Republic,Q142 | Q71084,France | French First Republic,birth_place,False
http://www.wikidata.org/entity/Q1614331,Q1614331,Matthias Geuns,1735,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place | death_place,False
http://www.wikidata.org/entity/Q101108,Q101108,Matthias Jorissen,1739,france,France,True,False,True,False,,,Q142 | Q71084,France | French First Republic,,,death_place,False
http://www.wikidata.org/entity/Q3299872,Q3299872,Matthieu Chiniac de La Bastide,1739,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q1891239,Q1891239,Matthijs Siegenbeek,1774,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place,False
http://www.wikidata.org/entity/Q20979975,Q20979975,Matthäus Arnold Wilckens,1704,france,France,True,False,True,True,,,Q142 | Q71084,France | French First Republic,Q142 | Q71084,France | French First Republic,birth_place | death_place,False
http://www.wikidata.org/entity/Q94932464,Q94932464,Matthäus Daniel Aldenrath,1745,france,France,True,False,True,True,,,Q142 | Q71084,France | French First Republic,Q142 | Q71084,France | French First Republic,birth_place,False
http://www.wikidata.org/entity/Q27978776,Q27978776,Mattia Verazi,1730,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place,False
http://www.wikidata.org/entity/Q3247796,Q3247796,Maurice Detten,1767,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place,False
http://www.wikidata.org/entity/Q76723,Q76723,Maurice de Saxe,1696,france,France,True,True,True,False,Q142,France,Q142,France,,,death_place,True
http://www.wikidata.org/entity/Q60029272,Q60029272,Maurice-Élisabeth de Lavergne de Tressan,1749,france,France,True,True,False,False,Q142,France,,,,,,False
http://www.wikidata.org/entity/Q3301648,Q3301648,Maurin de Pompigny,1766,france,France,True,True,True,False,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,death_place,False
http://www.wikidata.org/entity/Q23901734,Q23901734,Max Raoul,1770,france,France,True,True,True,False,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,death_place,False
http://www.wikidata.org/entity/Q19896115,Q19896115,Maxime de Redon,1750,france,France,True,True,True,True,Q142,France,Q142,France,Q142,France,birth_place,True
http://www.wikidata.org/entity/Q1913924,Q1913924,Maximilian Blaimhofer,1759,france,France,True,False,True,False,,,Q142,France,,,death_place,False
http://www.wikidata.org/entity/Q113253,Q113253,Maximiliane von La Roche,1756,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place,False
http://www.wikidata.org/entity/Q1914199,Q1914199,Maximilien Henri Saint-Simon,1720,france,France,True,True,True,False,Q142,France,Q142,France,,,death_place,False
http://www.wikidata.org/entity/Q18398730,Q18398730,Maximilien-Marie Harel,1749,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place | work_location,True
http://www.wikidata.org/entity/Q3302963,Q3302963,Mayeur de Saint-Paul,1758,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,birth_place | death_place,True
http://www.wikidata.org/entity/Q24255657,Q24255657,Melchior Gelabert,1709,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place | death_place,False
http://www.wikidata.org/entity/Q7002198,Q7002198,Melchiorre Missirini,1773,france,France,True,False,True,False,,,Q142,France,,,death_place,False
http://www.wikidata.org/entity/Q3133071,Q3133071,Mezzomorto Hüseyin Pacha,1700,france,France,True,False,True,False,,,Q142,France,,,residence,False
http://www.wikidata.org/entity/Q99004,Q99004,Michael Richey,1678,france,France,True,False,True,True,,,Q142 | Q71084,France | French First Republic,Q142 | Q71084,France | French First Republic,birth_place | death_place,False
http://www.wikidata.org/entity/Q3308872,Q3308872,Michel Ange Mangourit,1752,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q15523817,Q15523817,Michel Dieulafoy,1762,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q3309518,Q3309518,Michel Duboullay,1700,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,birth_place | death_place,True
http://www.wikidata.org/entity/Q41795958,Q41795958,Michel Guyot de Merville,1696,france,France,True,True,True,True,Q142,France,Q142 | Q70972,France | Kingdom of France,Q142 | Q70972,France | Kingdom of France,birth_place | death_place,True
http://www.wikidata.org/entity/Q3310534,Q3310534,Michel Paul Guy de Chabanon,1730,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084 | Q861551,First French Empire | France | French First Republic | July Monarchy | Kingdom of France,Q142 | Q861551,France | July Monarchy,birth_place | death_place,True
http://www.wikidata.org/entity/Q110178102,Q110178102,Michel Portelance,1732,france,France,True,False,True,True,,,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,birth_place,False
http://www.wikidata.org/entity/Q55874292,Q55874292,Michel Procope-Couteaux,1684,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,birth_place | death_place,True
http://www.wikidata.org/entity/Q3311139,Q3311139,Michel de Bonneval,1750,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q55025770,Q55025770,Michel de Cubières,1752,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q29352578,Q29352578,Michel-Ange Marin,1697,france,France,True,True,True,True,Q142,France,Q142 | Q70972,France | Kingdom of France,Q142 | Q70972,France | Kingdom of France,birth_place,True
http://www.wikidata.org/entity/Q367243,Q367243,Michel-Jean Sedaine,1719,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,birth_place | death_place,True
http://www.wikidata.org/entity/Q19630854,Q19630854,Michel-Joseph Gentil de Chavagnac,1769,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,birth_place | death_place,True
http://www.wikidata.org/entity/Q18197774,Q18197774,Michel-Joseph-Pierre Picot,1770,france,France,True,True,True,True,Q142,France,Q142,France,Q142,France,birth_place,True
http://www.wikidata.org/entity/Q19471793,Q19471793,Michelangelo Monti,1749,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place,False
http://www.wikidata.org/entity/Q50359253,Q50359253,Michele Mallio,1756,france,France,True,False,True,False,,,Q142,France,,,death_place,False
http://www.wikidata.org/entity/Q107395085,Q107395085,Michiel de Roode,1685,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place | death_place,False
http://www.wikidata.org/entity/Q104798905,Q104798905,Miho Sorkočević,1739,france,France,True,False,True,False,,,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,death_place,False
http://www.wikidata.org/entity/Q42961891,Q42961891,Miquel Dòria,1737,france,France,True,False,True,False,,,Q142,France,,,death_place,False
http://www.wikidata.org/entity/Q116855340,Q116855340,Mlle Motte,1760,france,France,True,True,False,False,Q142,France,,,,,,False
http://www.wikidata.org/entity/Q109482344,Q109482344,Mlle Vauvilliers,1702,france,France,True,True,False,False,Q142,France,,,,,,False
http://www.wikidata.org/entity/Q136105295,Q136105295,Mlle d’Alès de Corbet,1702,france,France,True,True,True,True,Q142,France,Q142,France,Q142,France,birth_place,True
http://www.wikidata.org/entity/Q136769705,Q136769705,Mme G. Houdin,1702,france,France,True,True,False,False,Q142,France,,,,,,False
http://www.wikidata.org/entity/Q3317473,Q3317473,"Mme Joseph, née Cossard",1750,france,France,True,True,False,False,Q142,France,,,,,,False
http://www.wikidata.org/entity/Q15967269,Q15967269,Mme de Beaumer,1720,france,France,True,True,False,False,Q142,France,,,,,,False
http://www.wikidata.org/entity/Q136289006,Q136289006,Mme de Courcy,1702,france,France,True,True,False,False,Q70972,Kingdom of France,,,,,,False
http://www.wikidata.org/entity/Q15975,Q15975,Montesquieu,1689,france,France,True,True,True,True,Q70972,Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q1089209,Q1089209,Monvel,1745,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q70972,France | Kingdom of France,birth_place | death_place,True
http://www.wikidata.org/entity/Q107628086,Q107628086,Moses Hirsch Glogau,1760,france,France,True,False,True,True,,,Q142 | Q71084,France | French First Republic,Q142 | Q71084,France | French First Republic,birth_place | death_place,False
http://www.wikidata.org/entity/Q94860418,Q94860418,Moses Wessely,1737,france,France,True,False,True,False,,,Q142 | Q71084,France | French First Republic,,,death_place,False
http://www.wikidata.org/entity/Q49689989,Q49689989,Moïse Ensheim,1751,france,France,True,True,True,True,Q142,France,Q142 | Q70972,France | Kingdom of France,Q142 | Q70972,France | Kingdom of France,birth_place | death_place,True
http://www.wikidata.org/entity/Q89139992,Q89139992,Mélanie de Boileau,1772,france,France,True,True,True,True,Q142,France,Q142 | Q70972,France | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q6811387,Q6811387,Mélanie de Salignac,1744,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q97689634,Q97689634,N. Bourgueil,1763,france,France,True,True,False,False,Q142,France,,,,,,False
http://www.wikidata.org/entity/Q112431015,Q112431015,N. Dupuy La Chapelle,1693,france,France,True,True,False,False,Q70972,Kingdom of France,,,,,,False
http://www.wikidata.org/entity/Q55912256,Q55912256,N. Peyraud de Beaussol,1735,france,France,True,False,True,True,,,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,birth_place | death_place,False
http://www.wikidata.org/entity/Q94914117,Q94914117,N. de Caux de Cappeval,1712,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place,False
http://www.wikidata.org/entity/Q136440464,Q136440464,N. de Montreul,1700,france,France,True,True,False,False,Q142,France,,,,,,False
http://www.wikidata.org/entity/Q77000,Q77000,Naphtali Herz Wessely,1725,france,France,True,False,True,True,,,Q142 | Q71084,France | French First Republic,Q142 | Q71084,France | French First Republic,birth_place | death_place,False
http://www.wikidata.org/entity/Q106695393,Q106695393,Nehorai Garmon,1682,france,France,True,False,True,False,,,Q142,France,,,death_place,False
http://www.wikidata.org/entity/Q3875812,Q3875812,Nicasio Álvarez de Cienfuegos,1764,france,France,True,False,True,False,,,Q142,France,,,death_place,False
http://www.wikidata.org/entity/Q1986170,Q1986170,Nicola Francesco Haym,1678,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place,False
http://www.wikidata.org/entity/Q97932944,Q97932944,Nicola Pio,1677,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place | death_place | work_location,False
http://www.wikidata.org/entity/Q3876372,Q3876372,Nicola Spedalieri,1740,france,France,True,False,True,False,,,Q142,France,,,death_place,False
http://www.wikidata.org/entity/Q106685705,Q106685705,Nicolaas Hoefnagel,1735,france,France,True,False,True,False,,,Q142,France,,,death_place,False
http://www.wikidata.org/entity/Q2697615,Q2697615,Nicolaas Simon van Winter,1718,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place,False
http://www.wikidata.org/entity/Q7002263,Q7002263,Nicolao Sottile,1751,france,France,True,False,True,True,,,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,birth_place,False
http://www.wikidata.org/entity/Q3090417,Q3090417,Nicolas Bergasse,1750,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,birth_place | death_place,True
http://www.wikidata.org/entity/Q59530399,Q59530399,Nicolas Besongne,1682,france,France,True,True,False,False,Q70972,Kingdom of France,,,,,,False
http://www.wikidata.org/entity/Q3340111,Q3340111,Nicolas Boindin,1676,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,birth_place | death_place,True
http://www.wikidata.org/entity/Q3340149,Q3340149,Nicolas Bricaire de La Dixmerie,1731,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q29584613,Q29584613,Nicolas Brussel,1686,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,birth_place,False
http://www.wikidata.org/entity/Q59944537,Q59944537,Nicolas Béguin,1737,france,France,True,True,False,False,Q142,France,,,,,,False
http://www.wikidata.org/entity/Q113806660,Q113806660,Nicolas Béronie,1742,france,France,True,True,True,True,Q142,France,Q142,France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q24065432,Q24065432,Nicolas Cammaille-Saint-Aubin,1770,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,birth_place | death_place,True
http://www.wikidata.org/entity/Q110224519,Q110224519,Nicolas Castet,1729,france,France,True,False,True,True,,,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,birth_place,False
http://www.wikidata.org/entity/Q113662221,Q113662221,Nicolas Châtelain,1769,france,France,True,True,False,False,Q142,France,,,,,,True
http://www.wikidata.org/entity/Q732729,Q732729,Nicolas Edme Restif de La Bretonne,1734,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q3340309,Q3340309,Nicolas Fallet,1746,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q1397972,Q1397972,Nicolas François de Neufchâteau,1750,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place | work_location,True
http://www.wikidata.org/entity/Q19721415,Q19721415,Nicolas Gersin,1765,france,France,True,True,True,False,Q142,France,Q142,France,,,death_place,False
http://www.wikidata.org/entity/Q1393327,Q1393327,Nicolas Gilbert,1750,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q7029666,Q7029666,Nicolas Gouin Dufief,1775,france,France,True,False,True,True,,,Q142 | Q70972,France | Kingdom of France,Q142 | Q70972,France | Kingdom of France,birth_place,True
http://www.wikidata.org/entity/Q3340380,Q3340380,Nicolas Grozelier,1692,france,France,True,True,False,False,Q142,France,,,,,,False
http://www.wikidata.org/entity/Q20807825,Q20807825,Nicolas Guérin d'Estriché,1677,france,France,True,True,True,False,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,death_place,False
http://www.wikidata.org/entity/Q3340570,Q3340570,Nicolas Jolyclerc,1746,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,birth_place | residence,True
http://www.wikidata.org/entity/Q3340466,Q3340466,Nicolas Jouin,1684,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q3021602,Q3021602,Nicolas La Grange,1707,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q3340484,Q3340484,Nicolas Lalleman,1764,france,France,True,True,True,True,Q142,France,Q142,France,Q142,France,birth_place,True
http://www.wikidata.org/entity/Q102354149,Q102354149,Nicolas Louis Bourgeois,1710,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place | death_place,False
http://www.wikidata.org/entity/Q3340578,Q3340578,Nicolas Massias,1764,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q43763920,Q43763920,Nicolas Paradis,1732,france,France,True,False,True,True,,,Q142,France,Q142,France,birth_place,True
http://www.wikidata.org/entity/Q40687178,Q40687178,Nicolas Piat,1690,france,France,True,False,True,False,,,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,death_place,False
http://www.wikidata.org/entity/Q3340690,Q3340690,Nicolas Ponce,1746,france,France,True,True,True,True,Q70972,Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,birth_place | death_place,True
http://www.wikidata.org/entity/Q448218,Q448218,Nicolas Racot de Grandval,1676,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,birth_place | death_place,True
http://www.wikidata.org/entity/Q21289562,Q21289562,Nicolas Schencker,1760,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,birth_place | death_place,True
http://www.wikidata.org/entity/Q3340816,Q3340816,Nicolas Texier de La Boëssière,1723,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q3340819,Q3340819,Nicolas Thomas Barthe,1736,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q70972,France | Kingdom of France,birth_place | death_place,True
http://www.wikidata.org/entity/Q3340825,Q3340825,Nicolas Thyrel de Boismont,1715,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q972144,Q972144,Nicolas de Bonneville,1732,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q201477,Q201477,Nicolas de Condorcet,1743,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place | work_location,True
http://www.wikidata.org/entity/Q3339952,Q3339952,Nicolas-Claude Thieriot,1697,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,birth_place | death_place,True
http://www.wikidata.org/entity/Q3339962,Q3339962,Nicolas-François Guillard,1752,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q18636978,Q18636978,Nicolas-François Jacquemart,1735,france,France,True,True,True,True,Q142,France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q3339960,Q3339960,"Nicolas-Gabriel Clerc, dit Le Clerc",1726,france,France,True,True,True,True,Q142,France,Q142 | Q70972,France | Kingdom of France,Q142,France,birth_place | death_place,True
http://www.wikidata.org/entity/Q970715,Q970715,Nicolas-Germain Léonard,1744,france,France,True,True,True,True,Q142,France,Q142 | Q70972,France | Kingdom of France,Q142,France,birth_place | death_place,True
