wikidata_id,context_count,context_slice_ids,context_labels,citizenship_contexts,place_contexts,birth_place_contexts,name,birth_year,gender_category,occupation_labels,wikipedia_sitelink_count,missing_country_of_citizenship,low_evidence_affiliation,multi_context_type,notes
http://www.wikidata.org/entity/Q215689,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Balthasar Münter,1735,male,prêtre | psalmiste | théologien ou théologienne | écrivain ou écrivaine,8,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q2279426,2,france | germany,France | Germany,France,France | Germany,France | Germany,Charles de Lacretelle,1766,male,historien ou historienne | journaliste | juriste | professeur d'université | écrivain ou écrivaine,8,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q97177,2,france | germany,France | Germany,Germany,France | Germany,Germany,Christian Friedrich Hunold,1680,male,librettiste | poète ou poétesse | écrivain ou écrivaine,8,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1232413,2,france | germany,France | Germany,,France | Germany,,Dimitri Alexeïevitch Galitzine,1734,male,collectionneur ou collectionneuse d'œuvres d'art | diplomate | économiste | écrivain ou écrivaine,8,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q974287,2,france | germany,France | Germany,France,France | Germany,France,François-Georges Mareschal de Bièvre,1747,male,dramaturge | encyclopédiste | officier | écrivain ou écrivaine,8,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q706624,2,france | germany,France | Germany,France,France | Germany,Germany,Frédéric François Guillaume de Vaudoncourt,1772,male,historien ou historienne | militaire | officier | écrivain ou écrivaine,8,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3175927,2,france | germany,France | Germany,France,France | Germany,France | Germany,Jeanne-Françoise Quinault,1699,female,acteur ou actrice de théâtre | dramaturge | salonnier ou salonnière,8,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q328094,2,france | germany,France | Germany,France,France | Germany,Germany,Junius Frey,1753,male,dramaturge | marchand ou marchande | poète ou poétesse | rabbin | révolutionnaire | écrivain ou écrivaine,8,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q89709,2,france | germany,France | Germany,,France | Germany,France | Germany,Ludwig Heinrich von Nicolay,1737,male,bibliothécaire | juriste-poète | poète ou poétesse | écrivain ou écrivaine,8,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q95382,2,france | germany,France | Germany,Germany,France | Germany,Germany,Ludwig von Vincke,1774,male,juriste | personnalité politique | écrivain ou écrivaine,8,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q77000,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Naphtali Herz Wessely,1725,male,hébraïsant | linguiste | poète ou poétesse | traducteur ou traductrice | écrivain ou écrivaine,8,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1930385,2,france | germany,France | Germany,France,France | Germany,France | Germany,Pierre-Louis Rœderer,1754,male,avocat ou avocate | diplomate | dramaturge | historien ou historienne | journaliste | juriste | personnalité politique | économiste | écrivain ou écrivaine,8,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3513653,2,france | germany,France | Germany,,France | Germany,Germany,Raimondo Cunich,1719,male,poète ou poétesse | professeur | prêtre catholique | religieux ou religieuse catholique | traducteur ou traductrice,8,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3446354,2,france | british,France | British,British,British | France,British,John Pinkerton,1758,male,anthropologue | archéologue | biographe | cartographe | historien ou historienne,7,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q326305,2,france | british,France | British,British,British | France,British,Quintin Craufurd,1743,male,écrivain ou écrivaine,7,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q325117,2,france | germany,France | Germany,Germany,France | Germany,Germany,Balthasar-Antoine Dunker,1746,male,artiste peintre | caricaturiste | graveur d'ex-libris | orfèvre graveur ou graveuse | écrivain ou écrivaine,7,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q73890,2,france | germany,France | Germany,France,France | Germany,Germany,Charles-Frédéric Reinhard,1761,male,diplomate | personnalité politique | écrivain ou écrivaine,7,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q92003,2,france | germany,France | Germany,Germany,France | Germany,,Christian Samuel Theodor Bernd,1775,male,héraldiste | écrivain ou écrivaine,7,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1084696,2,france | germany,France | Germany,Germany,France | Germany,Germany,Christoph Christian Sturm,1740,male,enseignant ou enseignante | ministre du culte | poète ou poétesse | prédicateur | théologien ou théologienne | écrivain ou écrivaine,7,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q927033,2,france | germany,France | Germany,Germany,France | Germany,Germany,Chrétien-Frédéric Schwan,1733,male,imprimeur ou imprimeuse | lexicographe | libraire | traducteur ou traductrice | écrivain ou écrivaine | éditeur ou éditrice,7,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3723210,2,france | germany,France | Germany,,France | Germany,France | Germany,Elisabetta Caminèr,1751,female,imprimeur ou imprimeuse | écrivain ou écrivaine | éditeur ou éditrice,7,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1440908,2,france | germany,France | Germany,,France | Germany,France | Germany,Francesco Antonio Zaccaria,1714,male,bibliothécaire | historien ou historienne | historien ou historienne de l'Église | professeur d'université | écrivain ou écrivaine,7,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q120118,2,france | germany,France | Germany,Germany,France | Germany,,Friederike von Alvensleben,1745,female,acteur ou actrice | acteur ou actrice de théâtre | dramaturge | librettiste | écrivain ou écrivaine,7,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3105050,2,france | germany,France | Germany,,France | Germany,France,Giacomo Durazzo,1717,male,bibliophile | diplomate | directeur ou directrice artistique | directeur ou directrice de théâtre | dramaturge | librettiste | personnalité politique,7,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q454112,2,france | germany,France | Germany,,France | Germany,,Giovanni Bertati,1735,male,dramaturge | librettiste | poète ou poétesse | écrivain ou écrivaine,7,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1528422,2,france | germany,France | Germany,,France | Germany,France | Germany,Giuseppe Maria Foppa,1760,male,librettiste | poète ou poétesse | traducteur ou traductrice | écrivain ou écrivaine,7,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q101361,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Johann Arnold Ebert,1723,male,poète ou poétesse | professeur d'université | traducteur ou traductrice | écrivain ou écrivaine,7,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q216339,2,france | germany,France | Germany,,France | Germany,France | Germany,Johann Erich Biester,1749,male,bibliothécaire | bibliothécaire de droit | journaliste | philosophe | écrivain ou écrivaine,7,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q86723,2,france | germany,France | Germany,,France | Germany,France | Germany,Johann Joachim Eschenburg,1743,male,bibliothécaire | critique littéraire | historien ou historienne de la littérature | professeur d'université | traducteur ou traductrice | écrivain ou écrivaine,7,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q7434034,2,france | germany,France | Germany,,France | Germany,France,Scipione Piattoli,1749,male,clerc régulier | personnalité politique | prêtre catholique | écrivain ou écrivaine,7,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q2871122,2,france | british,France | British,France,British | France,France,Auguste Charles Pugin,1762,male,architecte | dessinateur ou dessinatrice | écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q454424,2,france | british,France | British,British,British | France,British,Francis Egerton,1756,male,bibliophile | personnalité politique | écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q4259143,2,france | british,France | British,France,British | France,France,François-Bernard Lépicié,1698,male,biographe | historien ou historienne | orfèvre graveur ou graveuse,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q504109,2,germany | british,Germany | British,,British | Germany,Germany,Józef Boruwłaski,1739,male,compositeur ou compositrice | diariste | écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q6430199,2,germany | british,Germany | British,,British | Germany,,Konstantinos Tzechanis,1740,male,mathématicien ou mathématicienne | poète ou poétesse | écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q99592,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Adam Brand,1700,male,diplomate | explorateur ou exploratrice | écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q4267710,2,france | germany,France | Germany,,France | Germany,France | Germany,Amalie Münster,1767,female,dame de compagnie | linguiste | poète ou poétesse | écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q507686,2,france | germany,France | Germany,,France | Germany,Germany,Antun Sorkočević,1775,male,compositeur ou compositrice | diplomate | personnalité politique | écrivain ou écrivaine,6,False,True,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q659997,2,france | germany,France | Germany,,France | Germany,,Bartolommeo Gamba,1766,male,bibliographe | bibliothécaire | imprimeur ou imprimeuse | libraire | écrivain ou écrivaine | éditeur ou éditrice,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q72682,2,france | germany,France | Germany,Germany,France | Germany,Germany,Carl Friedrich Cramer,1752,male,biographe | musicologue | révolutionnaire | théologien ou théologienne | traducteur ou traductrice | écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q876867,2,france | germany,France | Germany,France,France | Germany,France | Germany,Charles de Villers,1765,male,homme ou femme de lettres | officier | philosophe | professeur d'université | écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q273009,2,france | germany,France | Germany,Germany,France | Germany,Germany,Charlotte-Sophie d'Oldenbourg,1715,female,aristocrate | propriétaire terrien ou propriétaire terrienne | épistolière,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q214697,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Christian Adolph Overbeck,1755,male,juriste | personnalité politique | poète ou poétesse | écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1237180,2,france | germany,France | Germany,,France | Germany,,Domenico Lalli,1679,male,caissier ou caissière | librettiste | poète ou poétesse | écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q107981,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Elise Reimarus,1735,female,linguiste | salonnier ou salonnière | traducteur ou traductrice | écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1054400,2,france | germany,France | Germany,,France | Germany,France | Germany,Francesco Griselini,1717,male,botaniste | historien ou historienne | naturaliste | écrivain ou écrivaine | érudit,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q216321,2,france | germany,France | Germany,Germany,France | Germany,France,Frédéric de Castillon,1747,male,musicologue | théoricien ou théoricienne de la musique | traducteur ou traductrice | écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3762434,2,france | germany,France | Germany,,France | Germany,France | Germany,Giambattista Toderini,1728,male,philosophe | écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q466860,2,france | germany,France | Germany,,France | Germany,France | Germany,Giustiniana Wynne,1732,female,romancier ou romancière | salonnier ou salonnière | écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1556661,2,france | germany,France | Germany,Germany,France | Germany,Germany,Gustav Schlabrendorf,1750,male,écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q538580,2,france | germany,France | Germany,France,France | Germany,France | Germany,Henriette Louise de Waldner de Freundstein,1754,female,mémorialiste,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q78052,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Johann Bernhard von Fischer,1685,male,médecin | écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q328314,2,france | germany,France | Germany,Germany,France | Germany,,Johann Ernst Fabri,1755,male,géographe | professeur d'université | statisticien ou statisticienne | écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q6300605,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Juan Nicolás Böhl de Faber,1770,male,critique littéraire | hispaniste | écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q15447468,2,france | germany,France | Germany,,France | Germany,Germany,Q15447468,1775,male,artiste graphique | artiste peintre | dessinateur ou dessinatrice | graveur ou graveuse d'estampes | lithographe | professeur d'université | romancier ou romancière | écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q125629,2,france | germany,France | Germany,Germany,France | Germany,,Schalom Jakob Kohen,1772,male,poète ou poétesse | traducteur ou traductrice | écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q2508496,2,france | germany,France | Germany,,France | Germany,,Valentin Stanič,1774,male,alpiniste | enseignant ou enseignante | poète ou poétesse | prosateur ou prosatrice | prêtre catholique | théologien ou théologienne catholique | écrivain ou écrivaine,6,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3083388,2,france | british,France | British,France,British | France,France,François-Henri d'Harcourt,1726,male,personnalité politique | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1681156,2,france | british,France | British,,British | France,British,James Swan,1754,male,marchand ou marchande | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q7412249,2,france | british,France | British,British,British | France,British,Samuel Musgrave,1732,male,médecin | philologue classique | traducteur ou traductrice | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3508627,2,germany | china,Germany | China/Qing,,China/Qing | Germany,,Karel Slavíček,1678,male,astronome | linguiste | mathématicien ou mathématicienne | musicien ou musicienne | musicologue | prêtre catholique | pédagogue | écrivain ou écrivaine,5,True,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q4776572,2,france | germany,France | Germany,,France | Germany,France | Germany,Antonio Denzio,1689,male,artiste lyrique | librettiste | poète ou poétesse,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q328132,2,france | germany,France | Germany,,France | Germany,France | Germany,Antonio Maria Lucchini,1690,male,librettiste | poète ou poétesse | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q809288,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Barthold Feind,1678,male,juriste-poète | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q215600,2,france | germany,France | Germany,Germany,France | Germany,Germany,Basilius von Ramdohr,1757,male,diplomate | journaliste | juge | juriste | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q4887379,2,france | germany,France | Germany,,France | Germany,Germany,Benedetto Stay,1714,male,enseignant ou enseignante | philosophe | poète ou poétesse | prêtre,5,True,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q58819418,2,france | germany,France | Germany,,France | Germany,France,Carolina Arienti Lattanzi,1771,female,journaliste | militant ou militante pour les droits des femmes | poète ou poétesse | écrivain ou écrivaine | éditeur ou éditrice,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1896015,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Caroline Herder,1750,female,écrivain ou écrivaine | éditeur ou éditrice,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q2856477,2,france | germany,France | Germany,,France | Germany,,Caterino Mazzolà,1745,male,librettiste | poète ou poétesse | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q18209188,2,france | germany,France | Germany,France,France | Germany,,Charles-François-Philibert Masson,1761,male,poète ou poétesse,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q95674,2,france | germany,France | Germany,Germany,France | Germany,,Ernst Daniel Adami,1716,male,botaniste | chef de groupe musical | chef ou cheffe de chœur | compositeur ou compositrice | enseignant ou enseignante | maître de chapelle | musicologue | organiste | théologien protestant | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3504997,2,france | germany,France | Germany,,France | Germany,,Filip Grabovac,1697,male,poète ou poétesse,5,True,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1440904,2,france | germany,France | Germany,,France | Germany,France | Germany,Francesco Apostoli,1755,male,écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3093966,2,france | germany,France | Germany,France,France | Germany,France,Gabriel Sénac de Meilhan,1736,male,administrateur ou administratrice | conseiller ou conseillère | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q118280,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Georg Philipp Schmidt,1766,male,poète ou poétesse | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3762999,2,france | germany,France | Germany,,France | Germany,France | Germany,Giandomenico Coleti,1727,male,historien ou historienne | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q126759,2,france | germany,France | Germany,Germany,France | Germany,,Gottlob Benedict von Schirach,1743,male,diplomate | historien ou historienne | journaliste | philosophe | professeur d'université | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q345858,2,france | germany,France | Germany,France,France | Germany,France,Henri-Joseph Dulaurens,1719,male,poète ou poétesse | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q99240,2,france | germany,France | Germany,Germany,France | Germany,Germany,Jacob Haafner,1754,male,voyageur ou voyageuse | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q55874272,2,france | germany,France | Germany,,France | Germany,France | Germany,Jacopo Coleti,1734,male,historien ou historienne | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3791431,2,france | germany,France | Germany,,France | Germany,France | Germany,Jacopo Morelli,1745,male,bibliothécaire | ministre du culte | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q649330,2,france | germany,France | Germany,France,France | Germany,France,Jean-Charles Laveaux,1749,male,journaliste | lexicographe | linguiste | traducteur ou traductrice | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q4212517,2,france | germany,France | Germany,Germany,France | Germany,Germany,Johann Arnold Kanne,1773,male,linguiste | orientaliste | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q109643,2,france | germany,France | Germany,Germany,France | Germany,Germany,Johann Christian Krüger,1723,male,acteur ou actrice de théâtre | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q119797,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Johann Diederich Gries,1775,male,avocat ou avocate | juriste-poète | poète ou poétesse | traducteur ou traductrice | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q111371,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Johann Georg Rist,1775,male,diplomate | personnalité politique | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1458154,2,france | germany,France | Germany,Germany,France | Germany,Germany,Johanne Charlotte Unzer,1725,female,philosophe | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q104172,2,france | germany,France | Germany,Germany,France | Germany,France | Germany,Joseph Marius von Babo,1756,male,écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q110205,2,france | germany,France | Germany,Germany,France | Germany,Germany,Leonhard Wächter,1762,male,écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3263742,2,france | germany,France | Germany,France,France | Germany,Germany,Louise Fusil,1771,female,acteur ou actrice | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1433799,2,france | germany,France | Germany,,France | Germany,France | Germany,Luisa Bergalli,1703,female,librettiste | poète ou poétesse | traducteur ou traductrice | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q124609,2,france | germany,France | Germany,Germany,France | Germany,Germany,Maria Johanna von Aachen,1755,female,écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3291494,2,france | germany,France | Germany,France,Germany,,Marie-Angélique de Mackau,1762,female,dame de compagnie | écrivain ou écrivaine,5,False,True,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q2374666,2,france | germany,France | Germany,,France | Germany,France | Germany,Pietro Antonio Novelli,1729,male,aquafortiste | artiste peintre | dessinateur ou dessinatrice | graveur ou graveuse d'estampes | poète ou poétesse,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q100282,2,france | germany,France | Germany,,France | Germany,Germany,Reinhard Woltman,1757,male,cadre dirigeant ou cadre dirigeante | ingénieur civil | scientifique | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q118912,2,france | germany,France | Germany,Germany,France | Germany,Germany,Simon von Geldern,1720,male,écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q1330321,2,france | germany,France | Germany,Germany,France | Germany,Germany,Sophie Albrecht,1757,female,acteur ou actrice | acteur ou actrice de théâtre | dramaturge | poète ou poétesse | prosateur ou prosatrice | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q9354623,2,france | germany,France | Germany,,France | Germany,Germany,Thaddée Mostowski,1766,male,critique littéraire | journaliste | personnalité politique | publiciste | traducteur ou traductrice | écrivain ou écrivaine | éditeur ou éditrice,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q20512203,2,france | germany,France | Germany,,France | Germany,France | Germany,Zaccaria Seriman,1708,male,philosophe | traducteur ou traductrice | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
http://www.wikidata.org/entity/Q3574513,2,france | germany,France | Germany,Germany,France | Germany,Germany,Zacharias Conrad von Uffenbach,1683,male,bibliophile | collectionneur ou collectionneuse | personnalité politique | écrivain ou écrivaine,5,False,False,two_contexts,Context slices are non-exclusive; this table surfaces entities crossing reviewed contexts.
